cell,tag,arm,policy,split_fit,alpha,band_mode,campus,u,beta,rho,eps,seed,inst_id,rule,rule_sup,m0_alone,m0_sup,oracle,rule_sup_revfrac,rule_sup_orr,m0_sup_revfrac,m0_sup_orr
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,302,c09_storm2_w80_u100_0027,1923.480400,1551.911200,1671.764000,1493.480800,1443.802000,0.250158,0.070886,0.250158,0.027778
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,302,c09_storm2_w80_u100_0028,1599.898800,1533.916400,1392.041600,1297.396000,1218.803200,0.250158,0.050633,0.249842,0.017722
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,302,c09_storm2_w80_u100_0029,2274.121200,1618.112000,1895.190800,1510.714400,1117.632800,0.250139,0.059867,0.250277,0.033186
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,303,c09_storm2_w80_u100_0020,1496.278800,1350.169200,1463.596000,1273.834400,1173.754800,0.246264,0.077670,0.247914,0.062500
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,303,c09_storm2_w80_u100_0021,1480.727600,1405.456000,1550.282800,1324.336400,1302.063600,0.250169,0.064690,0.250168,0.016129
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,303,c09_storm2_w80_u100_0022,973.188800,952.619200,1091.226400,1031.349600,902.748000,0.241633,0.027701,0.249174,0.026525
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,303,c09_storm2_w80_u100_0023,3998.716800,2874.323600,3069.474000,2604.049200,2221.794800,0.250147,0.129412,0.250147,0.072770
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,303,c09_storm2_w80_u100_0024,2138.638000,1406.893600,1895.166000,1464.525200,1383.825600,0.250158,0.078283,0.250315,0.060453
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,303,c09_storm2_w80_u100_0025,3867.258000,2802.402400,3222.564400,2600.493600,1955.086800,0.241418,0.107226,0.235129,0.062053
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,303,c09_storm2_w80_u100_0026,3123.791600,2278.541200,2351.327200,2144.732400,1884.976800,0.250294,0.080000,0.249706,0.044811
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,303,c09_storm2_w80_u100_0027,1923.480400,1563.149200,1656.385200,1457.877600,1443.802000,0.250158,0.070886,0.250158,0.032746
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,303,c09_storm2_w80_u100_0028,1599.898800,1528.325600,1436.227600,1365.317200,1218.803200,0.250158,0.050633,0.250000,0.012658
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,303,c09_storm2_w80_u100_0029,2274.121200,1486.671200,1683.711600,1274.089600,1117.632800,0.250139,0.062084,0.249862,0.048565
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,304,c09_storm2_w80_u100_0020,1496.278800,1354.813600,1350.572800,1260.606400,1173.754800,0.245666,0.080292,0.246420,0.053269
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,304,c09_storm2_w80_u100_0021,1480.727600,1395.028800,1551.339200,1373.520000,1302.063600,0.250169,0.072776,0.250505,0.037634
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,304,c09_storm2_w80_u100_0022,973.188800,936.001600,1060.599600,1006.300800,902.748000,0.240964,0.025000,0.245880,0.021448
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,304,c09_storm2_w80_u100_0023,3998.716800,2911.579200,3101.757600,2676.014000,2221.794800,0.250294,0.120000,0.235088,0.101990
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,304,c09_storm2_w80_u100_0024,2138.638000,1386.300400,1949.126000,1624.607600,1383.825600,0.250158,0.070707,0.237374,0.045213
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,304,c09_storm2_w80_u100_0025,3867.258000,3278.973600,3436.549200,2526.219600,1955.086800,0.241981,0.088372,0.244955,0.077803
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,304,c09_storm2_w80_u100_0026,3123.791600,2237.378400,2345.930400,2126.753200,1884.976800,0.250294,0.082353,0.250295,0.054245
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,304,c09_storm2_w80_u100_0027,1923.480400,1571.193600,1690.851600,1547.249200,1443.802000,0.250000,0.065823,0.239722,0.031662
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,304,c09_storm2_w80_u100_0028,1599.898800,1489.774000,1402.690800,1315.951600,1218.803200,0.250158,0.050633,0.250316,0.022727
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,304,c09_storm2_w80_u100_0029,2274.121200,1333.738000,1603.197600,1232.829200,1117.632800,0.250139,0.059867,0.239359,0.034642
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,305,c09_storm2_w80_u100_0020,1496.278800,1398.912000,1342.760800,1224.318400,1173.754800,0.250448,0.078759,0.248812,0.059666
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,305,c09_storm2_w80_u100_0021,1480.727600,1393.833200,1477.502800,1371.520800,1302.063600,0.250169,0.067385,0.250168,0.032258
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,305,c09_storm2_w80_u100_0022,973.188800,952.619200,1003.867600,988.766000,902.748000,0.240295,0.022284,0.246702,0.021390
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,305,c09_storm2_w80_u100_0023,3998.716800,2919.548000,3255.916800,2745.860800,2221.794800,0.250147,0.122353,0.246343,0.090261
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,305,c09_storm2_w80_u100_0024,2138.638000,1388.086800,1952.886400,1412.966800,1383.825600,0.248263,0.073791,0.241117,0.057895
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,305,c09_storm2_w80_u100_0025,3867.258000,2878.254000,3306.982400,2515.190000,1955.086800,0.243106,0.106481,0.244795,0.075862
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,305,c09_storm2_w80_u100_0026,3123.791600,2547.945200,2824.830000,2188.916400,1884.976800,0.250294,0.075294,0.250000,0.070755
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,305,c09_storm2_w80_u100_0027,1923.480400,1564.600400,1674.664400,1463.819600,1443.802000,0.250158,0.065823,0.243995,0.049223
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,305,c09_storm2_w80_u100_0028,1599.898800,1538.349600,1379.294000,1362.523600,1218.803200,0.250158,0.048101,0.250000,0.020253
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,305,c09_storm2_w80_u100_0029,2274.121200,1626.466000,1709.734400,1232.745200,1117.632800,0.250139,0.055432,0.239311,0.048724
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,306,c09_storm2_w80_u100_0020,1496.278800,1348.066800,1379.224000,1238.926000,1173.754800,0.250448,0.088305,0.249702,0.038186
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,306,c09_storm2_w80_u100_0021,1480.727600,1394.279600,1479.164000,1359.792000,1302.063600,0.250169,0.061995,0.250000,0.032345
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,306,c09_storm2_w80_u100_0022,973.188800,952.619200,971.370000,922.283200,902.748000,0.241633,0.022161,0.244224,0.018919
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,306,c09_storm2_w80_u100_0023,3998.716800,3044.551600,3436.292000,2805.806400,2221.794800,0.250294,0.138824,0.250000,0.067916
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,306,c09_storm2_w80_u100_0024,2138.638000,1403.570400,2157.444400,1596.360400,1383.825600,0.250158,0.080808,0.240530,0.062992
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,306,c09_storm2_w80_u100_0025,3867.258000,3107.953600,3721.444400,2661.035600,1955.086800,0.245920,0.112128,0.246629,0.068337
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,306,c09_storm2_w80_u100_0026,3123.791600,2208.558400,2383.099200,2127.229200,1884.976800,0.250294,0.077647,0.250442,0.054118
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,306,c09_storm2_w80_u100_0027,1923.480400,1583.957200,1836.062800,1719.729200,1443.802000,0.250000,0.060759,0.250158,0.030303
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,306,c09_storm2_w80_u100_0028,1599.898800,1529.724000,1420.688400,1357.810400,1218.803200,0.250158,0.050633,0.250000,0.022785
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,306,c09_storm2_w80_u100_0029,2274.121200,1716.804800,2096.555600,1642.260000,1117.632800,0.250139,0.062084,0.250000,0.059867
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,307,c09_storm2_w80_u100_0020,1496.278800,1298.582400,1369.608400,1244.478800,1173.754800,0.245666,0.090024,0.249552,0.045455
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,307,c09_storm2_w80_u100_0021,1480.727600,1399.430400,1511.544800,1357.419200,1302.063600,0.250169,0.064690,0.250336,0.021505
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,307,c09_storm2_w80_u100_0022,973.188800,936.001600,968.772000,931.599600,902.748000,0.240295,0.027855,0.242404,0.019074
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,307,c09_storm2_w80_u100_0023,3998.716800,2822.216800,3050.351600,2472.564400,2221.794800,0.250147,0.129412,0.240328,0.063415
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,307,c09_storm2_w80_u100_0024,2138.638000,1394.968400,1854.598800,1540.271200,1383.825600,0.250158,0.075758,0.238665,0.044855
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,307,c09_storm2_w80_u100_0025,3867.258000,2889.515600,3173.749600,2649.511600,1955.086800,0.243106,0.111111,0.244094,0.039171
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,307,c09_storm2_w80_u100_0026,3123.791600,2290.345200,2195.008800,2081.367600,1884.976800,0.250294,0.084706,0.249706,0.030588
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,307,c09_storm2_w80_u100_0027,1923.480400,1563.997600,1693.860800,1554.843600,1443.802000,0.250158,0.060759,0.238815,0.026385
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,307,c09_storm2_w80_u100_0028,1599.898800,1529.566800,1457.749200,1433.952800,1218.803200,0.250158,0.053165,0.250000,0.017812
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,307,c09_storm2_w80_u100_0029,2274.121200,1620.862800,1692.023200,1452.070400,1117.632800,0.250139,0.057650,0.239046,0.030162
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,308,c09_storm2_w80_u100_0020,1496.278800,1389.024800,1368.629200,1266.862800,1173.754800,0.245666,0.072993,0.246420,0.060533
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,308,c09_storm2_w80_u100_0021,1480.727600,1404.017600,1461.705200,1376.322800,1302.063600,0.250169,0.064690,0.250336,0.024194
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,308,c09_storm2_w80_u100_0022,973.188800,936.001600,959.450000,957.780800,902.748000,0.241633,0.027701,0.241700,0.016484
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,308,c09_storm2_w80_u100_0023,3998.716800,2954.841200,2929.884400,2486.736800,2221.794800,0.250147,0.131765,0.244431,0.110312
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,308,c09_storm2_w80_u100_0024,2138.638000,1381.624800,2059.629200,1463.772000,1383.825600,0.250158,0.075758,0.243980,0.059740
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,308,c09_storm2_w80_u100_0025,3867.258000,2941.380400,3150.069600,2727.821200,1955.086800,0.241418,0.111888,0.244382,0.052874
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,308,c09_storm2_w80_u100_0026,3123.791600,2240.005600,2389.051600,2104.685200,1884.976800,0.250294,0.075294,0.250000,0.061033
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,308,c09_storm2_w80_u100_0027,1923.480400,1573.466400,1735.491600,1547.662400,1443.802000,0.250000,0.068354,0.248577,0.043257
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,308,c09_storm2_w80_u100_0028,1599.898800,1543.323200,1373.628800,1321.905600,1218.803200,0.250158,0.053165,0.249842,0.017722
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,308,c09_storm2_w80_u100_0029,2274.121200,1493.913200,1663.734000,1394.349200,1117.632800,0.250139,0.053215,0.239601,0.037037
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,309,c09_storm2_w80_u100_0020,1496.278800,1302.299200,1452.839600,1257.659200,1173.754800,0.245666,0.085158,0.245069,0.048780
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,309,c09_storm2_w80_u100_0021,1480.727600,1387.861600,1534.069600,1359.824000,1302.063600,0.250169,0.072776,0.250000,0.032345
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,309,c09_storm2_w80_u100_0022,973.188800,936.001600,1014.528000,1001.616400,902.748000,0.243641,0.024725,0.249835,0.013228
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,309,c09_storm2_w80_u100_0023,3998.716800,2874.136000,3291.287200,2695.809200,2221.794800,0.250147,0.131765,0.250000,0.093677
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,309,c09_storm2_w80_u100_0024,2138.638000,1408.901600,1902.371200,1433.687600,1383.825600,0.250158,0.070707,0.250474,0.050505
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,309,c09_storm2_w80_u100_0025,3867.258000,2912.613600,3274.628400,2554.412400,1955.086800,0.243106,0.115741,0.250421,0.062780
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,309,c09_storm2_w80_u100_0026,3123.791600,2382.356000,2791.071200,2600.808400,1884.976800,0.250294,0.082353,0.250442,0.035294
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,309,c09_storm2_w80_u100_0027,1923.480400,1561.528000,1837.814800,1472.821200,1443.802000,0.250000,0.060759,0.250000,0.048101
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,309,c09_storm2_w80_u100_0028,1599.898800,1553.923200,1503.273600,1436.676000,1218.803200,0.250000,0.045570,0.250000,0.030380
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,309,c09_storm2_w80_u100_0029,2274.121200,1695.408800,1808.375200,1463.326800,1117.632800,0.250139,0.050998,0.250138,0.042035
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,310,c09_storm2_w80_u100_0020,1496.278800,1291.732400,1358.240000,1229.831600,1173.754800,0.246862,0.087167,0.249552,0.055024
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,310,c09_storm2_w80_u100_0021,1480.727600,1390.920800,1520.145200,1418.228800,1302.063600,0.250169,0.075472,0.242934,0.022161
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,310,c09_storm2_w80_u100_0022,973.188800,936.001600,1017.481600,993.946800,902.748000,0.239625,0.025140,0.248180,0.016000
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,310,c09_storm2_w80_u100_0023,3998.716800,2915.974400,3171.945200,2487.686800,2221.794800,0.250294,0.117647,0.243275,0.096154
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,310,c09_storm2_w80_u100_0024,2138.638000,1381.949200,2000.576400,1497.116400,1383.825600,0.249526,0.073418,0.242271,0.046875
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,310,c09_storm2_w80_u100_0025,3867.258000,2978.527200,3353.777200,2396.209200,1955.086800,0.245357,0.103211,0.242560,0.078704
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,310,c09_storm2_w80_u100_0026,3123.791600,2387.862000,2793.631600,2208.352800,1884.976800,0.250294,0.075294,0.250000,0.044917
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,310,c09_storm2_w80_u100_0027,1923.480400,1565.126800,1784.113200,1440.257600,1443.802000,0.250158,0.068354,0.238457,0.053050
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,310,c09_storm2_w80_u100_0028,1599.898800,1544.602000,1482.633200,1382.031200,1218.803200,0.250158,0.050633,0.250476,0.020253
c9_storm2_u100_b0.25_r0.25_eps0.00,C,stability,stability,1,0.1,global,9,100,0.25,0.25,0.0,310,c09_storm2_w80_u100_0029,2274.121200,1629.451600,1701.969600,1408.316400,1117.632800,0.250139,0.059867,0.239179,0.027842
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,301,c09_storm2_w80_u100_0020,1473.651200,1454.358400,1376.866800,1250.838000,1177.979600,0.249253,0.059952,0.248958,0.052632
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,301,c09_storm2_w80_u100_0021,1519.953200,1430.714400,1486.243200,1374.246000,1348.460800,0.248820,0.059621,0.246465,0.043716
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,301,c09_storm2_w80_u100_0022,936.385600,926.554400,930.191200,899.161600,873.416000,0.249833,0.016043,0.250000,0.018519
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,301,c09_storm2_w80_u100_0023,4099.384400,3015.776000,3269.812400,2716.654000,2308.195200,0.244850,0.139423,0.250000,0.100703
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,301,c09_storm2_w80_u100_0024,1943.420000,1499.359600,1679.479200,1294.375600,1285.333600,0.247631,0.061224,0.250000,0.052897
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,301,c09_storm2_w80_u100_0025,3707.412000,2500.523200,3184.714800,2330.191600,1896.992800,0.250422,0.112360,0.250281,0.083146
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,301,c09_storm2_w80_u100_0026,3150.937600,2109.815200,2640.558000,2092.543200,1851.407200,0.242049,0.099757,0.241765,0.075426
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,301,c09_storm2_w80_u100_0027,1808.482000,1479.807600,1588.810400,1352.620400,1322.403200,0.245092,0.056848,0.250000,0.035443
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,301,c09_storm2_w80_u100_0028,1488.968400,1362.670800,1428.622800,1279.598800,1174.773600,0.249207,0.050891,0.247944,0.035714
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,301,c09_storm2_w80_u100_0029,2294.863600,1370.337600,2067.642000,1074.650800,1059.860800,0.241265,0.075862,0.241398,0.052874
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,302,c09_storm2_w80_u100_0020,1473.651200,1454.358400,1416.384400,1227.301200,1177.979600,0.249253,0.059952,0.249106,0.047847
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,302,c09_storm2_w80_u100_0021,1519.953200,1430.714400,1453.212000,1384.236400,1348.460800,0.248820,0.059621,0.246299,0.030055
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,302,c09_storm2_w80_u100_0022,936.385600,926.554400,919.365600,913.761200,873.416000,0.249833,0.016043,0.249007,0.021277
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,302,c09_storm2_w80_u100_0023,4099.384400,3015.776000,3210.518000,2483.469600,2308.195200,0.244850,0.139423,0.248389,0.115566
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,302,c09_storm2_w80_u100_0024,1943.420000,1499.359600,1643.704800,1341.846400,1285.333600,0.247631,0.061224,0.249685,0.055556
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,302,c09_storm2_w80_u100_0025,3707.412000,2500.523200,3199.489200,2334.617600,1896.992800,0.250422,0.112360,0.249297,0.067720
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,302,c09_storm2_w80_u100_0026,3150.937600,2109.815200,2355.332000,1958.167600,1851.407200,0.242049,0.099757,0.242638,0.053398
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,302,c09_storm2_w80_u100_0027,1808.482000,1479.807600,1576.572800,1323.742400,1322.403200,0.245092,0.056848,0.248267,0.045685
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,302,c09_storm2_w80_u100_0028,1488.968400,1362.670800,1334.844400,1274.030000,1174.773600,0.249207,0.050891,0.247305,0.023077
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,302,c09_storm2_w80_u100_0029,2294.863600,1370.337600,1973.794400,1212.668800,1059.860800,0.241265,0.075862,0.248896,0.062084
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,303,c09_storm2_w80_u100_0020,1473.651200,1454.358400,1349.922000,1255.866800,1177.979600,0.249253,0.059952,0.245530,0.029126
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,303,c09_storm2_w80_u100_0021,1519.953200,1430.714400,1486.085200,1388.763600,1348.460800,0.248820,0.059621,0.246972,0.032698
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,303,c09_storm2_w80_u100_0022,936.385600,926.554400,962.853600,875.089600,873.416000,0.249833,0.016043,0.248031,0.023810
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,303,c09_storm2_w80_u100_0023,4099.384400,3015.776000,3105.806800,2539.155600,2308.195200,0.244850,0.139423,0.248829,0.082353
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,303,c09_storm2_w80_u100_0024,1943.420000,1499.359600,1806.858800,1300.780800,1285.333600,0.247631,0.061224,0.249526,0.040506
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,303,c09_storm2_w80_u100_0025,3707.412000,2500.523200,3502.790000,2249.204400,1896.992800,0.250422,0.112360,0.250141,0.083146
