campus,track,size,alpha,inst_id,n_bldg,n_restr_bldg,n_restr_jobs,rule_rec,rule_access,rule_twt,rule_feas,reorder_twt,reorder_access,reorder_feas,defer_twt,defer_rec,defer_access,defer_feas
9,storm,150,0.2,c09_storm_150_a125_c80_0009,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.1,c09_storm_150_a125_c80_0010,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.2,c09_storm_150_a125_c80_0010,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.1,c09_storm_150_a125_c80_0011,0,0,0,1.7376000000000005,0.0,1.7376000000000005,True,1.7376000000000005,0.0,True,1.7376000000000005,1.7376000000000005,0.0,True
9,storm,150,0.2,c09_storm_150_a125_c80_0011,0,0,0,1.7376000000000005,0.0,1.7376000000000005,True,1.7376000000000005,0.0,True,1.7376000000000005,1.7376000000000005,0.0,True
9,storm,150,0.1,c09_storm_150_a125_c80_0012,0,0,0,73.11360000000002,0.0,73.11360000000002,True,73.11360000000002,0.0,True,73.11360000000002,73.11360000000002,0.0,True
9,storm,150,0.2,c09_storm_150_a125_c80_0012,0,0,0,73.11360000000002,0.0,73.11360000000002,True,73.11360000000002,0.0,True,73.11360000000002,73.11360000000002,0.0,True
9,storm,150,0.1,c09_storm_150_a125_c80_0013,0,0,0,24.917599999999993,0.0,24.917599999999993,True,24.917599999999993,0.0,True,24.917599999999993,24.917599999999993,0.0,True
9,storm,150,0.2,c09_storm_150_a125_c80_0013,0,0,0,24.917599999999993,0.0,24.917599999999993,True,24.917599999999993,0.0,True,24.917599999999993,24.917599999999993,0.0,True
9,storm,150,0.1,c09_storm_150_a125_c80_0014,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.2,c09_storm_150_a125_c80_0014,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.1,c09_storm_150_a125_c80_0015,0,0,0,77.55440000000002,0.0,77.55440000000002,True,77.55440000000002,0.0,True,77.55440000000002,77.55440000000002,0.0,True
9,storm,150,0.2,c09_storm_150_a125_c80_0015,0,0,0,77.55440000000002,0.0,77.55440000000002,True,77.55440000000002,0.0,True,77.55440000000002,77.55440000000002,0.0,True
9,storm,150,0.1,c09_storm_150_a125_c80_0016,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.2,c09_storm_150_a125_c80_0016,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.1,c09_storm_150_a125_c80_0017,0,0,0,9.930399999999992,0.0,9.930399999999992,True,9.930399999999992,0.0,True,9.930399999999992,9.930399999999992,0.0,True
9,storm,150,0.2,c09_storm_150_a125_c80_0017,0,0,0,9.930399999999992,0.0,9.930399999999992,True,9.930399999999992,0.0,True,9.930399999999992,9.930399999999992,0.0,True
9,storm,150,0.1,c09_storm_150_a125_c80_0018,0,0,0,62.71079999999998,0.0,62.71079999999998,True,62.71079999999998,0.0,True,62.71079999999998,62.71079999999998,0.0,True
9,storm,150,0.2,c09_storm_150_a125_c80_0018,0,0,0,62.71079999999998,0.0,62.71079999999998,True,62.71079999999998,0.0,True,62.71079999999998,62.71079999999998,0.0,True
9,storm,150,0.1,c09_storm_150_a125_c80_0019,0,0,0,6.731200000000001,0.0,6.731200000000001,True,6.731200000000001,0.0,True,6.731200000000001,6.731200000000001,0.0,True
9,storm,150,0.2,c09_storm_150_a125_c80_0019,0,0,0,6.731200000000001,0.0,6.731200000000001,True,6.731200000000001,0.0,True,6.731200000000001,6.731200000000001,0.0,True
9,storm,150,0.1,c09_storm_150_a125_c80_0020,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.2,c09_storm_150_a125_c80_0020,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.1,c09_storm_150_a125_c80_0021,0,0,0,33.398000000000025,0.0,33.398000000000025,True,33.398000000000025,0.0,True,33.398000000000025,33.398000000000025,0.0,True
9,storm,150,0.2,c09_storm_150_a125_c80_0021,0,0,0,33.398000000000025,0.0,33.398000000000025,True,33.398000000000025,0.0,True,33.398000000000025,33.398000000000025,0.0,True
9,storm,150,0.1,c09_storm_150_a125_c80_0022,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.2,c09_storm_150_a125_c80_0022,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.1,c09_storm_150_a125_c80_0023,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.2,c09_storm_150_a125_c80_0023,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.1,c09_storm_150_a125_c80_0024,0,0,0,81.39240000000001,0.0,81.39240000000001,True,81.39240000000001,0.0,True,81.39240000000001,81.39240000000001,0.0,True
9,storm,150,0.2,c09_storm_150_a125_c80_0024,0,0,0,81.39240000000001,0.0,81.39240000000001,True,81.39240000000001,0.0,True,81.39240000000001,81.39240000000001,0.0,True
9,storm,150,0.1,c09_storm_150_a125_c80_0025,0,0,0,93.5056,0.0,93.5056,True,93.5056,0.0,True,93.5056,93.5056,0.0,True
9,storm,150,0.2,c09_storm_150_a125_c80_0025,0,0,0,93.5056,0.0,93.5056,True,93.5056,0.0,True,93.5056,93.5056,0.0,True
9,storm,150,0.1,c09_storm_150_a125_c80_0026,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.2,c09_storm_150_a125_c80_0026,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.1,c09_storm_150_a125_c80_0027,0,0,0,152.33800000000005,0.0,152.33800000000005,True,152.33800000000005,0.0,True,152.33800000000005,152.33800000000005,0.0,True
9,storm,150,0.2,c09_storm_150_a125_c80_0027,0,0,0,152.33800000000005,0.0,152.33800000000005,True,152.33800000000005,0.0,True,152.33800000000005,152.33800000000005,0.0,True
9,storm,150,0.1,c09_storm_150_a125_c80_0028,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.2,c09_storm_150_a125_c80_0028,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.1,c09_storm_150_a125_c80_0029,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.2,c09_storm_150_a125_c80_0029,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.1,c09_storm_150_a150_c100_0000,0,0,0,6.47920000000002,0.0,6.47920000000002,True,6.47920000000002,0.0,True,6.47920000000002,6.47920000000002,0.0,True
9,storm,150,0.2,c09_storm_150_a150_c100_0000,0,0,0,6.47920000000002,0.0,6.47920000000002,True,6.47920000000002,0.0,True,6.47920000000002,6.47920000000002,0.0,True
9,storm,150,0.1,c09_storm_150_a150_c100_0001,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.2,c09_storm_150_a150_c100_0001,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.1,c09_storm_150_a150_c100_0002,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.2,c09_storm_150_a150_c100_0002,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.1,c09_storm_150_a150_c100_0003,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.2,c09_storm_150_a150_c100_0003,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.1,c09_storm_150_a150_c100_0004,0,0,0,12.332400000000007,0.0,12.332400000000007,True,12.332400000000007,0.0,True,12.332400000000007,12.332400000000007,0.0,True
9,storm,150,0.2,c09_storm_150_a150_c100_0004,0,0,0,12.332400000000007,0.0,12.332400000000007,True,12.332400000000007,0.0,True,12.332400000000007,12.332400000000007,0.0,True
9,storm,150,0.1,c09_storm_150_a150_c100_0005,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.2,c09_storm_150_a150_c100_0005,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.1,c09_storm_150_a150_c100_0006,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.2,c09_storm_150_a150_c100_0006,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.1,c09_storm_150_a150_c100_0007,0,0,0,159.35479999999998,0.0,159.35479999999998,True,159.35479999999998,0.0,True,159.35479999999998,159.35479999999998,0.0,True
9,storm,150,0.2,c09_storm_150_a150_c100_0007,0,0,0,159.35479999999998,0.0,159.35479999999998,True,159.35479999999998,0.0,True,159.35479999999998,159.35479999999998,0.0,True
9,storm,150,0.1,c09_storm_150_a150_c100_0008,0,0,0,6.463599999999985,0.0,6.463599999999985,True,6.463599999999985,0.0,True,6.463599999999985,6.463599999999985,0.0,True
9,storm,150,0.2,c09_storm_150_a150_c100_0008,0,0,0,6.463599999999985,0.0,6.463599999999985,True,6.463599999999985,0.0,True,6.463599999999985,6.463599999999985,0.0,True
9,storm,150,0.1,c09_storm_150_a150_c100_0009,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.2,c09_storm_150_a150_c100_0009,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.1,c09_storm_150_a150_c100_0010,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.2,c09_storm_150_a150_c100_0010,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.1,c09_storm_150_a150_c100_0011,0,0,0,1.7376000000000005,0.0,1.7376000000000005,True,1.7376000000000005,0.0,True,1.7376000000000005,1.7376000000000005,0.0,True
9,storm,150,0.2,c09_storm_150_a150_c100_0011,0,0,0,1.7376000000000005,0.0,1.7376000000000005,True,1.7376000000000005,0.0,True,1.7376000000000005,1.7376000000000005,0.0,True
9,storm,150,0.1,c09_storm_150_a150_c100_0012,0,0,0,73.11359999999999,0.0,73.11359999999999,True,73.11359999999999,0.0,True,73.11359999999999,73.11359999999999,0.0,True
9,storm,150,0.2,c09_storm_150_a150_c100_0012,0,0,0,73.11359999999999,0.0,73.11359999999999,True,73.11359999999999,0.0,True,73.11359999999999,73.11359999999999,0.0,True
9,storm,150,0.1,c09_storm_150_a150_c100_0013,0,0,0,24.917599999999993,0.0,24.917599999999993,True,24.917599999999993,0.0,True,24.917599999999993,24.917599999999993,0.0,True
9,storm,150,0.2,c09_storm_150_a150_c100_0013,0,0,0,24.917599999999993,0.0,24.917599999999993,True,24.917599999999993,0.0,True,24.917599999999993,24.917599999999993,0.0,True
9,storm,150,0.1,c09_storm_150_a150_c100_0014,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.2,c09_storm_150_a150_c100_0014,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.1,c09_storm_150_a150_c100_0015,0,0,0,77.55439999999996,0.0,77.55439999999996,True,77.55439999999996,0.0,True,77.55439999999996,77.55439999999996,0.0,True
9,storm,150,0.2,c09_storm_150_a150_c100_0015,0,0,0,77.55439999999996,0.0,77.55439999999996,True,77.55439999999996,0.0,True,77.55439999999996,77.55439999999996,0.0,True
9,storm,150,0.1,c09_storm_150_a150_c100_0016,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.2,c09_storm_150_a150_c100_0016,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.1,c09_storm_150_a150_c100_0017,0,0,0,9.930399999999992,0.0,9.930399999999992,True,9.930399999999992,0.0,True,9.930399999999992,9.930399999999992,0.0,True
9,storm,150,0.2,c09_storm_150_a150_c100_0017,0,0,0,9.930399999999992,0.0,9.930399999999992,True,9.930399999999992,0.0,True,9.930399999999992,9.930399999999992,0.0,True
9,storm,150,0.1,c09_storm_150_a150_c100_0018,0,0,0,62.710800000000006,0.0,62.710800000000006,True,62.710800000000006,0.0,True,62.710800000000006,62.710800000000006,0.0,True
9,storm,150,0.2,c09_storm_150_a150_c100_0018,0,0,0,62.710800000000006,0.0,62.710800000000006,True,62.710800000000006,0.0,True,62.710800000000006,62.710800000000006,0.0,True
9,storm,150,0.1,c09_storm_150_a150_c100_0019,0,0,0,6.731200000000001,0.0,6.731200000000001,True,6.731200000000001,0.0,True,6.731200000000001,6.731200000000001,0.0,True
9,storm,150,0.2,c09_storm_150_a150_c100_0019,0,0,0,6.731200000000001,0.0,6.731200000000001,True,6.731200000000001,0.0,True,6.731200000000001,6.731200000000001,0.0,True
9,storm,150,0.1,c09_storm_150_a150_c100_0020,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.2,c09_storm_150_a150_c100_0020,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.1,c09_storm_150_a150_c100_0021,0,0,0,33.397999999999996,0.0,33.397999999999996,True,33.397999999999996,0.0,True,33.397999999999996,33.397999999999996,0.0,True
9,storm,150,0.2,c09_storm_150_a150_c100_0021,0,0,0,33.397999999999996,0.0,33.397999999999996,True,33.397999999999996,0.0,True,33.397999999999996,33.397999999999996,0.0,True
9,storm,150,0.1,c09_storm_150_a150_c100_0022,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.2,c09_storm_150_a150_c100_0022,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.1,c09_storm_150_a150_c100_0023,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.2,c09_storm_150_a150_c100_0023,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.1,c09_storm_150_a150_c100_0024,0,0,0,81.39240000000001,0.0,81.39240000000001,True,81.39240000000001,0.0,True,81.39240000000001,81.39240000000001,0.0,True
9,storm,150,0.2,c09_storm_150_a150_c100_0024,0,0,0,81.39240000000001,0.0,81.39240000000001,True,81.39240000000001,0.0,True,81.39240000000001,81.39240000000001,0.0,True
9,storm,150,0.1,c09_storm_150_a150_c100_0025,0,0,0,93.50559999999997,0.0,93.50559999999997,True,93.50559999999997,0.0,True,93.50559999999997,93.50559999999997,0.0,True
9,storm,150,0.2,c09_storm_150_a150_c100_0025,0,0,0,93.50559999999997,0.0,93.50559999999997,True,93.50559999999997,0.0,True,93.50559999999997,93.50559999999997,0.0,True
9,storm,150,0.1,c09_storm_150_a150_c100_0026,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.2,c09_storm_150_a150_c100_0026,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.1,c09_storm_150_a150_c100_0027,0,0,0,152.33800000000002,0.0,152.33800000000002,True,152.33800000000002,0.0,True,152.33800000000002,152.33800000000002,0.0,True
9,storm,150,0.2,c09_storm_150_a150_c100_0027,0,0,0,152.33800000000002,0.0,152.33800000000002,True,152.33800000000002,0.0,True,152.33800000000002,152.33800000000002,0.0,True
9,storm,150,0.1,c09_storm_150_a150_c100_0028,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.2,c09_storm_150_a150_c100_0028,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.1,c09_storm_150_a150_c100_0029,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.2,c09_storm_150_a150_c100_0029,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.1,c09_storm_150_a150_c80_0000,0,0,0,6.47920000000002,0.0,6.47920000000002,True,6.47920000000002,0.0,True,6.47920000000002,6.47920000000002,0.0,True
9,storm,150,0.2,c09_storm_150_a150_c80_0000,0,0,0,6.47920000000002,0.0,6.47920000000002,True,6.47920000000002,0.0,True,6.47920000000002,6.47920000000002,0.0,True
9,storm,150,0.1,c09_storm_150_a150_c80_0001,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.2,c09_storm_150_a150_c80_0001,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.1,c09_storm_150_a150_c80_0002,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.2,c09_storm_150_a150_c80_0002,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.1,c09_storm_150_a150_c80_0003,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.2,c09_storm_150_a150_c80_0003,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.1,c09_storm_150_a150_c80_0004,0,0,0,12.332400000000007,0.0,12.332400000000007,True,12.332400000000007,0.0,True,12.332400000000007,12.332400000000007,0.0,True
9,storm,150,0.2,c09_storm_150_a150_c80_0004,0,0,0,12.332400000000007,0.0,12.332400000000007,True,12.332400000000007,0.0,True,12.332400000000007,12.332400000000007,0.0,True
9,storm,150,0.1,c09_storm_150_a150_c80_0005,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.2,c09_storm_150_a150_c80_0005,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.1,c09_storm_150_a150_c80_0006,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.2,c09_storm_150_a150_c80_0006,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.1,c09_storm_150_a150_c80_0007,0,0,0,159.35479999999998,0.0,159.35479999999998,True,159.35479999999998,0.0,True,159.35479999999998,159.35479999999998,0.0,True
9,storm,150,0.2,c09_storm_150_a150_c80_0007,0,0,0,159.35479999999998,0.0,159.35479999999998,True,159.35479999999998,0.0,True,159.35479999999998,159.35479999999998,0.0,True
9,storm,150,0.1,c09_storm_150_a150_c80_0008,0,0,0,6.463599999999985,0.0,6.463599999999985,True,6.463599999999985,0.0,True,6.463599999999985,6.463599999999985,0.0,True
9,storm,150,0.2,c09_storm_150_a150_c80_0008,0,0,0,6.463599999999985,0.0,6.463599999999985,True,6.463599999999985,0.0,True,6.463599999999985,6.463599999999985,0.0,True
9,storm,150,0.1,c09_storm_150_a150_c80_0009,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,storm,150,0.2,c09_storm_150_a150_c80_0009,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
12,storm,150,0.1,c12_storm_150_a125_c100_0000,0,0,0,1093.7944000000002,0.0,1093.7944000000002,True,1093.7944000000002,0.0,True,1093.7944000000002,1093.7944000000002,0.0,True
12,storm,150,0.2,c12_storm_150_a125_c100_0000,0,0,0,1093.7944000000002,0.0,1093.7944000000002,True,1093.7944000000002,0.0,True,1093.7944000000002,1093.7944000000002,0.0,True
12,storm,150,0.1,c12_storm_150_a125_c100_0001,0,0,0,1033.6272000000001,0.0,1033.6272000000001,True,1033.6272000000001,0.0,True,1033.6272000000001,1033.6272000000001,0.0,True
12,storm,150,0.2,c12_storm_150_a125_c100_0001,0,0,0,1033.6272000000001,0.0,1033.6272000000001,True,1033.6272000000001,0.0,True,1033.6272000000001,1033.6272000000001,0.0,True
12,storm,150,0.1,c12_storm_150_a125_c100_0002,0,0,0,311.3216,0.0,311.3216,True,311.3216,0.0,True,311.3216,311.3216,0.0,True
12,storm,150,0.2,c12_storm_150_a125_c100_0002,0,0,0,311.3216,0.0,311.3216,True,311.3216,0.0,True,311.3216,311.3216,0.0,True
12,storm,150,0.1,c12_storm_150_a125_c100_0003,0,0,0,564.8988,0.0,564.8988,True,564.8988,0.0,True,564.8988,564.8988,0.0,True
12,storm,150,0.2,c12_storm_150_a125_c100_0003,0,0,0,564.8988,0.0,564.8988,True,564.8988,0.0,True,564.8988,564.8988,0.0,True
12,storm,150,0.1,c12_storm_150_a125_c100_0004,0,0,0,266.5964,0.0,266.5964,True,266.5964,0.0,True,266.5964,266.5964,0.0,True
12,storm,150,0.2,c12_storm_150_a125_c100_0004,0,0,0,266.5964,0.0,266.5964,True,266.5964,0.0,True,266.5964,266.5964,0.0,True
12,storm,150,0.1,c12_storm_150_a125_c100_0005,0,0,0,853.9944,0.0,853.9944,True,853.9944,0.0,True,853.9944,853.9944,0.0,True
12,storm,150,0.2,c12_storm_150_a125_c100_0005,0,0,0,853.9944,0.0,853.9944,True,853.9944,0.0,True,853.9944,853.9944,0.0,True
12,storm,150,0.1,c12_storm_150_a125_c100_0006,0,0,0,697.154,0.0,697.154,True,697.154,0.0,True,697.154,697.154,0.0,True
12,storm,150,0.2,c12_storm_150_a125_c100_0006,0,0,0,697.154,0.0,697.154,True,697.154,0.0,True,697.154,697.154,0.0,True
12,storm,150,0.1,c12_storm_150_a125_c100_0007,0,0,0,1065.9512,0.0,1065.9512,True,1065.9512,0.0,True,1065.9512,1065.9512,0.0,True
12,storm,150,0.2,c12_storm_150_a125_c100_0007,0,0,0,1065.9512,0.0,1065.9512,True,1065.9512,0.0,True,1065.9512,1065.9512,0.0,True
12,storm,150,0.1,c12_storm_150_a125_c100_0008,0,0,0,209.3096,0.0,209.3096,True,209.3096,0.0,True,209.3096,209.3096,0.0,True
12,storm,150,0.2,c12_storm_150_a125_c100_0008,0,0,0,209.3096,0.0,209.3096,True,209.3096,0.0,True,209.3096,209.3096,0.0,True
12,storm,150,0.1,c12_storm_150_a125_c100_0009,0,0,0,706.772,0.0,706.772,True,706.772,0.0,True,706.772,706.772,0.0,True
12,storm,150,0.2,c12_storm_150_a125_c100_0009,0,0,0,706.772,0.0,706.772,True,706.772,0.0,True,706.772,706.772,0.0,True
12,storm,150,0.1,c12_storm_150_a125_c100_0010,0,0,0,368.86199999999997,0.0,368.86199999999997,True,368.86199999999997,0.0,True,368.86199999999997,368.86199999999997,0.0,True
12,storm,150,0.2,c12_storm_150_a125_c100_0010,0,0,0,368.86199999999997,0.0,368.86199999999997,True,368.86199999999997,0.0,True,368.86199999999997,368.86199999999997,0.0,True
12,storm,150,0.1,c12_storm_150_a125_c100_0011,0,0,0,639.856,0.0,639.856,True,639.856,0.0,True,639.856,639.856,0.0,True
12,storm,150,0.2,c12_storm_150_a125_c100_0011,0,0,0,639.856,0.0,639.856,True,639.856,0.0,True,639.856,639.856,0.0,True
12,storm,150,0.1,c12_storm_150_a125_c100_0012,0,0,0,1130.3727999999999,0.0,1130.3727999999999,True,1130.3727999999999,0.0,True,1130.3727999999999,1130.3727999999999,0.0,True
12,storm,150,0.2,c12_storm_150_a125_c100_0012,0,0,0,1130.3727999999999,0.0,1130.3727999999999,True,1130.3727999999999,0.0,True,1130.3727999999999,1130.3727999999999,0.0,True
12,storm,150,0.1,c12_storm_150_a125_c100_0013,0,0,0,449.3968,0.0,449.3968,True,449.3968,0.0,True,449.3968,449.3968,0.0,True
12,storm,150,0.2,c12_storm_150_a125_c100_0013,0,0,0,449.3968,0.0,449.3968,True,449.3968,0.0,True,449.3968,449.3968,0.0,True
12,storm,150,0.1,c12_storm_150_a125_c100_0014,0,0,0,185.54559999999998,0.0,185.54559999999998,True,185.54559999999998,0.0,True,185.54559999999998,185.54559999999998,0.0,True
12,storm,150,0.2,c12_storm_150_a125_c100_0014,0,0,0,185.54559999999998,0.0,185.54559999999998,True,185.54559999999998,0.0,True,185.54559999999998,185.54559999999998,0.0,True
12,storm,150,0.1,c12_storm_150_a125_c100_0015,0,0,0,711.8964000000001,0.0,711.8964000000001,True,711.8964000000001,0.0,True,711.8964000000001,711.8964000000001,0.0,True
12,storm,150,0.2,c12_storm_150_a125_c100_0015,0,0,0,711.8964000000001,0.0,711.8964000000001,True,711.8964000000001,0.0,True,711.8964000000001,711.8964000000001,0.0,True
12,storm,150,0.1,c12_storm_150_a125_c100_0016,0,0,0,304.33639999999997,0.0,304.33639999999997,True,304.33639999999997,0.0,True,304.33639999999997,304.33639999999997,0.0,True
12,storm,150,0.2,c12_storm_150_a125_c100_0016,0,0,0,304.33639999999997,0.0,304.33639999999997,True,304.33639999999997,0.0,True,304.33639999999997,304.33639999999997,0.0,True
12,storm,150,0.1,c12_storm_150_a125_c100_0017,0,0,0,569.494,0.0,569.494,True,569.494,0.0,True,569.494,569.494,0.0,True
12,storm,150,0.2,c12_storm_150_a125_c100_0017,0,0,0,569.494,0.0,569.494,True,569.494,0.0,True,569.494,569.494,0.0,True
12,storm,150,0.1,c12_storm_150_a125_c100_0018,0,0,0,314.6024,0.0,314.6024,True,314.6024,0.0,True,314.6024,314.6024,0.0,True
12,storm,150,0.2,c12_storm_150_a125_c100_0018,0,0,0,314.6024,0.0,314.6024,True,314.6024,0.0,True,314.6024,314.6024,0.0,True
12,storm,150,0.1,c12_storm_150_a125_c100_0019,0,0,0,178.02800000000002,0.0,178.02800000000002,True,178.02800000000002,0.0,True,178.02800000000002,178.02800000000002,0.0,True
12,storm,150,0.2,c12_storm_150_a125_c100_0019,0,0,0,178.02800000000002,0.0,178.02800000000002,True,178.02800000000002,0.0,True,178.02800000000002,178.02800000000002,0.0,True
12,storm,150,0.1,c12_storm_150_a125_c100_0020,0,0,0,1037.9872,0.0,1037.9872,True,1037.9872,0.0,True,1037.9872,1037.9872,0.0,True
12,storm,150,0.2,c12_storm_150_a125_c100_0020,0,0,0,1037.9872,0.0,1037.9872,True,1037.9872,0.0,True,1037.9872,1037.9872,0.0,True
12,storm,150,0.1,c12_storm_150_a125_c100_0021,0,0,0,788.2688,0.0,788.2688,True,788.2688,0.0,True,788.2688,788.2688,0.0,True
12,storm,150,0.2,c12_storm_150_a125_c100_0021,0,0,0,788.2688,0.0,788.2688,True,788.2688,0.0,True,788.2688,788.2688,0.0,True
12,storm,150,0.1,c12_storm_150_a125_c100_0022,0,0,0,694.032,0.0,694.032,True,694.032,0.0,True,694.032,694.032,0.0,True
12,storm,150,0.2,c12_storm_150_a125_c100_0022,0,0,0,694.032,0.0,694.032,True,694.032,0.0,True,694.032,694.032,0.0,True
12,storm,150,0.1,c12_storm_150_a125_c100_0023,0,0,0,765.4408000000001,0.0,765.4408000000001,True,765.4408000000001,0.0,True,765.4408000000001,765.4408000000001,0.0,True
12,storm,150,0.2,c12_storm_150_a125_c100_0023,0,0,0,765.4408000000001,0.0,765.4408000000001,True,765.4408000000001,0.0,True,765.4408000000001,765.4408000000001,0.0,True
