campus,track,level,rule,beta,inst_id,twt_rule,twt_oracle
10,storm,a125_c100,atc,1.0,c10_storm_150_a125_c100_0017,0.0000,0.0000
10,storm,a125_c100,edd,1.0,c10_storm_150_a125_c100_0017,0.0000,0.0000
10,storm,a125_c100,atc,0.5,c10_storm_150_a125_c100_0018,0.0000,0.0000
10,storm,a125_c100,edd,0.5,c10_storm_150_a125_c100_0018,0.0000,0.0000
10,storm,a125_c100,atc,1.0,c10_storm_150_a125_c100_0018,0.0000,0.0000
10,storm,a125_c100,edd,1.0,c10_storm_150_a125_c100_0018,0.0000,0.0000
10,storm,a125_c100,atc,0.5,c10_storm_150_a125_c100_0019,106.0336,106.0336
10,storm,a125_c100,edd,0.5,c10_storm_150_a125_c100_0019,106.0336,106.0336
10,storm,a125_c100,atc,1.0,c10_storm_150_a125_c100_0019,115.4370,115.4370
10,storm,a125_c100,edd,1.0,c10_storm_150_a125_c100_0019,115.4370,115.4370
10,storm,a125_c100,atc,0.5,c10_storm_150_a125_c100_0020,0.0000,0.0000
10,storm,a125_c100,edd,0.5,c10_storm_150_a125_c100_0020,0.0000,0.0000
10,storm,a125_c100,atc,1.0,c10_storm_150_a125_c100_0020,0.0000,0.0000
10,storm,a125_c100,edd,1.0,c10_storm_150_a125_c100_0020,0.0000,0.0000
10,storm,a125_c100,atc,0.5,c10_storm_150_a125_c100_0021,14.7112,14.7112
10,storm,a125_c100,edd,0.5,c10_storm_150_a125_c100_0021,14.7112,14.7112
10,storm,a125_c100,atc,1.0,c10_storm_150_a125_c100_0021,14.7112,14.7112
10,storm,a125_c100,edd,1.0,c10_storm_150_a125_c100_0021,14.7112,14.7112
10,storm,a125_c100,atc,0.5,c10_storm_150_a125_c100_0022,0.0000,0.0000
10,storm,a125_c100,edd,0.5,c10_storm_150_a125_c100_0022,0.0000,0.0000
10,storm,a125_c100,atc,1.0,c10_storm_150_a125_c100_0022,0.0000,0.0000
10,storm,a125_c100,edd,1.0,c10_storm_150_a125_c100_0022,0.0000,0.0000
10,storm,a125_c100,atc,0.5,c10_storm_150_a125_c100_0023,0.0000,0.0000
10,storm,a125_c100,edd,0.5,c10_storm_150_a125_c100_0023,0.0000,0.0000
10,storm,a125_c100,atc,1.0,c10_storm_150_a125_c100_0023,0.0000,0.0000
10,storm,a125_c100,edd,1.0,c10_storm_150_a125_c100_0023,0.0000,0.0000
10,storm,a125_c100,atc,0.5,c10_storm_150_a125_c100_0024,21.2128,21.2128
10,storm,a125_c100,edd,0.5,c10_storm_150_a125_c100_0024,21.2128,21.2128
10,storm,a125_c100,atc,1.0,c10_storm_150_a125_c100_0024,0.0000,0.0000
10,storm,a125_c100,edd,1.0,c10_storm_150_a125_c100_0024,0.0000,0.0000
10,storm,a125_c100,atc,0.5,c10_storm_150_a125_c100_0025,38.0640,38.0640
10,storm,a125_c100,edd,0.5,c10_storm_150_a125_c100_0025,38.0640,38.0640
10,storm,a125_c100,atc,1.0,c10_storm_150_a125_c100_0025,38.0640,38.0640
10,storm,a125_c100,edd,1.0,c10_storm_150_a125_c100_0025,38.0640,38.0640
10,storm,a125_c100,atc,0.5,c10_storm_150_a125_c100_0026,41.7224,41.7224
10,storm,a125_c100,edd,0.5,c10_storm_150_a125_c100_0026,41.7224,41.7224
10,storm,a125_c100,atc,1.0,c10_storm_150_a125_c100_0026,41.7224,41.7224
10,storm,a125_c100,edd,1.0,c10_storm_150_a125_c100_0026,41.7224,41.7224
10,storm,a125_c100,atc,0.5,c10_storm_150_a125_c100_0027,0.0000,0.0000
10,storm,a125_c100,edd,0.5,c10_storm_150_a125_c100_0027,0.0000,0.0000
10,storm,a125_c100,atc,1.0,c10_storm_150_a125_c100_0027,19.1512,19.1512
10,storm,a125_c100,edd,1.0,c10_storm_150_a125_c100_0027,19.1512,19.1512
10,storm,a125_c100,atc,0.5,c10_storm_150_a125_c100_0028,0.0000,0.0000
10,storm,a125_c100,edd,0.5,c10_storm_150_a125_c100_0028,0.0000,0.0000
10,storm,a125_c100,atc,1.0,c10_storm_150_a125_c100_0028,0.0000,0.0000
10,storm,a125_c100,edd,1.0,c10_storm_150_a125_c100_0028,0.0000,0.0000
10,storm,a125_c100,atc,0.5,c10_storm_150_a125_c100_0029,0.0000,0.0000
10,storm,a125_c100,edd,0.5,c10_storm_150_a125_c100_0029,0.0000,0.0000
10,storm,a125_c100,atc,1.0,c10_storm_150_a125_c100_0029,0.0000,0.0000
10,storm,a125_c100,edd,1.0,c10_storm_150_a125_c100_0029,0.0000,0.0000
10,storm,a125_c80,atc,0.5,c10_storm_150_a125_c80_0000,10.8648,10.8648
10,storm,a125_c80,edd,0.5,c10_storm_150_a125_c80_0000,10.8648,10.8648
10,storm,a125_c80,atc,1.0,c10_storm_150_a125_c80_0000,0.0000,0.0000
10,storm,a125_c80,edd,1.0,c10_storm_150_a125_c80_0000,0.0000,0.0000
10,storm,a125_c80,atc,0.5,c10_storm_150_a125_c80_0001,0.0000,0.0000
10,storm,a125_c80,edd,0.5,c10_storm_150_a125_c80_0001,0.0000,0.0000
10,storm,a125_c80,atc,1.0,c10_storm_150_a125_c80_0001,0.0000,0.0000
10,storm,a125_c80,edd,1.0,c10_storm_150_a125_c80_0001,0.0000,0.0000
10,storm,a125_c80,atc,0.5,c10_storm_150_a125_c80_0002,0.0000,0.0000
10,storm,a125_c80,edd,0.5,c10_storm_150_a125_c80_0002,0.0000,0.0000
10,storm,a125_c80,atc,1.0,c10_storm_150_a125_c80_0002,0.0000,0.0000
10,storm,a125_c80,edd,1.0,c10_storm_150_a125_c80_0002,0.0000,0.0000
10,storm,a125_c80,atc,0.5,c10_storm_150_a125_c80_0003,0.0000,0.0000
10,storm,a125_c80,edd,0.5,c10_storm_150_a125_c80_0003,0.0000,0.0000
10,storm,a125_c80,atc,1.0,c10_storm_150_a125_c80_0003,0.0000,0.0000
10,storm,a125_c80,edd,1.0,c10_storm_150_a125_c80_0003,0.0000,0.0000
10,storm,a125_c80,atc,0.5,c10_storm_150_a125_c80_0004,56.3424,56.3424
10,storm,a125_c80,edd,0.5,c10_storm_150_a125_c80_0004,56.3424,56.3424
10,storm,a125_c80,atc,1.0,c10_storm_150_a125_c80_0004,56.3424,56.3424
10,storm,a125_c80,edd,1.0,c10_storm_150_a125_c80_0004,56.3424,56.3424
10,storm,a125_c80,atc,0.5,c10_storm_150_a125_c80_0005,0.0000,0.0000
10,storm,a125_c80,edd,0.5,c10_storm_150_a125_c80_0005,0.0000,0.0000
10,storm,a125_c80,atc,1.0,c10_storm_150_a125_c80_0005,0.0000,0.0000
10,storm,a125_c80,edd,1.0,c10_storm_150_a125_c80_0005,0.0000,0.0000
10,storm,a125_c80,atc,0.5,c10_storm_150_a125_c80_0006,0.0000,0.0000
10,storm,a125_c80,edd,0.5,c10_storm_150_a125_c80_0006,0.0000,0.0000
10,storm,a125_c80,atc,1.0,c10_storm_150_a125_c80_0006,0.0000,0.0000
10,storm,a125_c80,edd,1.0,c10_storm_150_a125_c80_0006,0.0000,0.0000
10,storm,a125_c80,atc,0.5,c10_storm_150_a125_c80_0007,0.0000,0.0000
10,storm,a125_c80,edd,0.5,c10_storm_150_a125_c80_0007,0.0000,0.0000
10,storm,a125_c80,atc,1.0,c10_storm_150_a125_c80_0007,0.0000,0.0000
10,storm,a125_c80,edd,1.0,c10_storm_150_a125_c80_0007,0.0000,0.0000
10,storm,a125_c80,atc,0.5,c10_storm_150_a125_c80_0008,14.7152,14.7152
10,storm,a125_c80,edd,0.5,c10_storm_150_a125_c80_0008,14.7152,14.7152
10,storm,a125_c80,atc,1.0,c10_storm_150_a125_c80_0008,21.3532,21.3532
10,storm,a125_c80,edd,1.0,c10_storm_150_a125_c80_0008,21.3532,21.3532
10,storm,a125_c80,atc,0.5,c10_storm_150_a125_c80_0009,0.0000,0.0000
10,storm,a125_c80,edd,0.5,c10_storm_150_a125_c80_0009,0.0000,0.0000
10,storm,a125_c80,atc,1.0,c10_storm_150_a125_c80_0009,0.0000,0.0000
10,storm,a125_c80,edd,1.0,c10_storm_150_a125_c80_0009,0.0000,0.0000
10,storm,a125_c80,atc,0.5,c10_storm_150_a125_c80_0010,0.0000,0.0000
10,storm,a125_c80,edd,0.5,c10_storm_150_a125_c80_0010,0.0000,0.0000
10,storm,a125_c80,atc,1.0,c10_storm_150_a125_c80_0010,0.0000,0.0000
10,storm,a125_c80,edd,1.0,c10_storm_150_a125_c80_0010,0.0000,0.0000
10,storm,a125_c80,atc,0.5,c10_storm_150_a125_c80_0011,2.8092,2.8092
10,storm,a125_c80,edd,0.5,c10_storm_150_a125_c80_0011,2.8092,2.8092
10,storm,a125_c80,atc,1.0,c10_storm_150_a125_c80_0011,2.8092,2.8092
10,storm,a125_c80,edd,1.0,c10_storm_150_a125_c80_0011,2.8092,2.8092
10,storm,a125_c80,atc,0.5,c10_storm_150_a125_c80_0012,0.0000,0.0000
10,storm,a125_c80,edd,0.5,c10_storm_150_a125_c80_0012,0.0000,0.0000
10,storm,a125_c80,atc,1.0,c10_storm_150_a125_c80_0012,0.0000,0.0000
10,storm,a125_c80,edd,1.0,c10_storm_150_a125_c80_0012,0.0000,0.0000
10,storm,a125_c80,atc,0.5,c10_storm_150_a125_c80_0013,342.1360,342.1360
10,storm,a125_c80,edd,0.5,c10_storm_150_a125_c80_0013,342.1360,342.1360
10,storm,a125_c80,atc,1.0,c10_storm_150_a125_c80_0013,342.1360,342.1360
10,storm,a125_c80,edd,1.0,c10_storm_150_a125_c80_0013,342.1360,342.1360
10,storm,a125_c80,atc,0.5,c10_storm_150_a125_c80_0014,0.0000,0.0000
10,storm,a125_c80,edd,0.5,c10_storm_150_a125_c80_0014,0.0000,0.0000
10,storm,a125_c80,atc,1.0,c10_storm_150_a125_c80_0014,0.0000,0.0000
10,storm,a125_c80,edd,1.0,c10_storm_150_a125_c80_0014,0.0000,0.0000
10,storm,a125_c80,atc,0.5,c10_storm_150_a125_c80_0015,0.0000,0.0000
10,storm,a125_c80,edd,0.5,c10_storm_150_a125_c80_0015,0.0000,0.0000
10,storm,a125_c80,atc,1.0,c10_storm_150_a125_c80_0015,0.0000,0.0000
10,storm,a125_c80,edd,1.0,c10_storm_150_a125_c80_0015,0.0000,0.0000
10,storm,a125_c80,atc,0.5,c10_storm_150_a125_c80_0016,0.0000,0.0000
10,storm,a125_c80,edd,0.5,c10_storm_150_a125_c80_0016,0.0000,0.0000
10,storm,a125_c80,atc,1.0,c10_storm_150_a125_c80_0016,13.3304,13.3304
10,storm,a125_c80,edd,1.0,c10_storm_150_a125_c80_0016,13.3304,13.3304
10,storm,a125_c80,atc,0.5,c10_storm_150_a125_c80_0017,0.0000,0.0000
10,storm,a125_c80,edd,0.5,c10_storm_150_a125_c80_0017,0.0000,0.0000
10,storm,a125_c80,atc,1.0,c10_storm_150_a125_c80_0017,0.0000,0.0000
10,storm,a125_c80,edd,1.0,c10_storm_150_a125_c80_0017,0.0000,0.0000
10,storm,a125_c80,atc,0.5,c10_storm_150_a125_c80_0018,0.0000,0.0000
10,storm,a125_c80,edd,0.5,c10_storm_150_a125_c80_0018,0.0000,0.0000
10,storm,a125_c80,atc,1.0,c10_storm_150_a125_c80_0018,0.0000,0.0000
10,storm,a125_c80,edd,1.0,c10_storm_150_a125_c80_0018,0.0000,0.0000
10,storm,a125_c80,atc,0.5,c10_storm_150_a125_c80_0019,0.0000,0.0000
10,storm,a125_c80,edd,0.5,c10_storm_150_a125_c80_0019,0.0000,0.0000
10,storm,a125_c80,atc,1.0,c10_storm_150_a125_c80_0019,115.4370,115.4370
10,storm,a125_c80,edd,1.0,c10_storm_150_a125_c80_0019,115.4370,115.4370
10,storm,a125_c80,atc,0.5,c10_storm_150_a125_c80_0020,0.0000,0.0000
10,storm,a125_c80,edd,0.5,c10_storm_150_a125_c80_0020,0.0000,0.0000
10,storm,a125_c80,atc,1.0,c10_storm_150_a125_c80_0020,0.0000,0.0000
10,storm,a125_c80,edd,1.0,c10_storm_150_a125_c80_0020,0.0000,0.0000
10,storm,a125_c80,atc,0.5,c10_storm_150_a125_c80_0021,0.0000,0.0000
10,storm,a125_c80,edd,0.5,c10_storm_150_a125_c80_0021,0.0000,0.0000
10,storm,a125_c80,atc,1.0,c10_storm_150_a125_c80_0021,14.7112,14.7112
10,storm,a125_c80,edd,1.0,c10_storm_150_a125_c80_0021,14.7112,14.7112
10,storm,a125_c80,atc,0.5,c10_storm_150_a125_c80_0022,0.0000,0.0000
10,storm,a125_c80,edd,0.5,c10_storm_150_a125_c80_0022,0.0000,0.0000
10,storm,a125_c80,atc,1.0,c10_storm_150_a125_c80_0022,0.0000,0.0000
10,storm,a125_c80,edd,1.0,c10_storm_150_a125_c80_0022,0.0000,0.0000
10,storm,a125_c80,atc,0.5,c10_storm_150_a125_c80_0023,0.0000,0.0000
10,storm,a125_c80,edd,0.5,c10_storm_150_a125_c80_0023,0.0000,0.0000
10,storm,a125_c80,atc,1.0,c10_storm_150_a125_c80_0023,0.0000,0.0000
10,storm,a125_c80,edd,1.0,c10_storm_150_a125_c80_0023,0.0000,0.0000
10,storm,a125_c80,atc,0.5,c10_storm_150_a125_c80_0024,21.2128,21.2128
10,storm,a125_c80,edd,0.5,c10_storm_150_a125_c80_0024,21.2128,21.2128
10,storm,a125_c80,atc,1.0,c10_storm_150_a125_c80_0024,0.0000,0.0000
10,storm,a125_c80,edd,1.0,c10_storm_150_a125_c80_0024,0.0000,0.0000
10,storm,a125_c80,atc,0.5,c10_storm_150_a125_c80_0025,38.0640,38.0640
10,storm,a125_c80,edd,0.5,c10_storm_150_a125_c80_0025,38.0640,38.0640
10,storm,a125_c80,atc,1.0,c10_storm_150_a125_c80_0025,38.0640,38.0640
10,storm,a125_c80,edd,1.0,c10_storm_150_a125_c80_0025,38.0640,38.0640
10,storm,a125_c80,atc,0.5,c10_storm_150_a125_c80_0026,41.7224,41.7224
10,storm,a125_c80,edd,0.5,c10_storm_150_a125_c80_0026,41.7224,41.7224
10,storm,a125_c80,atc,1.0,c10_storm_150_a125_c80_0026,41.7224,41.7224
10,storm,a125_c80,edd,1.0,c10_storm_150_a125_c80_0026,41.7224,41.7224
10,storm,a125_c80,atc,0.5,c10_storm_150_a125_c80_0027,19.1512,19.1512
10,storm,a125_c80,edd,0.5,c10_storm_150_a125_c80_0027,19.1512,19.1512
10,storm,a125_c80,atc,1.0,c10_storm_150_a125_c80_0027,19.1512,19.1512
10,storm,a125_c80,edd,1.0,c10_storm_150_a125_c80_0027,19.1512,19.1512
10,storm,a125_c80,atc,0.5,c10_storm_150_a125_c80_0028,0.0000,0.0000
10,storm,a125_c80,edd,0.5,c10_storm_150_a125_c80_0028,0.0000,0.0000
10,storm,a125_c80,atc,1.0,c10_storm_150_a125_c80_0028,0.0000,0.0000
10,storm,a125_c80,edd,1.0,c10_storm_150_a125_c80_0028,0.0000,0.0000
10,storm,a125_c80,atc,0.5,c10_storm_150_a125_c80_0029,0.0000,0.0000
10,storm,a125_c80,edd,0.5,c10_storm_150_a125_c80_0029,0.0000,0.0000
10,storm,a125_c80,atc,1.0,c10_storm_150_a125_c80_0029,0.0000,0.0000
10,storm,a125_c80,edd,1.0,c10_storm_150_a125_c80_0029,0.0000,0.0000
10,storm,a150_c100,atc,0.5,c10_storm_150_a150_c100_0000,0.0000,0.0000
10,storm,a150_c100,edd,0.5,c10_storm_150_a150_c100_0000,0.0000,0.0000
10,storm,a150_c100,atc,1.0,c10_storm_150_a150_c100_0000,0.0000,0.0000
10,storm,a150_c100,edd,1.0,c10_storm_150_a150_c100_0000,0.0000,0.0000
10,storm,a150_c100,atc,0.5,c10_storm_150_a150_c100_0001,0.0000,0.0000
10,storm,a150_c100,edd,0.5,c10_storm_150_a150_c100_0001,0.0000,0.0000
10,storm,a150_c100,atc,1.0,c10_storm_150_a150_c100_0001,0.0000,0.0000
10,storm,a150_c100,edd,1.0,c10_storm_150_a150_c100_0001,0.0000,0.0000
10,storm,a150_c100,atc,0.5,c10_storm_150_a150_c100_0002,0.0000,0.0000
10,storm,a150_c100,edd,0.5,c10_storm_150_a150_c100_0002,0.0000,0.0000
10,storm,a150_c100,atc,1.0,c10_storm_150_a150_c100_0002,0.0000,0.0000
10,storm,a150_c100,edd,1.0,c10_storm_150_a150_c100_0002,0.0000,0.0000
10,storm,a150_c100,atc,0.5,c10_storm_150_a150_c100_0003,0.0000,0.0000
10,storm,a150_c100,edd,0.5,c10_storm_150_a150_c100_0003,0.0000,0.0000
10,storm,a150_c100,atc,1.0,c10_storm_150_a150_c100_0003,0.0000,0.0000
10,storm,a150_c100,edd,1.0,c10_storm_150_a150_c100_0003,0.0000,0.0000
10,storm,a150_c100,atc,0.5,c10_storm_150_a150_c100_0004,56.3424,56.3424
10,storm,a150_c100,edd,0.5,c10_storm_150_a150_c100_0004,56.3424,56.3424
10,storm,a150_c100,atc,1.0,c10_storm_150_a150_c100_0004,56.3424,56.3424
10,storm,a150_c100,edd,1.0,c10_storm_150_a150_c100_0004,56.3424,56.3424
10,storm,a150_c100,atc,0.5,c10_storm_150_a150_c100_0005,0.0000,0.0000
10,storm,a150_c100,edd,0.5,c10_storm_150_a150_c100_0005,0.0000,0.0000
10,storm,a150_c100,atc,1.0,c10_storm_150_a150_c100_0005,0.0000,0.0000
10,storm,a150_c100,edd,1.0,c10_storm_150_a150_c100_0005,0.0000,0.0000
10,storm,a150_c100,atc,0.5,c10_storm_150_a150_c100_0006,0.0000,0.0000
10,storm,a150_c100,edd,0.5,c10_storm_150_a150_c100_0006,0.0000,0.0000
10,storm,a150_c100,atc,1.0,c10_storm_150_a150_c100_0006,0.0000,0.0000
10,storm,a150_c100,edd,1.0,c10_storm_150_a150_c100_0006,0.0000,0.0000
10,storm,a150_c100,atc,0.5,c10_storm_150_a150_c100_0007,0.0000,0.0000
10,storm,a150_c100,edd,0.5,c10_storm_150_a150_c100_0007,0.0000,0.0000
10,storm,a150_c100,atc,1.0,c10_storm_150_a150_c100_0007,0.0000,0.0000
10,storm,a150_c100,edd,1.0,c10_storm_150_a150_c100_0007,0.0000,0.0000
10,storm,a150_c100,atc,0.5,c10_storm_150_a150_c100_0008,14.7152,14.7152
10,storm,a150_c100,edd,0.5,c10_storm_150_a150_c100_0008,14.7152,14.7152
10,storm,a150_c100,atc,1.0,c10_storm_150_a150_c100_0008,21.3532,21.3532
10,storm,a150_c100,edd,1.0,c10_storm_150_a150_c100_0008,21.3532,21.3532
10,storm,a150_c100,atc,0.5,c10_storm_150_a150_c100_0009,0.0000,0.0000
10,storm,a150_c100,edd,0.5,c10_storm_150_a150_c100_0009,0.0000,0.0000
10,storm,a150_c100,atc,1.0,c10_storm_150_a150_c100_0009,0.0000,0.0000
10,storm,a150_c100,edd,1.0,c10_storm_150_a150_c100_0009,0.0000,0.0000
10,storm,a150_c100,atc,0.5,c10_storm_150_a150_c100_0010,0.0000,0.0000
10,storm,a150_c100,edd,0.5,c10_storm_150_a150_c100_0010,0.0000,0.0000
10,storm,a150_c100,atc,1.0,c10_storm_150_a150_c100_0010,0.0000,0.0000
10,storm,a150_c100,edd,1.0,c10_storm_150_a150_c100_0010,0.0000,0.0000
10,storm,a150_c100,atc,0.5,c10_storm_150_a150_c100_0011,0.0000,0.0000
10,storm,a150_c100,edd,0.5,c10_storm_150_a150_c100_0011,0.0000,0.0000
10,storm,a150_c100,atc,1.0,c10_storm_150_a150_c100_0011,2.8092,2.8092
10,storm,a150_c100,edd,1.0,c10_storm_150_a150_c100_0011,2.8092,2.8092
10,storm,a150_c100,atc,0.5,c10_storm_150_a150_c100_0012,0.0000,0.0000
10,storm,a150_c100,edd,0.5,c10_storm_150_a150_c100_0012,0.0000,0.0000
10,storm,a150_c100,atc,1.0,c10_storm_150_a150_c100_0012,0.0000,0.0000
10,storm,a150_c100,edd,1.0,c10_storm_150_a150_c100_0012,0.0000,0.0000
10,storm,a150_c100,atc,0.5,c10_storm_150_a150_c100_0013,342.1360,342.1360
10,storm,a150_c100,edd,0.5,c10_storm_150_a150_c100_0013,342.1360,342.1360
10,storm,a150_c100,atc,1.0,c10_storm_150_a150_c100_0013,342.1360,342.1360
10,storm,a150_c100,edd,1.0,c10_storm_150_a150_c100_0013,342.1360,342.1360
10,storm,a150_c100,atc,0.5,c10_storm_150_a150_c100_0014,0.0000,0.0000
10,storm,a150_c100,edd,0.5,c10_storm_150_a150_c100_0014,0.0000,0.0000
10,storm,a150_c100,atc,1.0,c10_storm_150_a150_c100_0014,0.0000,0.0000
10,storm,a150_c100,edd,1.0,c10_storm_150_a150_c100_0014,0.0000,0.0000
10,storm,a150_c100,atc,0.5,c10_storm_150_a150_c100_0015,0.0000,0.0000
10,storm,a150_c100,edd,0.5,c10_storm_150_a150_c100_0015,0.0000,0.0000
10,storm,a150_c100,atc,1.0,c10_storm_150_a150_c100_0015,0.0000,0.0000
10,storm,a150_c100,edd,1.0,c10_storm_150_a150_c100_0015,0.0000,0.0000
10,storm,a150_c100,atc,0.5,c10_storm_150_a150_c100_0016,10.8648,10.8648
10,storm,a150_c100,edd,0.5,c10_storm_150_a150_c100_0016,10.8648,10.8648
10,storm,a150_c100,atc,1.0,c10_storm_150_a150_c100_0016,13.3304,13.3304
10,storm,a150_c100,edd,1.0,c10_storm_150_a150_c100_0016,13.3304,13.3304
10,storm,a150_c100,atc,0.5,c10_storm_150_a150_c100_0017,0.0000,0.0000
10,storm,a150_c100,edd,0.5,c10_storm_150_a150_c100_0017,0.0000,0.0000
10,storm,a150_c100,atc,1.0,c10_storm_150_a150_c100_0017,0.0000,0.0000
10,storm,a150_c100,edd,1.0,c10_storm_150_a150_c100_0017,0.0000,0.0000
10,storm,a150_c100,atc,0.5,c10_storm_150_a150_c100_0018,0.0000,0.0000
10,storm,a150_c100,edd,0.5,c10_storm_150_a150_c100_0018,0.0000,0.0000
10,storm,a150_c100,atc,1.0,c10_storm_150_a150_c100_0018,0.0000,0.0000
10,storm,a150_c100,edd,1.0,c10_storm_150_a150_c100_0018,0.0000,0.0000
10,storm,a150_c100,atc,0.5,c10_storm_150_a150_c100_0019,0.0000,0.0000
10,storm,a150_c100,edd,0.5,c10_storm_150_a150_c100_0019,0.0000,0.0000
10,storm,a150_c100,atc,1.0,c10_storm_150_a150_c100_0019,115.4370,115.4370
10,storm,a150_c100,edd,1.0,c10_storm_150_a150_c100_0019,115.4370,115.4370
10,storm,a150_c100,atc,0.5,c10_storm_150_a150_c100_0020,0.0000,0.0000
10,storm,a150_c100,edd,0.5,c10_storm_150_a150_c100_0020,0.0000,0.0000
10,storm,a150_c100,atc,1.0,c10_storm_150_a150_c100_0020,0.0000,0.0000
10,storm,a150_c100,edd,1.0,c10_storm_150_a150_c100_0020,0.0000,0.0000
10,storm,a150_c100,atc,0.5,c10_storm_150_a150_c100_0021,14.7112,14.7112
10,storm,a150_c100,edd,0.5,c10_storm_150_a150_c100_0021,14.7112,14.7112
10,storm,a150_c100,atc,1.0,c10_storm_150_a150_c100_0021,14.7112,14.7112
10,storm,a150_c100,edd,1.0,c10_storm_150_a150_c100_0021,14.7112,14.7112
10,storm,a150_c100,atc,0.5,c10_storm_150_a150_c100_0022,0.0000,0.0000
10,storm,a150_c100,edd,0.5,c10_storm_150_a150_c100_0022,0.0000,0.0000
10,storm,a150_c100,atc,1.0,c10_storm_150_a150_c100_0022,0.0000,0.0000
10,storm,a150_c100,edd,1.0,c10_storm_150_a150_c100_0022,0.0000,0.0000
10,storm,a150_c100,atc,0.5,c10_storm_150_a150_c100_0023,0.0000,0.0000
10,storm,a150_c100,edd,0.5,c10_storm_150_a150_c100_0023,0.0000,0.0000
10,storm,a150_c100,atc,1.0,c10_storm_150_a150_c100_0023,0.0000,0.0000
10,storm,a150_c100,edd,1.0,c10_storm_150_a150_c100_0023,0.0000,0.0000
10,storm,a150_c100,atc,0.5,c10_storm_150_a150_c100_0024,21.2128,21.2128
10,storm,a150_c100,edd,0.5,c10_storm_150_a150_c100_0024,21.2128,21.2128
10,storm,a150_c100,atc,1.0,c10_storm_150_a150_c100_0024,0.0000,0.0000
10,storm,a150_c100,edd,1.0,c10_storm_150_a150_c100_0024,0.0000,0.0000
10,storm,a150_c100,atc,0.5,c10_storm_150_a150_c100_0025,38.0640,38.0640
10,storm,a150_c100,edd,0.5,c10_storm_150_a150_c100_0025,38.0640,38.0640
10,storm,a150_c100,atc,1.0,c10_storm_150_a150_c100_0025,38.0640,38.0640
10,storm,a150_c100,edd,1.0,c10_storm_150_a150_c100_0025,38.0640,38.0640
10,storm,a150_c100,atc,0.5,c10_storm_150_a150_c100_0026,41.7224,41.7224
10,storm,a150_c100,edd,0.5,c10_storm_150_a150_c100_0026,41.7224,41.7224
10,storm,a150_c100,atc,1.0,c10_storm_150_a150_c100_0026,41.7224,41.7224
10,storm,a150_c100,edd,1.0,c10_storm_150_a150_c100_0026,41.7224,41.7224
10,storm,a150_c100,atc,0.5,c10_storm_150_a150_c100_0027,19.1512,19.1512
10,storm,a150_c100,edd,0.5,c10_storm_150_a150_c100_0027,19.1512,19.1512
10,storm,a150_c100,atc,1.0,c10_storm_150_a150_c100_0027,19.1512,19.1512
10,storm,a150_c100,edd,1.0,c10_storm_150_a150_c100_0027,19.1512,19.1512
10,storm,a150_c100,atc,0.5,c10_storm_150_a150_c100_0028,0.0000,0.0000
10,storm,a150_c100,edd,0.5,c10_storm_150_a150_c100_0028,0.0000,0.0000
10,storm,a150_c100,atc,1.0,c10_storm_150_a150_c100_0028,0.0000,0.0000
10,storm,a150_c100,edd,1.0,c10_storm_150_a150_c100_0028,0.0000,0.0000
10,storm,a150_c100,atc,0.5,c10_storm_150_a150_c100_0029,0.0000,0.0000
10,storm,a150_c100,edd,0.5,c10_storm_150_a150_c100_0029,0.0000,0.0000
10,storm,a150_c100,atc,1.0,c10_storm_150_a150_c100_0029,0.0000,0.0000
10,storm,a150_c100,edd,1.0,c10_storm_150_a150_c100_0029,0.0000,0.0000
10,storm,a150_c80,atc,0.5,c10_storm_150_a150_c80_0000,0.0000,0.0000
10,storm,a150_c80,edd,0.5,c10_storm_150_a150_c80_0000,0.0000,0.0000
10,storm,a150_c80,atc,1.0,c10_storm_150_a150_c80_0000,0.0000,0.0000
10,storm,a150_c80,edd,1.0,c10_storm_150_a150_c80_0000,0.0000,0.0000
10,storm,a150_c80,atc,0.5,c10_storm_150_a150_c80_0001,0.0000,0.0000
10,storm,a150_c80,edd,0.5,c10_storm_150_a150_c80_0001,0.0000,0.0000
10,storm,a150_c80,atc,1.0,c10_storm_150_a150_c80_0001,0.0000,0.0000
10,storm,a150_c80,edd,1.0,c10_storm_150_a150_c80_0001,0.0000,0.0000
10,storm,a150_c80,atc,0.5,c10_storm_150_a150_c80_0002,0.0000,0.0000
10,storm,a150_c80,edd,0.5,c10_storm_150_a150_c80_0002,0.0000,0.0000
10,storm,a150_c80,atc,1.0,c10_storm_150_a150_c80_0002,0.0000,0.0000
10,storm,a150_c80,edd,1.0,c10_storm_150_a150_c80_0002,0.0000,0.0000
10,storm,a150_c80,atc,0.5,c10_storm_150_a150_c80_0003,0.0000,0.0000
10,storm,a150_c80,edd,0.5,c10_storm_150_a150_c80_0003,0.0000,0.0000
10,storm,a150_c80,atc,1.0,c10_storm_150_a150_c80_0003,0.0000,0.0000
10,storm,a150_c80,edd,1.0,c10_storm_150_a150_c80_0003,0.0000,0.0000
10,storm,a150_c80,atc,0.5,c10_storm_150_a150_c80_0004,56.3424,56.3424
10,storm,a150_c80,edd,0.5,c10_storm_150_a150_c80_0004,56.3424,56.3424
10,storm,a150_c80,atc,1.0,c10_storm_150_a150_c80_0004,56.3424,56.3424
10,storm,a150_c80,edd,1.0,c10_storm_150_a150_c80_0004,56.3424,56.3424
