scope,campus,track,size,level,arr_mult,beta,n,mean_atc,mean_oracle,abs_gap,pct_gap,oracle_wins,ties,oracle_losses
pooled_loaded,9+12,pmmix,400,p20_c60,1.000,0.5,60,822.3201,822.4482,-0.1280,-0.0156,1,56,3
pooled_loaded,9+12,pmmix,400,p20_c60,1.000,0.75,60,807.5828,807.7548,-0.1720,-0.0213,1,55,4
pooled_loaded,9+12,pmmix,400,p20_c60,1.000,1.0,60,770.5873,770.7134,-0.1261,-0.0164,1,56,3
pooled_loaded,9+12,pmmix,400,p50_c60,1.000,0.5,60,490.1653,490.0706,0.0948,0.0193,1,59,0
pooled_loaded,9+12,pmmix,400,p50_c60,1.000,0.75,60,479.7309,479.6361,0.0948,0.0198,1,59,0
pooled_loaded,9+12,pmmix,400,p50_c60,1.000,1.0,60,441.8461,441.8188,0.0273,0.0062,1,59,0
pooled_loaded,9+12,pmmix,400,p80_c60,1.000,0.5,60,240.5165,240.5756,-0.0591,-0.0246,0,58,2
pooled_loaded,9+12,pmmix,400,p80_c60,1.000,0.75,60,232.1883,232.2473,-0.0591,-0.0254,0,58,2
pooled_loaded,9+12,pmmix,400,p80_c60,1.000,1.0,60,211.8417,211.9007,-0.0591,-0.0279,0,58,2
pooled_loaded,9+12,storm,150,a125_c100,1.250,0.5,60,255.1773,255.1773,0.0000,0.0000,0,60,0
pooled_loaded,9+12,storm,150,a125_c100,1.250,0.75,60,241.0486,241.0486,0.0000,0.0000,0,60,0
pooled_loaded,9+12,storm,150,a125_c100,1.250,1.0,60,214.9637,214.9637,0.0000,0.0000,0,60,0
pooled_loaded,9+12,storm,150,a125_c80,1.250,0.5,60,265.2918,265.2918,0.0000,0.0000,0,60,0
pooled_loaded,9+12,storm,150,a125_c80,1.250,0.75,60,250.5252,250.5252,0.0000,0.0000,0,60,0
pooled_loaded,9+12,storm,150,a125_c80,1.250,1.0,60,214.9725,214.9725,0.0000,0.0000,0,60,0
pooled_loaded,9+12,storm,150,a150_c100,1.500,0.5,60,253.2531,253.2531,0.0000,0.0000,0,60,0
pooled_loaded,9+12,storm,150,a150_c100,1.500,0.75,60,248.7616,248.7616,0.0000,0.0000,0,60,0
pooled_loaded,9+12,storm,150,a150_c100,1.500,1.0,60,214.9637,214.9637,0.0000,0.0000,0,60,0
pooled_loaded,9+12,storm,150,a150_c80,1.500,0.5,60,258.8758,258.8758,0.0000,0.0000,0,60,0
pooled_loaded,9+12,storm,150,a150_c80,1.500,0.75,60,243.5585,243.5585,0.0000,0.0000,0,60,0
pooled_loaded,9+12,storm,150,a150_c80,1.500,1.0,60,215.0620,215.0620,0.0000,0.0000,0,60,0
pooled_loaded,9+12,storm,150,a200_c100,2.000,0.5,60,262.5338,262.5338,0.0000,0.0000,0,60,0
pooled_loaded,9+12,storm,150,a200_c100,2.000,0.75,60,239.4960,239.4960,0.0000,0.0000,0,60,0
pooled_loaded,9+12,storm,150,a200_c100,2.000,1.0,60,222.1967,222.1967,0.0000,0.0000,0,60,0
pooled_loaded,9+12,storm,150,a200_c80,2.000,0.5,60,342.8273,342.8273,0.0000,0.0000,0,60,0
pooled_loaded,9+12,storm,150,a200_c80,2.000,0.75,60,331.5878,331.5878,0.0000,0.0000,0,60,0
pooled_loaded,9+12,storm,150,a200_c80,2.000,1.0,60,309.0840,309.0840,0.0000,0.0000,0,60,0
pooled_loaded,9+12,storm,150,a300_c100,3.000,0.5,60,266.4479,266.4479,0.0000,0.0000,0,60,0
pooled_loaded,9+12,storm,150,a300_c100,3.000,0.75,60,258.2469,258.2469,0.0000,0.0000,0,60,0
pooled_loaded,9+12,storm,150,a300_c100,3.000,1.0,60,232.0554,232.0554,0.0000,0.0000,0,60,0
pooled_loaded,9+12,storm,150,a300_c80,3.000,0.5,60,210.9426,210.9426,0.0000,0.0000,0,60,0
pooled_loaded,9+12,storm,150,a300_c80,3.000,0.75,60,223.5685,223.5685,0.0000,0.0000,0,60,0
pooled_loaded,9+12,storm,150,a300_c80,3.000,1.0,60,212.0681,212.0681,0.0000,0.0000,0,60,0
pooled_loaded,9+12,storm,400,a125_c100,1.250,0.5,60,647.9710,647.9710,0.0000,0.0000,0,60,0
pooled_loaded,9+12,storm,400,a125_c100,1.250,0.75,60,615.8969,615.8969,0.0000,0.0000,0,60,0
pooled_loaded,9+12,storm,400,a125_c100,1.250,1.0,60,565.8293,565.8293,0.0000,0.0000,0,60,0
pooled_loaded,9+12,storm,400,a125_c80,1.250,0.5,60,649.8885,649.8885,0.0000,0.0000,0,60,0
pooled_loaded,9+12,storm,400,a125_c80,1.250,0.75,60,622.5274,622.5274,0.0000,0.0000,0,60,0
pooled_loaded,9+12,storm,400,a125_c80,1.250,1.0,60,566.0613,566.0613,0.0000,0.0000,0,60,0
pooled_loaded,9+12,storm,400,a150_c100,1.500,0.5,60,654.9601,654.9601,0.0000,0.0000,0,60,0
pooled_loaded,9+12,storm,400,a150_c100,1.500,0.75,60,626.1763,626.1763,0.0000,0.0000,0,60,0
pooled_loaded,9+12,storm,400,a150_c100,1.500,1.0,60,551.0397,551.0397,0.0000,0.0000,0,60,0
pooled_loaded,9+12,storm,400,a150_c80,1.500,0.5,60,649.4176,649.4976,-0.0801,-0.0123,0,57,3
pooled_loaded,9+12,storm,400,a150_c80,1.500,0.75,60,627.2313,627.2733,-0.0420,-0.0067,0,59,1
pooled_loaded,9+12,storm,400,a150_c80,1.500,1.0,60,551.9391,551.9657,-0.0266,-0.0048,0,60,0
pooled_loaded,9+12,storm,400,a200_c100,2.000,0.5,60,702.9310,702.9310,0.0000,0.0000,0,60,0
pooled_loaded,9+12,storm,400,a200_c100,2.000,0.75,60,668.0770,668.0770,0.0000,0.0000,0,60,0
pooled_loaded,9+12,storm,400,a200_c100,2.000,1.0,60,614.4667,614.4667,0.0000,0.0000,0,60,0
pooled_loaded,9+12,storm,400,a200_c80,2.000,0.5,60,631.3889,631.3885,0.0004,0.0001,1,56,3
pooled_loaded,9+12,storm,400,a200_c80,2.000,0.75,60,608.0020,608.2627,-0.2607,-0.0429,0,57,3
pooled_loaded,9+12,storm,400,a200_c80,2.000,1.0,60,568.9371,569.0778,-0.1407,-0.0247,0,58,2
pooled_loaded,9+12,storm,400,a300_c100,3.000,0.5,60,657.9247,657.6415,0.2832,0.0430,4,55,1
pooled_loaded,9+12,storm,400,a300_c100,3.000,0.75,60,638.7339,638.5627,0.1712,0.0268,5,54,1
pooled_loaded,9+12,storm,400,a300_c100,3.000,1.0,60,587.8985,587.8780,0.0205,0.0035,3,55,2
pooled_loaded,9+12,storm,400,a300_c80,3.000,0.5,60,698.4570,697.7610,0.6960,0.0996,5,49,6
pooled_loaded,9+12,storm,400,a300_c80,3.000,0.75,60,694.2983,693.7160,0.5823,0.0839,5,50,5
pooled_loaded,9+12,storm,400,a300_c80,3.000,1.0,60,634.4671,634.8664,-0.3993,-0.0629,3,51,6
pooled_loaded,9+12,storm2,w80,u70,5.253,0.5,60,3446.8911,3447.9816,-1.0905,-0.0316,4,39,17
pooled_loaded,9+12,storm2,w80,u70,5.253,0.75,60,3406.7550,3407.0716,-0.3165,-0.0093,5,43,12
pooled_loaded,9+12,storm2,w80,u70,5.253,1.0,60,3314.5417,3315.2604,-0.7188,-0.0217,2,45,13
pooled_loaded,9+12,storm2,w80,u90,6.754,0.5,60,4468.5888,4472.2030,-3.6142,-0.0809,23,8,29
pooled_loaded,9+12,storm2,w80,u90,6.754,0.75,60,4469.5940,4478.0714,-8.4774,-0.1897,18,10,32
pooled_loaded,9+12,storm2,w80,u90,6.754,1.0,60,4326.8307,4336.9100,-10.0792,-0.2329,16,12,32
pooled_loaded,9+12,storm2,w80,u100,7.505,0.5,60,5263.9272,5277.3750,-13.4477,-0.2555,20,8,32
pooled_loaded,9+12,storm2,w80,u100,7.505,0.75,60,5206.9264,5219.1735,-12.2471,-0.2352,23,7,30
pooled_loaded,9+12,storm2,w80,u100,7.505,1.0,60,5109.3176,5120.8696,-11.5520,-0.2261,19,10,31
pooled_loaded,9+12,storm2,w80,u110,8.255,0.5,60,5938.5873,5943.3007,-4.7134,-0.0794,22,7,31
pooled_loaded,9+12,storm2,w80,u110,8.255,0.75,60,5875.9288,5884.9773,-9.0485,-0.1540,21,7,32
pooled_loaded,9+12,storm2,w80,u110,8.255,1.0,60,5715.1586,5741.1051,-25.9465,-0.4540,19,6,35
pooled_loaded,9+12,storm2,w80,u130,9.756,0.5,60,7161.7948,7169.3207,-7.5259,-0.1051,27,3,30
pooled_loaded,9+12,storm2,w80,u130,9.756,0.75,60,7169.5912,7195.8085,-26.2173,-0.3657,23,3,34
pooled_loaded,9+12,storm2,w80,u130,9.756,1.0,60,7025.4964,7064.4538,-38.9574,-0.5545,21,2,37
