source,campus,crew_m,beta,inst_id,window_bh,pooled_u,worst_u,twt_rule_atc,twt_oracle_atc,twt_rule_edd,twt_oracle_edd,feas_rule_atc,feas_oracle_atc,feas_rule_edd,feas_oracle_edd,incomplete_rule_atc
replay,9,0.25,1.0,c09_replay_400_0017,48.0,1.306733630952381,2.8776041666666665,5646.266799999999,5225.6004,13103.1332,12844.266800000001,1,1,1,1,124
replay,9,0.25,0.5,c09_replay_400_0018,64.0,0.7042410714285714,1.7630208333333333,664.266,472.99959999999993,627.1991999999999,494.7328,1,1,1,1,30
replay,9,0.25,1.0,c09_replay_400_0018,64.0,0.7042410714285714,1.7630208333333333,719.8664,535.0664,614.7327999999999,515.5332000000001,1,1,1,1,30
replay,9,0.25,0.5,c09_replay_400_0019,47.25,1.1914210128495843,2.248677248677249,1564.5987999999998,1080.2656000000002,1298.1324,1039.5984,1,1,1,1,120
replay,9,0.25,1.0,c09_replay_400_0019,47.25,1.1914210128495843,2.248677248677249,1541.5988,1050.9320000000002,1365.8656000000003,982.7992000000002,1,1,1,1,120
replay,9,0.25,0.5,c09_replay_400_0020,54.6833,1.1125619182247075,3.8860127314920643,1832.8832,1682.4168,1837.7668,1701.8332000000003,1,1,1,1,88
replay,9,0.25,1.0,c09_replay_400_0020,54.6833,1.1125619182247075,3.8860127314920643,1263.746,1067.346,1264.5624000000003,1118.296,1,1,1,1,88
replay,9,0.25,0.5,c09_replay_400_0021,21.2333,2.365917820458565,4.045706508173482,1658.9328,252.8,1840.7995999999998,252.8,1,1,1,1,209
replay,9,0.25,1.0,c09_replay_400_0021,21.2333,2.365917820458565,4.045706508173482,3914.3332000000005,1012.4663999999999,3033.6668000000004,1336.6668,1,1,1,1,209
replay,9,0.25,0.5,c09_replay_400_0022,47.2167,1.3195086242186103,3.9087314445948147,5632.028,5036.5452000000005,6967.950800000001,6574.954400000001,1,1,1,1,112
replay,9,0.25,1.0,c09_replay_400_0022,47.2167,1.3195086242186103,3.9087314445948147,6874.350399999999,5917.412000000001,8384.446800000002,7852.509600000001,1,1,1,1,112
replay,9,0.25,0.5,c09_replay_400_0023,32.0,1.4310825892857142,2.755859375,2069.0,738.0,2429.2,859.5332,1,1,1,1,133
replay,9,0.25,1.0,c09_replay_400_0023,32.0,1.4310825892857142,2.755859375,2787.4,1307.4,2750.6000000000004,1686.6000000000001,1,1,1,1,133
replay,9,0.25,0.5,c09_replay_400_0024,16.0,3.0809151785714284,8.114583333333334,2341.5335999999998,519.5336,2852.0335999999998,488.86699999999996,1,1,1,1,198
replay,9,0.25,1.0,c09_replay_400_0024,16.0,3.0809151785714284,8.114583333333334,6051.5336,3349.5335999999998,5745.5336,5159.7338,1,1,1,1,198
replay,9,0.25,0.5,c09_replay_400_0025,47.55,1.4940886285113417,3.319313003855591,9589.2258,4277.930200000001,10457.267800000001,6983.030800000002,1,1,1,1,173
replay,9,0.25,1.0,c09_replay_400_0025,47.55,1.4940886285113417,3.319313003855591,10419.493200000003,5119.830400000001,10937.235400000003,8477.162600000001,1,1,1,1,173
replay,9,0.25,0.5,c09_replay_400_0026,48.0,1.0580357142857142,1.96875,640.066,286.7328,771.3324,255.3992,1,1,1,1,104
replay,9,0.25,1.0,c09_replay_400_0026,48.0,1.0580357142857142,1.96875,1122.8656,710.3992,1329.9319999999998,1055.0656,1,1,1,1,104
replay,9,0.25,0.5,c09_replay_400_0027,64.0,0.9168526785714286,1.8984375,207.13439999999997,79.0,286.86799999999994,94.0,1,1,1,1,81
replay,9,0.25,1.0,c09_replay_400_0027,64.0,0.9168526785714286,1.8984375,427.56719999999996,90.13359999999994,754.8679999999999,66.79999999999995,1,1,1,1,81
replay,9,0.25,0.5,c09_replay_400_0028,32.0,1.9411272321428572,3.396205357142857,2510.3342,903.134,4287.4344,873.9339999999999,1,1,1,1,244
replay,9,0.25,1.0,c09_replay_400_0028,32.0,1.9411272321428572,3.396205357142857,2045.1336000000001,1182.5342,7195.034000000001,2007.0341999999998,1,1,1,1,244
replay,9,0.25,0.5,c09_replay_400_0029,56.0,0.9612563775510204,1.5133928571428572,699.534,434.66679999999997,550.8671999999999,410.5336,1,1,1,1,85
replay,9,0.25,1.0,c09_replay_400_0029,56.0,0.9612563775510204,1.5133928571428572,879.2675999999999,513.0676,800.0007999999999,568.0007999999999,1,1,1,1,85
replay,9,0.25,0.5,c09_replay_400_0030,40.0,1.6995353571428573,4.9875,14031.153000000002,9548.352400000002,24526.783600000006,17616.3392,1,1,1,1,174
replay,9,0.25,1.0,c09_replay_400_0030,40.0,1.6995353571428573,4.9875,14329.386400000003,8788.9526,22029.708000000006,15459.482400000004,1,1,1,1,174
replay,9,0.25,0.5,c09_replay_400_0031,48.0,1.3744419642857142,3.5503472222222223,5831.234,4412.3004,8199.1008,7469.400000000001,1,1,1,1,145
replay,9,0.25,1.0,c09_replay_400_0031,48.0,1.3744419642857142,3.5503472222222223,8116.067600000001,5913.634000000001,9554.3008,9217.1668,1,1,1,1,145
replay,9,0.25,0.5,c09_replay_400_0032,8.0,5.826405357142858,16.109375,661.6332,96.0,4745.3996,110.0,1,1,1,1,266
replay,9,0.25,1.0,c09_replay_400_0032,8.0,5.826405357142858,16.109375,594.0,560.0,3712.5,1782.0,1,1,1,1,266
replay,9,0.25,0.5,c09_replay_400_0033,64.0,0.9784401785714286,1.58203125,1387.2623999999998,854.6957999999998,1621.1308,825.1637999999999,1,1,1,1,106
replay,9,0.25,1.0,c09_replay_400_0033,64.0,0.9784401785714286,1.58203125,1144.7004,513.6336,1637.8339999999998,661.3679999999998,1,1,1,1,106
replay,9,0.25,0.5,c09_replay_400_0034,56.0,1.156004336734694,2.2254464285714284,1778.6016,1283.9352000000003,2185.6600000000008,1515.6016000000002,1,1,1,1,76
replay,9,0.25,1.0,c09_replay_400_0034,56.0,1.156004336734694,2.2254464285714284,1785.9344000000006,1419.6676000000002,2177.534,1227.0676,1,1,1,1,76
replay,9,0.25,0.5,c09_replay_400_0035,62.8167,0.882166912392951,1.7378605795380315,1804.2588,1098.5919999999999,2095.8588,1329.6587999999997,1,1,1,1,62
replay,9,0.25,1.0,c09_replay_400_0035,62.8167,0.882166912392951,1.7378605795380315,1943.1331999999998,1096.4664,2093.1331999999998,1423.7332000000001,1,1,1,1,62
replay,9,0.25,0.5,c09_replay_400_0036,55.3667,0.9585441894031713,1.8016244421285719,691.0663999999998,227.79999999999998,700.8663999999999,234.59999999999997,1,1,1,1,134
replay,9,0.25,1.0,c09_replay_400_0036,55.3667,0.9585441894031713,1.8016244421285719,1313.6,107.99999999999997,1317.6003999999998,162.8664,1,1,1,1,134
replay,9,0.25,0.5,c09_replay_400_0037,96.0,0.6744212797619048,2.2291666666666665,2368.6,915.9,3545.8296,906.3164,1,1,1,1,175
replay,9,0.25,1.0,c09_replay_400_0037,96.0,0.6744212797619048,2.2291666666666665,1024.9296,986.9296,1380.4296,1162.4296,1,1,1,1,175
replay,9,0.25,0.5,c09_replay_400_0038,55.4833,0.8216758144213793,1.5094632078481272,207.4668,87.86680000000001,149.8668,89.86680000000001,1,1,1,1,80
replay,9,0.25,1.0,c09_replay_400_0038,55.4833,0.8216758144213793,1.5094632078481272,491.6004,221.4004,462.5336,199.1336,1,1,1,1,80
replay,9,0.25,0.5,c09_replay_400_0039,48.0,1.311740773809524,2.6753472222222223,1818.8962,1030.5628000000002,1485.0964,1026.5295999999998,1,1,1,1,143
replay,9,0.25,1.0,c09_replay_400_0039,48.0,1.311740773809524,2.6753472222222223,3404.466,1798.2328000000002,2987.466,2354.666,1,1,1,1,143
replay,12,1.0,0.5,c12_replay_400_0000,22.765,0.625730405805932,1.3951891060839008,1064.7296000000001,1064.7296000000001,1064.7296000000001,1064.7296000000001,1,1,1,1,96
replay,12,1.0,1.0,c12_replay_400_0000,22.765,0.625730405805932,1.3951891060839008,756.6712,756.6712,742.7856,742.7856,1,1,1,1,96
replay,12,1.0,0.5,c12_replay_400_0001,27.2192,0.8697198087877246,1.3475644980824895,2620.0256000000004,2620.0256000000004,2620.0256000000004,2620.0256000000004,1,1,1,1,105
replay,12,1.0,1.0,c12_replay_400_0001,27.2192,0.8697198087877246,1.3475644980824895,2241.2960000000003,2241.2960000000003,2241.2960000000003,2241.2960000000003,1,1,1,1,105
