part,scope,campus,regime,u,size,beta,rho,seed,inst_id,n_wos,util_pool,util_worst,subsampled,rule,m0_alone,oracle,rule_sup,m0_sup,rule_sup_revfrac,rule_sup_orr,m0_sup_revfrac,m0_sup_orr
A,primary,9,storm2,90,,0.75,0.25,301,c09_storm2_w80_u90_0021,1983,0.9084584217171718,1.215525144345238,0,1802.379600,1725.969200,1730.555200,1740.481600,1706.640000,0.2506,0.0297,0.2506,0.0198
A,primary,9,storm2,90,,0.75,0.25,301,c09_storm2_w80_u90_0022,1983,0.9084584217171718,1.215525144345238,0,1603.211600,1605.511600,1606.063600,1607.199600,1599.376800,0.2488,0.0190,0.2504,0.0157
A,primary,9,storm2,90,,0.75,0.25,301,c09_storm2_w80_u90_0023,1983,0.9084584217171718,1.215525144345238,0,1324.423200,1285.788000,1233.342800,1298.630800,1271.722400,0.2506,0.0311,0.2504,0.0186
A,primary,9,storm2,90,,0.75,0.25,301,c09_storm2_w80_u90_0024,1983,0.9084584217171718,1.215525144345238,0,1347.746400,1366.152000,1011.966400,1247.527200,1133.834800,0.2505,0.0557,0.2505,0.0557
A,primary,9,storm2,90,,0.75,0.25,301,c09_storm2_w80_u90_0025,1983,0.9084584217171718,1.215525144345238,0,1571.562800,1568.385200,1514.028800,1524.554000,1533.110800,0.2492,0.0323,0.2492,0.0162
A,primary,9,storm2,90,,0.75,0.25,301,c09_storm2_w80_u90_0026,1983,0.9084584217171718,1.215525144345238,0,1943.694800,1755.272000,1615.831200,1788.966000,1702.139600,0.2504,0.0594,0.2506,0.0187
A,primary,9,storm2,90,,0.75,0.25,301,c09_storm2_w80_u90_0027,1983,0.9084584217171718,1.215525144345238,0,1923.940000,1696.414400,1056.241600,1515.174800,1377.977600,0.2502,0.0841,0.2487,0.0873
A,primary,9,storm2,90,,0.75,0.25,301,c09_storm2_w80_u90_0028,1983,0.9084584217171718,1.215525144345238,0,922.898800,933.768800,923.550000,934.013200,930.998800,0.2502,0.0267,0.2498,0.0167
A,primary,9,storm2,90,,0.75,0.25,301,c09_storm2_w80_u90_0029,1983,0.9084584217171718,1.215525144345238,0,2919.402400,2761.897600,2742.211200,2861.547200,2743.684400,0.2500,0.0439,0.2496,0.0233
A,primary,9,storm2,90,,0.75,0.25,310,c09_storm2_w80_u90_0020,1983,0.9084584217171718,1.215525144345238,0,2019.141600,1656.319600,1522.398800,2000.008800,1557.228400,0.2502,0.0455,0.2459,0.0281
A,primary,9,storm2,90,,0.75,0.25,310,c09_storm2_w80_u90_0021,1983,0.9084584217171718,1.215525144345238,0,1802.379600,1716.137600,1730.555200,1740.481600,1715.696400,0.2506,0.0297,0.2481,0.0067
A,primary,9,storm2,90,,0.75,0.25,310,c09_storm2_w80_u90_0022,1983,0.9084584217171718,1.215525144345238,0,1603.211600,1601.022800,1606.063600,1607.199600,1604.481200,0.2488,0.0190,0.2494,0.0095
A,primary,9,storm2,90,,0.75,0.25,310,c09_storm2_w80_u90_0023,1983,0.9084584217171718,1.215525144345238,0,1324.423200,1290.297600,1233.342800,1298.630800,1257.038000,0.2506,0.0311,0.2506,0.0248
A,primary,9,storm2,90,,0.75,0.25,310,c09_storm2_w80_u90_0024,1983,0.9084584217171718,1.215525144345238,0,1347.746400,1187.273200,1011.966400,1247.527200,1062.244800,0.2505,0.0557,0.2503,0.0504
A,primary,9,storm2,90,,0.75,0.25,310,c09_storm2_w80_u90_0025,1983,0.9084584217171718,1.215525144345238,0,1571.562800,1546.585600,1514.028800,1524.554000,1536.671600,0.2492,0.0323,0.2486,0.0162
A,primary,9,storm2,90,,0.75,0.25,310,c09_storm2_w80_u90_0026,1983,0.9084584217171718,1.215525144345238,0,1943.694800,1787.441600,1615.831200,1788.966000,1617.019200,0.2504,0.0594,0.2439,0.0224
A,primary,9,storm2,90,,0.75,0.25,310,c09_storm2_w80_u90_0027,1983,0.9084584217171718,1.215525144345238,0,1923.940000,1206.962400,1056.241600,1515.174800,1111.297600,0.2502,0.0841,0.2491,0.0330
A,primary,9,storm2,90,,0.75,0.25,310,c09_storm2_w80_u90_0028,1983,0.9084584217171718,1.215525144345238,0,922.898800,902.038000,923.550000,934.013200,901.798000,0.2502,0.0267,0.2502,0.0067
A,primary,9,storm2,90,,0.75,0.25,310,c09_storm2_w80_u90_0029,1983,0.9084584217171718,1.215525144345238,0,2919.402400,2743.507200,2742.211200,2861.547200,2721.811600,0.2500,0.0439,0.2486,0.0116
A,primary,9,storm2,90,,0.75,0.25,309,c09_storm2_w80_u90_0020,1983,0.9084584217171718,1.215525144345238,0,2019.141600,1573.075200,1522.398800,2000.008800,1517.980400,0.2502,0.0455,0.2500,0.0311
A,primary,9,storm2,90,,0.75,0.25,309,c09_storm2_w80_u90_0021,1983,0.9084584217171718,1.215525144345238,0,1802.379600,1735.783600,1730.555200,1740.481600,1725.892400,0.2506,0.0297,0.2490,0.0233
A,primary,9,storm2,90,,0.75,0.25,309,c09_storm2_w80_u90_0022,1983,0.9084584217171718,1.215525144345238,0,1603.211600,1600.811600,1606.063600,1607.199600,1601.739200,0.2488,0.0190,0.2504,0.0189
A,primary,9,storm2,90,,0.75,0.25,309,c09_storm2_w80_u90_0023,1983,0.9084584217171718,1.215525144345238,0,1324.423200,1278.284000,1233.342800,1298.630800,1248.739200,0.2506,0.0311,0.2504,0.0310
A,primary,9,storm2,90,,0.75,0.25,309,c09_storm2_w80_u90_0024,1983,0.9084584217171718,1.215525144345238,0,1347.746400,1129.253200,1011.966400,1247.527200,1039.109200,0.2505,0.0557,0.2502,0.0557
A,primary,9,storm2,90,,0.75,0.25,309,c09_storm2_w80_u90_0025,1983,0.9084584217171718,1.215525144345238,0,1571.562800,1555.232000,1514.028800,1524.554000,1533.524000,0.2492,0.0323,0.2490,0.0161
A,primary,9,storm2,90,,0.75,0.25,309,c09_storm2_w80_u90_0026,1983,0.9084584217171718,1.215525144345238,0,1943.694800,1753.405600,1615.831200,1788.966000,1627.061600,0.2504,0.0594,0.2410,0.0227
A,primary,9,storm2,90,,0.75,0.25,309,c09_storm2_w80_u90_0027,1983,0.9084584217171718,1.215525144345238,0,1923.940000,1186.970400,1056.241600,1515.174800,1101.520400,0.2502,0.0841,0.2493,0.0390
A,primary,9,storm2,90,,0.75,0.25,309,c09_storm2_w80_u90_0028,1983,0.9084584217171718,1.215525144345238,0,922.898800,918.230000,923.550000,934.013200,910.357600,0.2502,0.0267,0.2498,0.0134
A,primary,9,storm2,90,,0.75,0.25,309,c09_storm2_w80_u90_0029,1983,0.9084584217171718,1.215525144345238,0,2919.402400,2763.487600,2742.211200,2861.547200,2749.469600,0.2500,0.0439,0.2487,0.0146
A,primary,9,storm2,90,,0.75,0.5,301,c09_storm2_w80_u90_0020,1983,0.9084584217171718,1.215525144345238,0,2019.141600,1620.580400,1522.398800,1925.729200,1534.918800,0.4956,0.0406,0.5004,0.0311
A,primary,9,storm2,90,,0.75,0.5,301,c09_storm2_w80_u90_0021,1983,0.9084584217171718,1.215525144345238,0,1802.379600,1745.946400,1730.555200,1740.481600,1720.818800,0.5004,0.0149,0.4971,0.0083
A,primary,9,storm2,90,,0.75,0.5,301,c09_storm2_w80_u90_0022,1983,0.9084584217171718,1.215525144345238,0,1603.211600,1605.841000,1606.063600,1607.199600,1612.368800,0.4968,0.0127,0.4980,0.0094
A,primary,9,storm2,90,,0.75,0.5,301,c09_storm2_w80_u90_0023,1983,0.9084584217171718,1.215525144345238,0,1324.423200,1277.133600,1233.342800,1304.450800,1239.124800,0.4981,0.0266,0.4981,0.0186
A,primary,9,storm2,90,,0.75,0.5,301,c09_storm2_w80_u90_0024,1983,0.9084584217171718,1.215525144345238,0,1347.746400,1101.772400,1011.966400,1225.782400,1036.135600,0.4990,0.0493,0.4990,0.0266
A,primary,9,storm2,90,,0.75,0.5,301,c09_storm2_w80_u90_0025,1983,0.9084584217171718,1.215525144345238,0,1571.562800,1552.136400,1514.028800,1542.797600,1548.191600,0.4984,0.0210,0.4984,0.0129
A,primary,9,storm2,90,,0.75,0.5,301,c09_storm2_w80_u90_0026,1983,0.9084584217171718,1.215525144345238,0,1943.694800,1658.186400,1615.831200,1783.472400,1609.274400,0.5000,0.0344,0.4938,0.0111
A,primary,9,storm2,90,,0.75,0.5,301,c09_storm2_w80_u90_0027,1983,0.9084584217171718,1.215525144345238,0,1923.940000,1237.042000,1056.241600,1295.664800,1120.047600,0.4996,0.0541,0.4985,0.0345
A,primary,9,storm2,90,,0.75,0.5,301,c09_storm2_w80_u90_0028,1983,0.9084584217171718,1.215525144345238,0,922.898800,910.699600,923.550000,927.706800,911.510800,0.5004,0.0217,0.5000,0.0066
