part,scope,campus,regime,u,size,beta,rho,seed,inst_id,n_wos,util_pool,util_worst,subsampled,rule,m0_alone,oracle,rule_sup,m0_sup,rule_sup_revfrac,rule_sup_orr,m0_sup_revfrac,m0_sup_orr
B,e3,9,storm2,100,,0.5,0.25,301,c09_storm2_w80_u100_0026,2253,1.0021862474747476,1.3664385,0,3477.431200,2247.097600,1862.048800,2347.447600,2000.334000,0.2450,0.1130,0.2415,0.0438
B,e3,9,storm2,100,,0.5,0.25,301,c09_storm2_w80_u100_0027,2253,1.0021862474747476,1.3664385,0,2171.385200,1653.991200,1475.724000,1830.791200,1479.270800,0.2502,0.0759,0.2494,0.0305
B,e3,9,storm2,100,,0.5,0.25,301,c09_storm2_w80_u100_0028,2253,1.0021862474747476,1.3664385,0,1867.111600,1594.780800,1522.420800,1807.720000,1525.352800,0.2498,0.0330,0.2461,0.0231
B,e3,9,storm2,100,,0.5,0.25,301,c09_storm2_w80_u100_0029,2253,1.0021862474747476,1.3664385,0,3026.057200,1742.996400,1119.128400,1501.708800,1258.528000,0.2451,0.0882,0.2499,0.0466
B,e3,9,storm2,100,,0.5,0.25,302,c09_storm2_w80_u100_0020,2253,1.0021862474747476,1.3664385,0,1838.122400,1558.073600,1422.251200,1624.887200,1407.221200,0.2499,0.0813,0.2472,0.0483
B,e3,9,storm2,100,,0.5,0.25,302,c09_storm2_w80_u100_0021,2253,1.0021862474747476,1.3664385,0,1665.790400,1627.756000,1492.630400,1646.768000,1449.117600,0.2502,0.0782,0.2470,0.0409
B,e3,9,storm2,100,,0.5,0.25,302,c09_storm2_w80_u100_0022,2253,1.0021862474747476,1.3664385,0,1031.454400,1045.699200,962.292000,989.963200,999.525200,0.2503,0.0160,0.2497,0.0159
B,e3,9,storm2,100,,0.5,0.25,302,c09_storm2_w80_u100_0023,2253,1.0021862474747476,1.3664385,0,4967.170800,3548.990000,2516.662800,3436.956800,2781.110800,0.2496,0.1675,0.2503,0.1077
B,e3,9,storm2,100,,0.5,0.25,302,c09_storm2_w80_u100_0024,2253,1.0021862474747476,1.3664385,0,2876.723200,2021.264000,1515.380400,2054.152400,1632.084000,0.2502,0.0934,0.2500,0.0429
B,e3,9,storm2,100,,0.5,0.25,302,c09_storm2_w80_u100_0025,2253,1.0021862474747476,1.3664385,0,5043.732800,3718.340000,2624.646400,3402.129200,2708.733600,0.2504,0.1348,0.2501,0.0742
B,e3,9,storm2,100,,0.5,0.25,302,c09_storm2_w80_u100_0026,2253,1.0021862474747476,1.3664385,0,3477.431200,3045.582400,1862.048800,2347.447600,2095.493600,0.2450,0.1130,0.2435,0.0749
B,e3,9,storm2,100,,0.5,0.25,302,c09_storm2_w80_u100_0027,2253,1.0021862474747476,1.3664385,0,2171.385200,1651.183200,1475.724000,1830.791200,1466.558800,0.2502,0.0759,0.2498,0.0405
B,e3,9,storm2,100,,0.5,0.25,302,c09_storm2_w80_u100_0028,2253,1.0021862474747476,1.3664385,0,1867.111600,1602.889600,1522.420800,1807.720000,1539.225200,0.2498,0.0330,0.2468,0.0308
B,e3,9,storm2,100,,0.5,0.25,302,c09_storm2_w80_u100_0029,2253,1.0021862474747476,1.3664385,0,3026.057200,1910.503600,1119.128400,1501.708800,1391.398400,0.2451,0.0882,0.2490,0.0735
B,e3,9,storm2,100,,0.5,0.25,303,c09_storm2_w80_u100_0020,2253,1.0021862474747476,1.3664385,0,1838.122400,1512.053600,1422.251200,1624.887200,1419.648400,0.2499,0.0813,0.2482,0.0385
B,e3,9,storm2,100,,0.5,0.25,303,c09_storm2_w80_u100_0021,2253,1.0021862474747476,1.3664385,0,1665.790400,1577.118000,1492.630400,1646.768000,1449.314800,0.2502,0.0782,0.2495,0.0243
B,e3,9,storm2,100,,0.5,0.25,303,c09_storm2_w80_u100_0022,2253,1.0021862474747476,1.3664385,0,1031.454400,1040.799200,962.292000,989.963200,1023.132800,0.2503,0.0160,0.2482,0.0160
B,e3,9,storm2,100,,0.5,0.25,303,c09_storm2_w80_u100_0023,2253,1.0021862474747476,1.3664385,0,4967.170800,3088.526800,2516.662800,3436.956800,2752.408800,0.2496,0.1675,0.2497,0.0726
B,e3,9,storm2,100,,0.5,0.25,303,c09_storm2_w80_u100_0024,2253,1.0021862474747476,1.3664385,0,2876.723200,2057.722800,1515.380400,2054.152400,1609.239600,0.2502,0.0934,0.2492,0.0633
B,e3,9,storm2,100,,0.5,0.25,303,c09_storm2_w80_u100_0025,2253,1.0021862474747476,1.3664385,0,5043.732800,3349.960400,2624.646400,3402.129200,2768.384400,0.2504,0.1348,0.2499,0.0584
B,e3,9,storm2,100,,0.5,0.25,303,c09_storm2_w80_u100_0026,2253,1.0021862474747476,1.3664385,0,3477.431200,2300.900400,1862.048800,2347.447600,1900.295600,0.2450,0.1130,0.2374,0.0347
B,e3,9,storm2,100,,0.5,0.25,303,c09_storm2_w80_u100_0027,2253,1.0021862474747476,1.3664385,0,2171.385200,1618.622400,1475.724000,1830.791200,1478.685200,0.2502,0.0759,0.2494,0.0329
B,e3,9,storm2,100,,0.5,0.25,303,c09_storm2_w80_u100_0028,2253,1.0021862474747476,1.3664385,0,1867.111600,1610.200400,1522.420800,1807.720000,1545.742000,0.2498,0.0330,0.2467,0.0308
B,e3,9,storm2,100,,0.5,0.25,303,c09_storm2_w80_u100_0029,2253,1.0021862474747476,1.3664385,0,3026.057200,1767.786400,1119.128400,1501.708800,1343.134000,0.2451,0.0882,0.2486,0.0467
B,e3,9,storm2,110,,0.0,0.25,301,c09_storm2_w80_u110_0020,2475,1.1069858661616159,1.481920943452381,0,2777.756800,2473.384800,803.778000,1581.956000,1702.020800,0.2399,0.1067,0.2403,0.0998
B,e3,9,storm2,110,,0.0,0.25,301,c09_storm2_w80_u110_0021,2475,1.1069858661616159,1.481920943452381,0,3160.110400,3306.893200,1143.858000,1960.449600,2200.838800,0.2376,0.1011,0.2371,0.1032
B,e3,9,storm2,110,,0.0,0.25,301,c09_storm2_w80_u110_0022,2475,1.1069858661616159,1.481920943452381,0,1758.527600,1785.747600,1166.568800,1317.672000,1329.248800,0.2320,0.0668,0.2360,0.0609
B,e3,9,storm2,110,,0.0,0.25,301,c09_storm2_w80_u110_0023,2475,1.1069858661616159,1.481920943452381,0,2700.010800,2726.723200,1716.838000,2049.644400,1926.171600,0.2374,0.0980,0.2401,0.1035
B,e3,9,storm2,110,,0.0,0.25,301,c09_storm2_w80_u110_0024,2475,1.1069858661616159,1.481920943452381,0,2248.369600,2224.184000,807.210000,1545.123600,1622.776400,0.2449,0.0940,0.2399,0.0937
B,e3,9,storm2,110,,0.0,0.25,301,c09_storm2_w80_u110_0025,2475,1.1069858661616159,1.481920943452381,0,3994.679200,3786.132800,1523.419600,2214.317600,2069.574000,0.2385,0.1425,0.2284,0.1261
B,e3,9,storm2,110,,0.0,0.25,301,c09_storm2_w80_u110_0026,2475,1.1069858661616159,1.481920943452381,0,3295.701400,3055.143200,1961.119600,2328.890000,2358.196400,0.2359,0.0856,0.2370,0.0737
B,e3,9,storm2,110,,0.0,0.25,301,c09_storm2_w80_u110_0027,2475,1.1069858661616159,1.481920943452381,0,1610.664000,1420.247600,931.710800,1073.899200,1160.554800,0.2444,0.0814,0.2424,0.0566
B,e3,9,storm2,110,,0.0,0.25,301,c09_storm2_w80_u110_0028,2475,1.1069858661616159,1.481920943452381,0,2476.009200,2078.351200,1269.314800,1518.672800,1648.900000,0.2427,0.0888,0.2442,0.0697
B,e3,9,storm2,110,,0.0,0.25,301,c09_storm2_w80_u110_0029,2475,1.1069858661616159,1.481920943452381,0,3329.770000,3452.626000,2074.122800,2770.398000,2793.793800,0.2421,0.0832,0.2380,0.0763
B,e3,9,storm2,110,,0.0,0.25,302,c09_storm2_w80_u110_0020,2475,1.1069858661616159,1.481920943452381,0,2777.756800,2232.861600,803.778000,1581.956000,1583.358400,0.2399,0.1067,0.2403,0.0909
B,e3,9,storm2,110,,0.0,0.25,302,c09_storm2_w80_u110_0021,2475,1.1069858661616159,1.481920943452381,0,3160.110400,3149.711600,1143.858000,1960.449600,1860.660400,0.2376,0.1011,0.2387,0.0856
B,e3,9,storm2,110,,0.0,0.25,302,c09_storm2_w80_u110_0022,2475,1.1069858661616159,1.481920943452381,0,1758.527600,1887.085600,1166.568800,1317.672000,1303.146000,0.2320,0.0668,0.2359,0.0467
B,e3,9,storm2,110,,0.0,0.25,302,c09_storm2_w80_u110_0023,2475,1.1069858661616159,1.481920943452381,0,2700.010800,2359.991600,1716.838000,2049.644400,1910.726000,0.2374,0.0980,0.2360,0.0783
B,e3,9,storm2,110,,0.0,0.25,302,c09_storm2_w80_u110_0024,2475,1.1069858661616159,1.481920943452381,0,2248.369600,2116.970000,807.210000,1545.123600,1239.292400,0.2449,0.0940,0.2378,0.0823
B,e3,9,storm2,110,,0.0,0.25,302,c09_storm2_w80_u110_0025,2475,1.1069858661616159,1.481920943452381,0,3994.679200,3737.359600,1523.419600,2214.317600,2079.661600,0.2385,0.1425,0.2263,0.1341
B,e3,9,storm2,110,,0.0,0.25,302,c09_storm2_w80_u110_0026,2475,1.1069858661616159,1.481920943452381,0,3295.701400,3178.376200,1961.119600,2328.890000,2243.389400,0.2359,0.0856,0.2331,0.0726
B,e3,9,storm2,110,,0.0,0.25,302,c09_storm2_w80_u110_0027,2475,1.1069858661616159,1.481920943452381,0,1610.664000,1571.911200,931.710800,1073.899200,1124.702400,0.2444,0.0814,0.2436,0.0607
B,e3,9,storm2,110,,0.0,0.25,302,c09_storm2_w80_u110_0028,2475,1.1069858661616159,1.481920943452381,0,2476.009200,2153.052800,1269.314800,1518.672800,1583.560400,0.2427,0.0888,0.2447,0.0675
B,e3,9,storm2,110,,0.0,0.25,302,c09_storm2_w80_u110_0029,2475,1.1069858661616159,1.481920943452381,0,3329.770000,3441.573200,2074.122800,2770.398000,2583.047600,0.2421,0.0832,0.2374,0.0744
B,e3,9,storm2,110,,0.0,0.25,303,c09_storm2_w80_u110_0020,2475,1.1069858661616159,1.481920943452381,0,2777.756800,2680.880000,803.778000,1581.956000,1557.800400,0.2399,0.1067,0.2403,0.0969
B,e3,9,storm2,110,,0.0,0.25,303,c09_storm2_w80_u110_0021,2475,1.1069858661616159,1.481920943452381,0,3160.110400,3220.992800,1143.858000,1960.449600,1626.222800,0.2376,0.1011,0.2398,0.0994
B,e3,9,storm2,110,,0.0,0.25,303,c09_storm2_w80_u110_0022,2475,1.1069858661616159,1.481920943452381,0,1758.527600,1677.994400,1166.568800,1317.672000,1317.289200,0.2320,0.0668,0.2361,0.0491
B,e3,9,storm2,110,,0.0,0.25,303,c09_storm2_w80_u110_0023,2475,1.1069858661616159,1.481920943452381,0,2700.010800,2899.515200,1716.838000,2049.644400,1986.068400,0.2374,0.0980,0.2444,0.0931
B,e3,9,storm2,110,,0.0,0.25,303,c09_storm2_w80_u110_0024,2475,1.1069858661616159,1.481920943452381,0,2248.369600,2188.920400,807.210000,1545.123600,1540.408400,0.2449,0.0940,0.2385,0.0799
B,e3,9,storm2,110,,0.0,0.25,303,c09_storm2_w80_u110_0025,2475,1.1069858661616159,1.481920943452381,0,3994.679200,3930.498800,1523.419600,2214.317600,2244.094800,0.2385,0.1425,0.2313,0.1153
B,e3,9,storm2,110,,0.0,0.25,303,c09_storm2_w80_u110_0026,2475,1.1069858661616159,1.481920943452381,0,3295.701400,3114.050400,1961.119600,2328.890000,2318.492800,0.2359,0.0856,0.2393,0.0662
B,e3,9,storm2,110,,0.0,0.25,303,c09_storm2_w80_u110_0027,2475,1.1069858661616159,1.481920943452381,0,1610.664000,1675.150400,931.710800,1073.899200,1171.207200,0.2444,0.0814,0.2424,0.0774
B,e3,9,storm2,110,,0.0,0.25,303,c09_storm2_w80_u110_0028,2475,1.1069858661616159,1.481920943452381,0,2476.009200,2331.142800,1269.314800,1518.672800,1749.312800,0.2427,0.0888,0.2440,0.0862
B,e3,9,storm2,110,,0.0,0.25,303,c09_storm2_w80_u110_0029,2475,1.1069858661616159,1.481920943452381,0,3329.770000,3304.002800,2074.122800,2770.398000,2937.301200,0.2421,0.0832,0.2383,0.0760
B,e3,9,storm2,110,,0.5,0.25,301,c09_storm2_w80_u110_0020,2475,1.1069858661616159,1.481920943452381,0,3808.628400,1720.432000,1259.500400,1844.080000,1378.585200,0.2457,0.1453,0.2481,0.0494
B,e3,9,storm2,110,,0.5,0.25,301,c09_storm2_w80_u110_0021,2475,1.1069858661616159,1.481920943452381,0,5935.982000,4197.204400,1913.772000,3857.380800,2357.107200,0.2448,0.1939,0.2389,0.1106
B,e3,9,storm2,110,,0.5,0.25,301,c09_storm2_w80_u110_0022,2475,1.1069858661616159,1.481920943452381,0,3565.517000,2743.926200,2159.162400,2658.639400,2218.581800,0.2503,0.1128,0.2494,0.0486
B,e3,9,storm2,110,,0.5,0.25,301,c09_storm2_w80_u110_0023,2475,1.1069858661616159,1.481920943452381,0,3457.559600,2205.895600,1497.311200,2133.431200,1617.092400,0.2454,0.1444,0.2386,0.0951
B,e3,9,storm2,110,,0.5,0.25,301,c09_storm2_w80_u110_0024,2475,1.1069858661616159,1.481920943452381,0,4740.398400,2946.828000,1809.525600,3604.478800,2258.579200,0.2464,0.1412,0.2441,0.0740
B,e3,9,storm2,110,,0.5,0.25,301,c09_storm2_w80_u110_0025,2475,1.1069858661616159,1.481920943452381,0,6353.525200,3209.941600,2082.993600,3929.886000,2386.326800,0.2432,0.1843,0.2456,0.0901
B,e3,9,storm2,110,,0.5,0.25,301,c09_storm2_w80_u110_0026,2475,1.1069858661616159,1.481920943452381,0,4772.589200,3277.944400,2461.565600,3407.374800,2607.717600,0.2437,0.1345,0.2347,0.0837
B,e3,9,storm2,110,,0.5,0.25,301,c09_storm2_w80_u110_0027,2475,1.1069858661616159,1.481920943452381,0,3129.480400,1265.498000,983.971200,1766.364800,976.622400,0.2449,0.1146,0.2476,0.0226
B,e3,9,storm2,110,,0.5,0.25,301,c09_storm2_w80_u110_0028,2475,1.1069858661616159,1.481920943452381,0,3558.075200,1771.758000,1376.522800,2472.245200,1464.001200,0.2479,0.1538,0.2430,0.0475
B,e3,9,storm2,110,,0.5,0.25,301,c09_storm2_w80_u110_0029,2475,1.1069858661616159,1.481920943452381,0,4423.178000,2914.629600,2235.380800,3475.193200,2533.414400,0.2471,0.1372,0.2410,0.0570
B,e3,9,storm2,110,,0.5,0.25,302,c09_storm2_w80_u110_0020,2475,1.1069858661616159,1.481920943452381,0,3808.628400,1666.979600,1259.500400,1844.080000,1299.001600,0.2457,0.1453,0.2437,0.0437
B,e3,9,storm2,110,,0.5,0.25,302,c09_storm2_w80_u110_0021,2475,1.1069858661616159,1.481920943452381,0,5935.982000,3431.591200,1913.772000,3857.380800,2525.215600,0.2448,0.1939,0.2393,0.0896
B,e3,9,storm2,110,,0.5,0.25,302,c09_storm2_w80_u110_0022,2475,1.1069858661616159,1.481920943452381,0,3565.517000,2546.564600,2159.162400,2658.639400,2186.337400,0.2503,0.1128,0.2427,0.0544
B,e3,9,storm2,110,,0.5,0.25,302,c09_storm2_w80_u110_0023,2475,1.1069858661616159,1.481920943452381,0,3457.559600,1767.379600,1497.311200,2133.431200,1527.420800,0.2454,0.1444,0.2422,0.0524
B,e3,9,storm2,110,,0.5,0.25,302,c09_storm2_w80_u110_0024,2475,1.1069858661616159,1.481920943452381,0,4740.398400,2777.628000,1809.525600,3604.478800,2017.115600,0.2464,0.1412,0.2476,0.0593
B,e3,9,storm2,110,,0.5,0.25,302,c09_storm2_w80_u110_0025,2475,1.1069858661616159,1.481920943452381,0,6353.525200,3060.746400,2082.993600,3929.886000,2379.445600,0.2432,0.1843,0.2437,0.0888
B,e3,9,storm2,110,,0.5,0.25,302,c09_storm2_w80_u110_0026,2475,1.1069858661616159,1.481920943452381,0,4772.589200,3403.780000,2461.565600,3407.374800,2614.330000,0.2437,0.1345,0.2366,0.0668
B,e3,9,storm2,110,,0.5,0.25,302,c09_storm2_w80_u110_0027,2475,1.1069858661616159,1.481920943452381,0,3129.480400,1051.486800,983.971200,1766.364800,984.729200,0.2449,0.1146,0.2430,0.0230
B,e3,9,storm2,110,,0.5,0.25,302,c09_storm2_w80_u110_0028,2475,1.1069858661616159,1.481920943452381,0,3558.075200,1825.668400,1376.522800,2472.245200,1421.923200,0.2479,0.1538,0.2400,0.0583
B,e3,9,storm2,110,,0.5,0.25,302,c09_storm2_w80_u110_0029,2475,1.1069858661616159,1.481920943452381,0,4423.178000,2838.324000,2235.380800,3475.193200,2431.282800,0.2471,0.1372,0.2335,0.0547
B,e3,9,storm2,110,,0.5,0.25,303,c09_storm2_w80_u110_0020,2475,1.1069858661616159,1.481920943452381,0,3808.628400,1733.217200,1259.500400,1844.080000,1444.586000,0.2457,0.1453,0.2465,0.0454
B,e3,9,storm2,110,,0.5,0.25,303,c09_storm2_w80_u110_0021,2475,1.1069858661616159,1.481920943452381,0,5935.982000,3620.949600,1913.772000,3857.380800,2769.411600,0.2448,0.1939,0.2433,0.1088
B,e3,9,storm2,110,,0.5,0.25,303,c09_storm2_w80_u110_0022,2475,1.1069858661616159,1.481920943452381,0,3565.517000,2820.228800,2159.162400,2658.639400,2221.824000,0.2503,0.1128,0.2364,0.0629
B,e3,9,storm2,110,,0.5,0.25,303,c09_storm2_w80_u110_0023,2475,1.1069858661616159,1.481920943452381,0,3457.559600,1719.802800,1497.311200,2133.431200,1536.141200,0.2454,0.1444,0.2415,0.0460
B,e3,9,storm2,110,,0.5,0.25,303,c09_storm2_w80_u110_0024,2475,1.1069858661616159,1.481920943452381,0,4740.398400,2908.210000,1809.525600,3604.478800,2105.744400,0.2464,0.1412,0.2461,0.0656
B,e3,9,storm2,110,,0.5,0.25,303,c09_storm2_w80_u110_0025,2475,1.1069858661616159,1.481920943452381,0,6353.525200,3085.391200,2082.993600,3929.886000,2337.798400,0.2432,0.1843,0.2429,0.0805
B,e3,9,storm2,110,,0.5,0.25,303,c09_storm2_w80_u110_0026,2475,1.1069858661616159,1.481920943452381,0,4772.589200,3398.776800,2461.565600,3407.374800,2728.938400,0.2437,0.1345,0.2422,0.0674
B,e3,9,storm2,110,,0.5,0.25,303,c09_storm2_w80_u110_0027,2475,1.1069858661616159,1.481920943452381,0,3129.480400,1224.700000,983.971200,1766.364800,987.351600,0.2449,0.1146,0.2413,0.0462
B,e3,9,storm2,110,,0.5,0.25,303,c09_storm2_w80_u110_0028,2475,1.1069858661616159,1.481920943452381,0,3558.075200,1800.428000,1376.522800,2472.245200,1494.585600,0.2479,0.1538,0.2480,0.0648
B,e3,9,storm2,110,,0.5,0.25,303,c09_storm2_w80_u110_0029,2475,1.1069858661616159,1.481920943452381,0,4423.178000,2920.624400,2235.380800,3475.193200,2488.745600,0.2471,0.1372,0.2416,0.0468
B,e3,9,storm2,110,,1.0,0.25,302,c09_storm2_w80_u110_0020,2475,1.1069858661616159,1.481920943452381,0,7579.438000,1396.103600,1332.661200,4741.825200,1337.695200,0.2495,0.2179,0.2460,0.0346
B,e3,9,storm2,110,,1.0,0.25,302,c09_storm2_w80_u110_0021,2475,1.1069858661616159,1.481920943452381,0,8615.408800,2315.247600,2196.224000,5846.648000,2160.690800,0.2492,0.2329,0.2430,0.0453
B,e3,9,storm2,110,,1.0,0.25,302,c09_storm2_w80_u110_0022,2475,1.1069858661616159,1.481920943452381,0,4599.570200,2681.394200,2623.928400,3574.777000,2616.430600,0.2503,0.1173,0.2468,0.0201
B,e3,9,storm2,110,,1.0,0.25,302,c09_storm2_w80_u110_0023,2475,1.1069858661616159,1.481920943452381,0,5391.244400,1672.229600,1637.311200,4330.233600,1666.214400,0.2496,0.1653,0.2408,0.0088
B,e3,9,storm2,110,,1.0,0.25,302,c09_storm2_w80_u110_0024,2475,1.1069858661616159,1.481920943452381,0,6294.691200,1726.058400,1797.594000,4952.392800,1712.598800,0.2496,0.1473,0.2315,0.0190
B,e3,9,storm2,110,,1.0,0.25,302,c09_storm2_w80_u110_0025,2475,1.1069858661616159,1.481920943452381,0,8610.152400,1886.853200,1702.902000,5766.926800,1778.270000,0.2483,0.2365,0.2436,0.0634
B,e3,9,storm2,110,,1.0,0.25,302,c09_storm2_w80_u110_0026,2475,1.1069858661616159,1.481920943452381,0,5635.656000,2315.018000,2301.893200,5192.940000,2308.076400,0.2492,0.1250,0.2402,0.0068
B,e3,9,storm2,110,,1.0,0.25,302,c09_storm2_w80_u110_0027,2475,1.1069858661616159,1.481920943452381,0,4975.745600,1023.764800,1052.316800,3618.878400,1032.927200,0.2473,0.1485,0.2331,0.0153
B,e3,9,storm2,110,,1.0,0.25,302,c09_storm2_w80_u110_0028,2475,1.1069858661616159,1.481920943452381,0,5509.660800,1664.634400,1573.771200,4383.938400,1592.362400,0.2499,0.1365,0.2469,0.0122
B,e3,9,storm2,110,,1.0,0.25,302,c09_storm2_w80_u110_0029,2475,1.1069858661616159,1.481920943452381,0,5313.389600,2174.914000,2178.106800,4248.630000,2162.720400,0.2501,0.1532,0.2403,0.0102
B,e3,9,storm2,110,,1.0,0.25,301,c09_storm2_w80_u110_0020,2475,1.1069858661616159,1.481920943452381,0,7579.438000,1668.675600,1332.661200,4741.825200,1475.590000,0.2495,0.2179,0.2480,0.0429
B,e3,9,storm2,110,,1.0,0.25,301,c09_storm2_w80_u110_0021,2475,1.1069858661616159,1.481920943452381,0,8615.408800,2444.003600,2196.224000,5846.648000,2141.422000,0.2492,0.2329,0.2432,0.0576
B,e3,9,storm2,110,,1.0,0.25,301,c09_storm2_w80_u110_0022,2475,1.1069858661616159,1.481920943452381,0,4599.570200,2637.248600,2623.928400,3574.777000,2618.246600,0.2503,0.1173,0.2481,0.0155
B,e3,9,storm2,110,,1.0,0.25,301,c09_storm2_w80_u110_0023,2475,1.1069858661616159,1.481920943452381,0,5391.244400,1664.478800,1637.311200,4330.233600,1626.687600,0.2496,0.1653,0.2422,0.0306
B,e3,9,storm2,110,,1.0,0.25,301,c09_storm2_w80_u110_0024,2475,1.1069858661616159,1.481920943452381,0,6294.691200,1935.662400,1797.594000,4952.392800,1779.231200,0.2496,0.1473,0.2315,0.0296
B,e3,9,storm2,110,,1.0,0.25,301,c09_storm2_w80_u110_0025,2475,1.1069858661616159,1.481920943452381,0,8610.152400,2216.597600,1702.902000,5766.926800,1799.298000,0.2483,0.2365,0.2432,0.0530
B,e3,9,storm2,110,,1.0,0.25,301,c09_storm2_w80_u110_0026,2475,1.1069858661616159,1.481920943452381,0,5635.656000,2376.218800,2301.893200,5192.940000,2308.072000,0.2492,0.1250,0.2414,0.0091
B,e3,9,storm2,110,,1.0,0.25,301,c09_storm2_w80_u110_0027,2475,1.1069858661616159,1.481920943452381,0,4975.745600,1179.830000,1052.316800,3618.878400,1031.496400,0.2473,0.1485,0.2376,0.0363
B,e3,9,storm2,110,,1.0,0.25,301,c09_storm2_w80_u110_0028,2475,1.1069858661616159,1.481920943452381,0,5509.660800,1629.665200,1573.771200,4383.938400,1598.976000,0.2499,0.1365,0.2459,0.0082
B,e3,9,storm2,110,,1.0,0.25,301,c09_storm2_w80_u110_0029,2475,1.1069858661616159,1.481920943452381,0,5313.389600,2220.739200,2178.106800,4248.630000,2204.204000,0.2501,0.1532,0.2392,0.0062
B,e3,9,storm2,110,,1.0,0.25,303,c09_storm2_w80_u110_0020,2475,1.1069858661616159,1.481920943452381,0,7579.438000,1587.835200,1332.661200,4741.825200,1387.212400,0.2495,0.2179,0.2483,0.0494
B,e3,9,storm2,110,,1.0,0.25,303,c09_storm2_w80_u110_0021,2475,1.1069858661616159,1.481920943452381,0,8615.408800,2803.109200,2196.224000,5846.648000,2292.548400,0.2492,0.2329,0.2432,0.0802
B,e3,9,storm2,110,,1.0,0.25,303,c09_storm2_w80_u110_0022,2475,1.1069858661616159,1.481920943452381,0,4599.570200,2607.267400,2623.928400,3574.777000,2598.185000,0.2503,0.1173,0.2479,0.0044
B,e3,9,storm2,110,,1.0,0.25,303,c09_storm2_w80_u110_0023,2475,1.1069858661616159,1.481920943452381,0,5391.244400,1664.308800,1637.311200,4330.233600,1664.308800,0.2496,0.1653,0.2417,0.0109
B,e3,9,storm2,110,,1.0,0.25,303,c09_storm2_w80_u110_0024,2475,1.1069858661616159,1.481920943452381,0,6294.691200,1963.320400,1797.594000,4952.392800,1785.196400,0.2496,0.1473,0.2336,0.0294
B,e3,9,storm2,110,,1.0,0.25,303,c09_storm2_w80_u110_0025,2475,1.1069858661616159,1.481920943452381,0,8610.152400,2130.618000,1702.902000,5766.926800,1851.830800,0.2483,0.2365,0.2438,0.0761
B,e3,9,storm2,110,,1.0,0.25,303,c09_storm2_w80_u110_0026,2475,1.1069858661616159,1.481920943452381,0,5635.656000,2423.080400,2301.893200,5192.940000,2297.816000,0.2492,0.1250,0.2402,0.0182
B,e3,9,storm2,110,,1.0,0.25,303,c09_storm2_w80_u110_0027,2475,1.1069858661616159,1.481920943452381,0,4975.745600,1151.615200,1052.316800,3618.878400,1050.936400,0.2473,0.1485,0.2369,0.0278
B,e3,9,storm2,110,,1.0,0.25,303,c09_storm2_w80_u110_0028,2475,1.1069858661616159,1.481920943452381,0,5509.660800,1621.066000,1573.771200,4383.938400,1582.392800,0.2499,0.1365,0.2447,0.0143
B,e3,9,storm2,110,,1.0,0.25,303,c09_storm2_w80_u110_0029,2475,1.1069858661616159,1.481920943452381,0,5313.389600,2227.467200,2178.106800,4248.630000,2214.870400,0.2501,0.1532,0.2424,0.0122
B,e3,9,storm2,130,,0.0,0.25,301,c09_storm2_w80_u130_0020,2955,1.302652006313131,1.7302684732142843,0,4341.957200,3435.106000,864.656000,1730.309600,1634.200400,0.2369,0.1233,0.2389,0.0998
B,e3,9,storm2,130,,0.0,0.25,301,c09_storm2_w80_u130_0021,2955,1.302652006313131,1.7302684732142843,0,5619.735000,5156.019400,1372.199200,1824.697200,1818.683800,0.2332,0.1242,0.2318,0.1062
B,e3,9,storm2,130,,0.0,0.25,301,c09_storm2_w80_u130_0022,2955,1.302652006313131,1.7302684732142843,0,6757.698600,5366.326200,1567.498400,3023.567400,2542.544200,0.2467,0.1186,0.2408,0.1046
B,e3,9,storm2,130,,0.0,0.25,301,c09_storm2_w80_u130_0023,2955,1.302652006313131,1.7302684732142843,0,4766.402000,3844.807000,489.626400,1872.996400,1514.630000,0.2342,0.1395,0.2298,0.1040
B,e3,9,storm2,130,,0.0,0.25,301,c09_storm2_w80_u130_0024,2955,1.302652006313131,1.7302684732142843,0,5709.433200,4327.910800,699.693200,1893.745600,1638.420000,0.2355,0.1412,0.2335,0.1132
B,e3,9,storm2,130,,0.0,0.25,301,c09_storm2_w80_u130_0025,2955,1.302652006313131,1.7302684732142843,0,5059.364400,4836.425000,1126.620000,2311.542800,1776.452000,0.2253,0.1224,0.2274,0.0969
B,e3,9,storm2,130,,0.0,0.25,301,c09_storm2_w80_u130_0026,2955,1.302652006313131,1.7302684732142843,0,6993.494400,6442.751800,1749.480800,2770.372000,3705.932000,0.2290,0.1415,0.2367,0.1351
B,e3,9,storm2,130,,0.0,0.25,301,c09_storm2_w80_u130_0027,2955,1.302652006313131,1.7302684732142843,0,7824.229200,6485.013000,1633.974000,2944.455600,2766.584600,0.2437,0.1389,0.2335,0.1252
B,e3,9,storm2,130,,0.0,0.25,301,c09_storm2_w80_u130_0028,2955,1.302652006313131,1.7302684732142843,0,7644.670800,6544.492200,1177.121200,2712.949400,2767.404000,0.2268,0.1318,0.2244,0.1148
B,e3,9,storm2,130,,0.0,0.25,301,c09_storm2_w80_u130_0029,2955,1.302652006313131,1.7302684732142843,0,6338.518000,4830.052000,1856.062000,2944.894000,2559.175000,0.2345,0.1319,0.2288,0.1157
