part,arm,policy,split_fit,alpha,band_mode,campus,regime,u,beta,rho,seed,inst_id,n_wos,rule,m0_alone,oracle,rule_sup,m0_sup,m0_sup_revfrac,m0_sup_orr,rule_sup_revfrac,rule_sup_orr
alpha,stability,stability,1,0.05,global,9,storm2,100,1.0,0.25,303,c09_storm2_w80_u100_0022,2253,1216.011200,990.100000,991.862400,1080.275600,990.181200,0.2450,0.0027,0.2436,0.0247
alpha,stability,stability,1,0.05,global,9,storm2,100,1.0,0.25,303,c09_storm2_w80_u100_0023,2253,5676.362400,2829.812800,2621.206400,4204.426400,2675.946800,0.2425,0.0145,0.2491,0.2104
alpha,stability,stability,1,0.05,global,9,storm2,100,1.0,0.25,303,c09_storm2_w80_u100_0024,2253,4396.206800,2112.136800,1996.894800,2897.222000,2022.070800,0.2438,0.0130,0.2394,0.1504
alpha,stability,stability,1,0.05,global,9,storm2,100,1.0,0.25,303,c09_storm2_w80_u100_0025,2253,6411.756400,2941.672800,2533.840800,4448.116400,2584.890400,0.2427,0.0255,0.2442,0.1774
alpha,stability,stability,1,0.05,global,9,storm2,100,1.0,0.25,303,c09_storm2_w80_u100_0026,2253,5006.202000,1935.426400,1938.243600,3743.888000,1934.794000,0.2494,0.0118,0.2491,0.1324
alpha,stability,stability,1,0.05,global,9,storm2,100,1.0,0.25,303,c09_storm2_w80_u100_0027,2253,2535.368000,1671.002400,1685.882800,1957.127600,1667.570000,0.2478,0.0128,0.2457,0.0747
alpha,stability,stability,1,0.05,global,9,storm2,100,1.0,0.25,303,c09_storm2_w80_u100_0028,2253,2083.722400,1301.092400,1316.495200,2012.625600,1296.975600,0.2500,0.0025,0.2498,0.0761
alpha,stability,stability,1,0.05,global,9,storm2,100,1.0,0.25,303,c09_storm2_w80_u100_0029,2253,4540.255600,1561.356800,1226.778800,2259.407200,1291.688800,0.2454,0.0181,0.2402,0.1247
alpha,stability,stability,1,0.2,global,9,storm2,100,1.0,0.25,302,c09_storm2_w80_u100_0020,2253,2113.920800,1648.521200,1660.290800,2011.853200,1644.742800,0.2500,0.0431,0.2464,0.0583
alpha,stability,stability,1,0.2,global,9,storm2,100,1.0,0.25,302,c09_storm2_w80_u100_0021,2253,2468.501600,2167.236000,2178.691200,2385.612000,2148.418000,0.2488,0.0136,0.2495,0.1081
