part,arm,policy,split_fit,alpha,band_mode,campus,regime,u,beta,rho,seed,inst_id,n_wos,rule,m0_alone,oracle,rule_sup,m0_sup,m0_sup_revfrac,m0_sup_orr,rule_sup_revfrac,rule_sup_orr
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,308,c09_storm2_w80_u100_0021,2253,2468.501600,2152.648800,2178.691200,2425.110000,2154.628800,0.2428,0.0083,0.2495,0.0757
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,308,c09_storm2_w80_u100_0022,2253,1216.011200,1011.013200,991.862400,1099.216000,1007.240000,0.2462,0.0108,0.2503,0.0267
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,308,c09_storm2_w80_u100_0023,2253,5676.362400,2706.589200,2621.206400,4018.612400,2668.862000,0.2504,0.0421,0.2496,0.1415
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,308,c09_storm2_w80_u100_0024,2253,4396.206800,2060.535200,1996.894800,2834.593600,1993.763600,0.2502,0.0328,0.2502,0.1162
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,308,c09_storm2_w80_u100_0025,2253,6411.756400,2715.808800,2533.840800,4054.931600,2548.166400,0.2499,0.0518,0.2503,0.1551
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,308,c09_storm2_w80_u100_0026,2253,5006.202000,1984.746400,1938.243600,4109.313600,1949.553200,0.2413,0.0268,0.2497,0.1297
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,308,c09_storm2_w80_u100_0027,2253,2535.368000,1671.937200,1685.882800,2061.197200,1672.992800,0.2449,0.0078,0.2476,0.0844
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,308,c09_storm2_w80_u100_0028,2253,2083.722400,1301.922000,1316.495200,2021.848800,1301.922000,0.2448,0.0000,0.2498,0.0533
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,308,c09_storm2_w80_u100_0029,2253,4540.255600,1444.988800,1226.778800,2328.602400,1284.858000,0.2489,0.0334,0.2490,0.1091
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,307,c09_storm2_w80_u100_0020,2253,2113.920800,1670.180000,1660.290800,1974.308800,1643.466000,0.2490,0.0240,0.2494,0.0815
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,307,c09_storm2_w80_u100_0021,2253,2468.501600,2138.969600,2178.691200,2425.110000,2138.969600,0.2463,0.0000,0.2495,0.0757
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,307,c09_storm2_w80_u100_0022,2253,1216.011200,1091.884800,991.862400,1099.216000,1078.167600,0.2495,0.0132,0.2503,0.0267
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,307,c09_storm2_w80_u100_0023,2253,5676.362400,2722.962000,2621.206400,4018.612400,2590.514400,0.2496,0.0445,0.2496,0.1415
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,307,c09_storm2_w80_u100_0024,2253,4396.206800,2155.894800,1996.894800,2834.593600,2006.168000,0.2502,0.0376,0.2502,0.1162
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,307,c09_storm2_w80_u100_0025,2253,6411.756400,2927.075600,2533.840800,4054.931600,2651.321600,0.2503,0.0449,0.2503,0.1551
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,307,c09_storm2_w80_u100_0026,2253,5006.202000,2370.016400,1938.243600,4109.313600,2257.358400,0.2462,0.0692,0.2497,0.1297
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,307,c09_storm2_w80_u100_0027,2253,2535.368000,1684.542800,1685.882800,2061.197200,1657.582800,0.2457,0.0103,0.2476,0.0844
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,307,c09_storm2_w80_u100_0028,2253,2083.722400,1303.934800,1316.495200,2021.848800,1303.934800,0.2462,0.0026,0.2498,0.0533
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,307,c09_storm2_w80_u100_0029,2253,4540.255600,1643.560800,1226.778800,2328.602400,1404.263600,0.2490,0.0312,0.2490,0.1091
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,309,c09_storm2_w80_u100_0020,2253,2113.920800,1669.023200,1660.290800,1974.308800,1632.850800,0.2455,0.0219,0.2494,0.0815
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,309,c09_storm2_w80_u100_0021,2253,2468.501600,2135.371600,2178.691200,2425.110000,2139.324000,0.2396,0.0169,0.2495,0.0757
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,309,c09_storm2_w80_u100_0022,2253,1216.011200,1042.496000,991.862400,1099.216000,1040.841200,0.2487,0.0107,0.2503,0.0267
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,309,c09_storm2_w80_u100_0023,2253,5676.362400,2848.595600,2621.206400,4018.612400,2597.321600,0.2503,0.0584,0.2496,0.1415
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,309,c09_storm2_w80_u100_0024,2253,4396.206800,2444.102000,1996.894800,2834.593600,2034.183600,0.2500,0.0457,0.2502,0.1162
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,309,c09_storm2_w80_u100_0025,2253,6411.756400,3135.729600,2533.840800,4054.931600,2614.545200,0.2499,0.0563,0.2503,0.1551
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,309,c09_storm2_w80_u100_0026,2253,5006.202000,1921.107600,1938.243600,4109.313600,1920.693600,0.2391,0.0049,0.2497,0.1297
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,309,c09_storm2_w80_u100_0027,2253,2535.368000,1778.166000,1685.882800,2061.197200,1689.421600,0.2452,0.0284,0.2476,0.0844
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,309,c09_storm2_w80_u100_0028,2253,2083.722400,1321.391600,1316.495200,2021.848800,1318.904800,0.2446,0.0078,0.2498,0.0533
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,309,c09_storm2_w80_u100_0029,2253,4540.255600,1882.062400,1226.778800,2328.602400,1352.637600,0.2445,0.0658,0.2490,0.1091
head,targeted,targeted,1,0.1,global,9,storm2,100,1.0,0.25,303,c09_storm2_w80_u100_0020,2253,2113.920800,1713.514400,1660.290800,1974.308800,1633.641200,0.2469,0.0169,0.2494,0.0815
head,targeted,targeted,1,0.1,global,9,storm2,100,1.0,0.25,303,c09_storm2_w80_u100_0021,2253,2468.501600,2166.081600,2178.691200,2425.110000,2150.045600,0.2460,0.0082,0.2495,0.0757
head,targeted,targeted,1,0.1,global,9,storm2,100,1.0,0.25,303,c09_storm2_w80_u100_0022,2253,1216.011200,1013.880400,991.862400,1099.216000,1023.891600,0.2490,0.0053,0.2503,0.0267
head,targeted,targeted,1,0.1,global,9,storm2,100,1.0,0.25,303,c09_storm2_w80_u100_0023,2253,5676.362400,2902.482800,2621.206400,4018.612400,2600.163200,0.2503,0.0561,0.2496,0.1415
head,targeted,targeted,1,0.1,global,9,storm2,100,1.0,0.25,303,c09_storm2_w80_u100_0024,2253,4396.206800,2120.180400,1996.894800,2834.593600,1974.700800,0.2503,0.0480,0.2502,0.1162
head,targeted,targeted,1,0.1,global,9,storm2,100,1.0,0.25,303,c09_storm2_w80_u100_0025,2253,6411.756400,3062.284000,2533.840800,4054.931600,2547.770000,0.2503,0.0493,0.2503,0.1551
head,targeted,targeted,1,0.1,global,9,storm2,100,1.0,0.25,303,c09_storm2_w80_u100_0026,2253,5006.202000,2130.156000,1938.243600,4109.313600,2059.488800,0.2440,0.0434,0.2497,0.1297
head,targeted,targeted,1,0.1,global,9,storm2,100,1.0,0.25,303,c09_storm2_w80_u100_0027,2253,2535.368000,1677.717200,1685.882800,2061.197200,1671.442400,0.2452,0.0181,0.2476,0.0844
head,targeted,targeted,1,0.1,global,9,storm2,100,1.0,0.25,303,c09_storm2_w80_u100_0028,2253,2083.722400,1298.673600,1316.495200,2021.848800,1298.673600,0.2438,0.0000,0.2498,0.0533
head,targeted,targeted,1,0.1,global,9,storm2,100,1.0,0.25,303,c09_storm2_w80_u100_0029,2253,4540.255600,1613.398800,1226.778800,2328.602400,1359.171200,0.2493,0.0356,0.2490,0.1091
head,targeted,targeted,1,0.1,global,9,storm2,100,1.0,0.25,302,c09_storm2_w80_u100_0020,2253,2113.920800,1686.369600,1660.290800,1974.308800,1645.637200,0.2487,0.0168,0.2494,0.0815
head,targeted,targeted,1,0.1,global,9,storm2,100,1.0,0.25,302,c09_storm2_w80_u100_0021,2253,2468.501600,2143.474400,2178.691200,2425.110000,2154.743200,0.2448,0.0083,0.2495,0.0757
head,targeted,targeted,1,0.1,global,9,storm2,100,1.0,0.25,302,c09_storm2_w80_u100_0022,2253,1216.011200,1012.576800,991.862400,1099.216000,993.112400,0.2495,0.0159,0.2503,0.0267
head,targeted,targeted,1,0.1,global,9,storm2,100,1.0,0.25,302,c09_storm2_w80_u100_0023,2253,5676.362400,2788.920000,2621.206400,4018.612400,2659.667200,0.2494,0.0539,0.2496,0.1415
head,targeted,targeted,1,0.1,global,9,storm2,100,1.0,0.25,302,c09_storm2_w80_u100_0024,2253,4396.206800,2129.714400,1996.894800,2834.593600,1981.246800,0.2503,0.0403,0.2502,0.1162
head,targeted,targeted,1,0.1,global,9,storm2,100,1.0,0.25,302,c09_storm2_w80_u100_0025,2253,6411.756400,2921.529600,2533.840800,4054.931600,2578.314000,0.2503,0.0697,0.2503,0.1551
head,targeted,targeted,1,0.1,global,9,storm2,100,1.0,0.25,302,c09_storm2_w80_u100_0026,2253,5006.202000,2620.949600,1938.243600,4109.313600,2446.720400,0.2454,0.0528,0.2497,0.1297
head,targeted,targeted,1,0.1,global,9,storm2,100,1.0,0.25,302,c09_storm2_w80_u100_0027,2253,2535.368000,1663.718400,1685.882800,2061.197200,1659.725600,0.2438,0.0052,0.2476,0.0844
head,targeted,targeted,1,0.1,global,9,storm2,100,1.0,0.25,302,c09_storm2_w80_u100_0028,2253,2083.722400,1301.282000,1316.495200,2021.848800,1301.282000,0.2443,0.0000,0.2498,0.0533
head,targeted,targeted,1,0.1,global,9,storm2,100,1.0,0.25,302,c09_storm2_w80_u100_0029,2253,4540.255600,1455.172400,1226.778800,2328.602400,1248.370800,0.2493,0.0378,0.2490,0.1091
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,310,c09_storm2_w80_u100_0020,2253,2113.920800,1697.858800,1660.290800,1974.308800,1646.306000,0.2488,0.0144,0.2494,0.0815
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,310,c09_storm2_w80_u100_0021,2253,2468.501600,2136.596000,2178.691200,2425.110000,2136.596000,0.2454,0.0000,0.2495,0.0757
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,310,c09_storm2_w80_u100_0022,2253,1216.011200,992.486800,991.862400,1099.216000,990.366000,0.2492,0.0027,0.2503,0.0267
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,310,c09_storm2_w80_u100_0023,2253,5676.362400,2934.322400,2621.206400,4018.612400,2854.139200,0.2497,0.0656,0.2496,0.1415
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,310,c09_storm2_w80_u100_0024,2253,4396.206800,2263.425600,1996.894800,2834.593600,2016.521200,0.2500,0.0455,0.2502,0.1162
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,310,c09_storm2_w80_u100_0025,2253,6411.756400,2951.308000,2533.840800,4054.931600,2637.730400,0.2501,0.0674,0.2503,0.1551
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,310,c09_storm2_w80_u100_0026,2253,5006.202000,2585.063200,1938.243600,4109.313600,2257.660000,0.2454,0.0743,0.2497,0.1297
