part,arm,policy,split_fit,alpha,band_mode,campus,regime,u,beta,rho,seed,inst_id,n_wos,rule,m0_alone,oracle,rule_sup,m0_sup,m0_sup_revfrac,m0_sup_orr,rule_sup_revfrac,rule_sup_orr
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,304,c09_storm2_w80_u90_0027,1983,1923.940000,1228.869200,1056.241600,1459.455200,1104.275200,0.2191,0.0308,0.2494,0.1145
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,304,c09_storm2_w80_u90_0028,1983,922.898800,909.602400,923.550000,918.160000,902.515600,0.2325,0.0143,0.2502,0.0368
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,304,c09_storm2_w80_u90_0029,1983,2919.402400,2790.326000,2742.211200,2909.662800,2782.974000,0.2431,0.0239,0.2505,0.0466
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,309,c09_storm2_w80_u90_0020,1983,2019.141600,1590.887600,1522.398800,1981.133200,1531.304000,0.2444,0.0318,0.2502,0.0524
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,309,c09_storm2_w80_u90_0021,1983,1802.379600,1734.925200,1730.555200,1739.494000,1720.527200,0.2388,0.0138,0.2502,0.0298
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,309,c09_storm2_w80_u90_0022,1983,1603.211600,1619.187600,1606.063600,1607.470000,1604.101600,0.2435,0.0097,0.2488,0.0127
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,309,c09_storm2_w80_u90_0023,1983,1324.423200,1300.843600,1233.342800,1293.350800,1287.384400,0.2506,0.0248,0.2500,0.0312
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,309,c09_storm2_w80_u90_0024,1983,1347.746400,1069.182400,1011.966400,1185.250000,1058.022400,0.2360,0.0169,0.2505,0.0796
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,309,c09_storm2_w80_u90_0025,1983,1571.562800,1516.068000,1514.028800,1544.959600,1507.893200,0.2424,0.0165,0.2502,0.0386
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,309,c09_storm2_w80_u90_0026,1983,1943.694800,1683.672000,1615.831200,1777.968400,1609.444800,0.2494,0.0219,0.2504,0.0625
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,309,c09_storm2_w80_u90_0027,1983,1923.940000,1249.496000,1056.241600,1569.691200,1109.281600,0.2500,0.0090,0.2479,0.1030
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,309,c09_storm2_w80_u90_0028,1983,922.898800,901.995600,923.550000,920.712000,901.995600,0.2500,0.0000,0.2506,0.0333
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,309,c09_storm2_w80_u90_0029,1983,2919.402400,2674.895600,2742.211200,2900.468400,2673.787600,0.2505,0.0116,0.2500,0.0468
grid,targeted,targeted,1,0.1,global,9,storm2,90,0.75,0.25,303,c09_storm2_w80_u90_0020,1983,2019.141600,1635.360400,1522.398800,2000.008800,1545.442400,0.2489,0.0382,0.2502,0.0455
grid,targeted,targeted,1,0.1,global,9,storm2,90,0.75,0.25,303,c09_storm2_w80_u90_0021,1983,1802.379600,1740.377600,1730.555200,1740.481600,1723.018400,0.2490,0.0232,0.2506,0.0297
grid,targeted,targeted,1,0.1,global,9,storm2,90,0.75,0.25,303,c09_storm2_w80_u90_0022,1983,1603.211600,1600.498800,1606.063600,1607.199600,1605.867600,0.2504,0.0063,0.2488,0.0190
grid,targeted,targeted,1,0.1,global,9,storm2,90,0.75,0.25,303,c09_storm2_w80_u90_0023,1983,1324.423200,1261.376400,1233.342800,1298.630800,1233.385600,0.2500,0.0280,0.2506,0.0311
grid,targeted,targeted,1,0.1,global,9,storm2,90,0.75,0.25,303,c09_storm2_w80_u90_0024,1983,1347.746400,1078.392800,1011.966400,1247.527200,1024.816400,0.2498,0.0293,0.2505,0.0557
grid,targeted,targeted,1,0.1,global,9,storm2,90,0.75,0.25,303,c09_storm2_w80_u90_0025,1983,1571.562800,1530.018000,1514.028800,1524.554000,1522.911600,0.2492,0.0161,0.2492,0.0323
grid,targeted,targeted,1,0.1,global,9,storm2,90,0.75,0.25,303,c09_storm2_w80_u90_0026,1983,1943.694800,1686.041600,1615.831200,1788.966000,1625.601600,0.2428,0.0064,0.2504,0.0594
grid,targeted,targeted,1,0.1,global,9,storm2,90,0.75,0.25,303,c09_storm2_w80_u90_0027,1983,1923.940000,1208.491200,1056.241600,1515.174800,1083.136800,0.2463,0.0395,0.2502,0.0841
grid,targeted,targeted,1,0.1,global,9,storm2,90,0.75,0.25,303,c09_storm2_w80_u90_0028,1983,922.898800,904.949200,923.550000,934.013200,903.749200,0.2490,0.0167,0.2502,0.0267
