t_bh,wo,n_cand,recorded_class,s_hat,s_lo,s_hi,c_hat,c_hat_lo,c_hat_hi,interval_width,margin,rival,verdict,c_star_eval_only
49.51339999999999,W1375,36,1,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,1.0064468933269382,1.0,1.2966906977817416,0.2966906977817416,0.5607392335925442,W1371,automate,2
49.67209999999999,W1380,44,2,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,2.006446893326938,1.7162030888721347,2.2966906977817416,0.5804876089096069,0.00012920249190841672,W1285,automate,3
49.68719999999999,W1382,37,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-0.0004406714350306397,W1379,refer,4
49.723000000000006,W1379,36,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-0.00035309110313269925,W1371,refer,4
49.74440000000001,W1285,44,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-1.1404063880758233e-15,W1263,refer,4
49.8343,W1386,36,2,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,2.006446893326938,1.7162030888721347,2.2966906977817416,0.5804876089096069,0.10027510583621582,W1371,automate,2
49.8414,W1263,45,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-1.349449637330482e-15,W1181,refer,4
49.977999999999994,W1389,37,2,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,2.006446893326938,1.7162030888721347,2.2966906977817416,0.5804876089096069,1.8063966577160087,W1391,automate,2
50.0176,W1391,36,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-7.636860977060624e-05,W1371,refer,4
50.01989999999999,W1371,35,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-0.00025095710085319185,W1372,refer,4
50.07659999999999,W1268,46,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-8.421255349152069e-15,W1258,refer,4
50.15319999999999,W1258,45,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-1.3423698809610286e-14,W1247,refer,4
50.186299999999996,W1372,35,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-0.00033902247070102803,W1346,refer,4
50.191500000000005,W1341,44,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-2.0576514724033968e-14,W1247,refer,4
50.2388,W1346,34,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-0.0002779208144001779,W756,refer,4
50.2834,W756,33,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-0.0003254505785227634,W1098,refer,4
50.28809999999999,W1098,32,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-0.00027532699753511744,W1002,refer,3
50.368000000000016,W1247,46,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-1.0416932846712546e-13,W1308,refer,4
50.5491,W1002,33,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-0.0002808561192917274,W1105,refer,3
50.5977,W1308,45,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-1.5667929397826006e-13,W1223,refer,4
50.6067,W1105,32,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-0.0002949864612305524,W1291,refer,3
50.671,W1223,45,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-1.580795118135612e-13,W1225,refer,4
50.6787,W1291,31,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-0.00031647013937449503,W1298,refer,4
50.7639,W1298,31,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-0.00030939884167119325,W808,refer,4
50.7692,W1150,30,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-0.00034202896274222933,W1033,refer,4
50.7992,W1390,41,2,0.2788804769515991,-0.011363327503204346,0.5691242814064026,1.7211195230484009,1.4308757185935974,2.0113633275032043,0.5804876089096069,-0.02598500485961011,W1407,refer,1
50.8482,W1033,29,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-0.00036992809585511085,W1186,refer,3
50.86769999999999,W1225,45,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-2.3546774357108874e-13,W1181,refer,4
50.8833,W1407,40,2,-0.2877836227416992,-0.5780274271965027,0.002460181713104248,2.287783622741699,1.9975398182868958,2.5780274271965027,0.5804876089096069,-0.012218407113796988,W1392,refer,3
51.049600000000005,W1181,46,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-1.315590506892234e-13,W1203,refer,4
51.061899999999994,W1203,46,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-6.354030847360989e-14,W1344,refer,4
51.220000000000006,W1417,46,3,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,3.006446893326938,2.7162030888721347,3.2966906977817416,0.5804876089096069,1.4373058661365528e-10,W1344,automate,4
51.29150000000001,W1392,40,2,-0.38947683572769165,-0.6797206401824951,-0.09923303127288818,2.3894768357276917,2.099233031272888,2.679720640182495,0.5804876089096069,1.2772314837813024e-05,W1273,automate,3
51.29429999999999,W1416,31,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,0.00030376982759205566,W808,automate,4
51.356200000000015,W1344,45,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-7.320298440814506e-14,W1413,refer,4
51.36050000000001,W808,30,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-0.0003061210361879249,W1186,refer,4
51.567699999999995,W946,30,4,-0.037034984678030014,-0.3272787891328335,0.25320881977677345,4.0,3.7467911802232265,4.0,0.25320881977677345,-0.00021678038583359516,W834,refer,3
51.57759999999999,W834,29,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-0.00010902143504170645,W954,refer,4
51.81940000000001,W1422,47,2,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,2.006446893326938,1.7162030888721347,2.2966906977817416,0.5804876089096069,0.0005413623225320729,W1413,automate,3
51.8775,W1429,41,2,-0.4399181008338928,-0.7301619052886963,-0.14967429637908936,2.439918100833893,2.1496742963790894,2.7301619052886963,0.5804876089096069,-0.00014415756330765937,W1425,refer,3
51.88050000000001,W1413,46,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-1.1883985617464116e-13,W1427,refer,4
51.92909999999999,W1427,46,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-6.8589178260446855e-12,W1244,refer,4
51.9581,W1350,45,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-1.1416669324395945e-11,W1244,refer,4
51.9656,W1434,33,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-0.00010935389554510569,W1435,refer,4
51.967999999999996,W1244,44,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-1.7304268092693704e-11,W1262,refer,4
52.167400000000015,W1262,44,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-2.997376938116657e-11,W1322,refer,4
52.174699999999994,W1322,43,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-3.812726709368971e-11,W1367,refer,4
52.18339999999999,W1367,42,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-5.640819510931897e-11,W1286,refer,4
52.3013,W1435,34,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-0.00011095805045293347,W1426,refer,4
52.319900000000004,W1439,42,1,0.2788804769515991,-0.011363327503204346,0.5691242814064026,1.0,1.0,1.0113633275032043,0.011363327503204346,0.7478886891241676,W1445,automate,1
52.3518,W1426,34,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-9.16483777078159e-05,W1428,refer,4
52.3557,W1428,33,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-6.330411919186828e-05,W1430,refer,4
52.51580000000001,W1445,42,2,0.2788804769515991,-0.011363327503204346,0.5691242814064026,1.7211195230484009,1.4308757185935974,2.0113633275032043,0.5804876089096069,0.024969926768305003,W1425,automate,1
52.535399999999996,W1430,32,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-5.985520292585986e-05,W969,refer,4
52.6379,W1286,45,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-2.0093731372233968e-11,W1243,refer,4
52.70469999999999,W1243,44,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-2.7505865157356938e-11,W1228,refer,4
52.713,W1450,34,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-4.6377546089772957e-05,W1454,refer,4
52.88279999999999,W1228,45,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-1.667886511035413e-11,W1365,refer,4
52.883199999999995,W1365,44,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-1.9460889317112282e-11,W1239,refer,4
52.9139,W1454,34,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-4.792059149084463e-05,W969,refer,4
52.9703,W866,4,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-6.431186697900043e-08,W1274,refer,4
53.003800000000005,W1461,34,2,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,2.006446893326938,1.7162030888721347,2.2966906977817416,0.5804876089096069,0.08148317106743667,W969,automate,2
53.053799999999995,W1443,43,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-3.048681480229627e-11,W1329,refer,4
53.1232,W1463,35,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-4.552642294804079e-05,W969,refer,4
53.2256,W1462,43,2,-0.463937908411026,-0.7541817128658295,-0.17369410395622253,2.463937908411026,2.1736941039562225,2.7541817128658295,0.5804876089096069,-0.0002469711218531773,W1425,refer,4
53.433099999999996,W1468,46,2,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,2.006446893326938,1.7162030888721347,2.2966906977817416,0.5804876089096069,0.0025732289667667035,W1239,automate,3
53.478699999999996,W1448,4,2,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,2.006446893326938,1.7162030888721347,2.2966906977817416,0.5804876089096069,0.00019099873142315002,W1423,automate,2
53.5346,W1329,45,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-2.6203264230298583e-11,W1239,refer,4
53.56000000000002,W1239,44,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-3.6214628673425346e-11,W1215,refer,4
