campus,cell,inst_id,sigma_s,beta,wtag,twt_rule,twt_oracle
10,storm150_a300_c80,c10_storm_150_a300_c80_0027,2.0,0.5,w16421,0.0000,0.0000
10,storm150_a300_c80,c10_storm_150_a300_c80_0027,2.0,0.5,w27931,0.0000,0.0000
10,storm150_a300_c80,c10_storm_150_a300_c80_0027,2.0,0.75,w8421,0.0000,0.0000
10,storm150_a300_c80,c10_storm_150_a300_c80_0027,2.0,0.75,w16421,0.0000,0.0000
10,storm150_a300_c80,c10_storm_150_a300_c80_0027,2.0,0.75,w27931,0.0000,0.0000
10,storm150_a300_c80,c10_storm_150_a300_c80_0027,2.0,1.0,w8421,0.0000,0.0000
10,storm150_a300_c80,c10_storm_150_a300_c80_0027,2.0,1.0,w16421,0.0000,0.0000
10,storm150_a300_c80,c10_storm_150_a300_c80_0027,2.0,1.0,w27931,0.0000,0.0000
10,storm150_a300_c80,c10_storm_150_a300_c80_0028,1.0,0.5,w8421,0.0000,0.0000
10,storm150_a300_c80,c10_storm_150_a300_c80_0028,1.0,0.5,w16421,0.0000,0.0000
10,storm150_a300_c80,c10_storm_150_a300_c80_0028,1.0,0.5,w27931,0.0000,0.0000
10,storm150_a300_c80,c10_storm_150_a300_c80_0028,1.0,0.75,w8421,0.0000,0.0000
10,storm150_a300_c80,c10_storm_150_a300_c80_0028,1.0,0.75,w16421,0.0000,0.0000
10,storm150_a300_c80,c10_storm_150_a300_c80_0028,1.0,0.75,w27931,0.0000,0.0000
10,storm150_a300_c80,c10_storm_150_a300_c80_0028,1.0,1.0,w8421,0.0000,0.0000
10,storm150_a300_c80,c10_storm_150_a300_c80_0028,1.0,1.0,w16421,0.0000,0.0000
10,storm150_a300_c80,c10_storm_150_a300_c80_0028,1.0,1.0,w27931,0.0000,0.0000
10,storm150_a300_c80,c10_storm_150_a300_c80_0028,2.0,0.5,w8421,0.0000,0.0000
10,storm150_a300_c80,c10_storm_150_a300_c80_0028,2.0,0.5,w16421,0.0000,0.0000
10,storm150_a300_c80,c10_storm_150_a300_c80_0028,2.0,0.5,w27931,0.0000,0.0000
10,storm150_a300_c80,c10_storm_150_a300_c80_0028,2.0,0.75,w8421,0.0000,0.0000
10,storm150_a300_c80,c10_storm_150_a300_c80_0028,2.0,0.75,w16421,0.0000,0.0000
10,storm150_a300_c80,c10_storm_150_a300_c80_0028,2.0,0.75,w27931,0.0000,0.0000
10,storm150_a300_c80,c10_storm_150_a300_c80_0028,2.0,1.0,w8421,0.0000,0.0000
10,storm150_a300_c80,c10_storm_150_a300_c80_0028,2.0,1.0,w16421,0.0000,0.0000
10,storm150_a300_c80,c10_storm_150_a300_c80_0028,2.0,1.0,w27931,0.0000,0.0000
10,storm150_a300_c80,c10_storm_150_a300_c80_0029,1.0,0.5,w8421,0.0000,0.0000
10,storm150_a300_c80,c10_storm_150_a300_c80_0029,1.0,0.5,w16421,0.0000,0.0000
10,storm150_a300_c80,c10_storm_150_a300_c80_0029,1.0,0.5,w27931,0.0000,0.0000
10,storm150_a300_c80,c10_storm_150_a300_c80_0029,1.0,0.75,w8421,0.0000,0.0000
10,storm150_a300_c80,c10_storm_150_a300_c80_0029,1.0,0.75,w16421,0.0000,0.0000
10,storm150_a300_c80,c10_storm_150_a300_c80_0029,1.0,0.75,w27931,0.0000,0.0000
10,storm150_a300_c80,c10_storm_150_a300_c80_0029,1.0,1.0,w8421,0.0000,0.0000
10,storm150_a300_c80,c10_storm_150_a300_c80_0029,1.0,1.0,w16421,0.0000,0.0000
10,storm150_a300_c80,c10_storm_150_a300_c80_0029,1.0,1.0,w27931,0.0000,0.0000
10,storm150_a300_c80,c10_storm_150_a300_c80_0029,2.0,0.5,w8421,0.0000,0.0000
10,storm150_a300_c80,c10_storm_150_a300_c80_0029,2.0,0.5,w16421,0.0000,0.0000
10,storm150_a300_c80,c10_storm_150_a300_c80_0029,2.0,0.5,w27931,0.0000,0.0000
10,storm150_a300_c80,c10_storm_150_a300_c80_0029,2.0,0.75,w8421,0.0000,0.0000
10,storm150_a300_c80,c10_storm_150_a300_c80_0029,2.0,0.75,w16421,0.0000,0.0000
10,storm150_a300_c80,c10_storm_150_a300_c80_0029,2.0,0.75,w27931,0.0000,0.0000
10,storm150_a300_c80,c10_storm_150_a300_c80_0029,2.0,1.0,w8421,0.0000,0.0000
10,storm150_a300_c80,c10_storm_150_a300_c80_0029,2.0,1.0,w16421,0.0000,0.0000
10,storm150_a300_c80,c10_storm_150_a300_c80_0029,2.0,1.0,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0000,1.0,0.5,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0000,1.0,0.5,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0000,1.0,0.5,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0000,1.0,0.75,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0000,1.0,0.75,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0000,1.0,0.75,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0000,1.0,1.0,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0000,1.0,1.0,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0000,1.0,1.0,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0000,2.0,0.5,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0000,2.0,0.5,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0000,2.0,0.5,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0000,2.0,0.75,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0000,2.0,0.75,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0000,2.0,0.75,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0000,2.0,1.0,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0000,2.0,1.0,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0000,2.0,1.0,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0001,1.0,0.5,w8421,8.4572,8.4572
10,storm150_a200_c80,c10_storm_150_a200_c80_0001,1.0,0.5,w16421,8.4572,8.4572
10,storm150_a200_c80,c10_storm_150_a200_c80_0001,1.0,0.5,w27931,19.0287,19.0287
10,storm150_a200_c80,c10_storm_150_a200_c80_0001,1.0,0.75,w8421,8.4572,8.4572
10,storm150_a200_c80,c10_storm_150_a200_c80_0001,1.0,0.75,w16421,8.4572,8.4572
10,storm150_a200_c80,c10_storm_150_a200_c80_0001,1.0,0.75,w27931,19.0287,19.0287
10,storm150_a200_c80,c10_storm_150_a200_c80_0001,1.0,1.0,w8421,4.2286,4.2286
10,storm150_a200_c80,c10_storm_150_a200_c80_0001,1.0,1.0,w16421,4.2286,4.2286
10,storm150_a200_c80,c10_storm_150_a200_c80_0001,1.0,1.0,w27931,6.3429,6.3429
10,storm150_a200_c80,c10_storm_150_a200_c80_0001,2.0,0.5,w8421,8.4572,8.4572
10,storm150_a200_c80,c10_storm_150_a200_c80_0001,2.0,0.5,w16421,8.4572,8.4572
10,storm150_a200_c80,c10_storm_150_a200_c80_0001,2.0,0.5,w27931,19.0287,19.0287
10,storm150_a200_c80,c10_storm_150_a200_c80_0001,2.0,0.75,w8421,8.4572,8.4572
10,storm150_a200_c80,c10_storm_150_a200_c80_0001,2.0,0.75,w16421,8.4572,8.4572
10,storm150_a200_c80,c10_storm_150_a200_c80_0001,2.0,0.75,w27931,19.0287,19.0287
10,storm150_a200_c80,c10_storm_150_a200_c80_0001,2.0,1.0,w8421,2.1143,2.1143
10,storm150_a200_c80,c10_storm_150_a200_c80_0001,2.0,1.0,w16421,2.1143,2.1143
10,storm150_a200_c80,c10_storm_150_a200_c80_0001,2.0,1.0,w27931,2.1143,2.1143
10,storm150_a200_c80,c10_storm_150_a200_c80_0002,1.0,0.5,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0002,1.0,0.5,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0002,1.0,0.5,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0002,1.0,0.75,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0002,1.0,0.75,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0002,1.0,0.75,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0002,1.0,1.0,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0002,1.0,1.0,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0002,1.0,1.0,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0002,2.0,0.5,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0002,2.0,0.5,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0002,2.0,0.5,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0002,2.0,0.75,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0002,2.0,0.75,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0002,2.0,0.75,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0002,2.0,1.0,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0002,2.0,1.0,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0002,2.0,1.0,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0003,1.0,0.5,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0003,1.0,0.5,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0003,1.0,0.5,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0003,1.0,0.75,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0003,1.0,0.75,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0003,1.0,0.75,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0003,1.0,1.0,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0003,1.0,1.0,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0003,1.0,1.0,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0003,2.0,0.5,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0003,2.0,0.5,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0003,2.0,0.5,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0003,2.0,0.75,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0003,2.0,0.75,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0003,2.0,0.75,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0003,2.0,1.0,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0003,2.0,1.0,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0003,2.0,1.0,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0004,1.0,0.5,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0004,1.0,0.5,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0004,1.0,0.5,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0004,1.0,0.75,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0004,1.0,0.75,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0004,1.0,0.75,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0004,1.0,1.0,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0004,1.0,1.0,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0004,1.0,1.0,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0004,2.0,0.5,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0004,2.0,0.5,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0004,2.0,0.5,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0004,2.0,0.75,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0004,2.0,0.75,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0004,2.0,0.75,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0004,2.0,1.0,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0004,2.0,1.0,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0004,2.0,1.0,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0005,1.0,0.5,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0005,1.0,0.5,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0005,1.0,0.5,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0005,1.0,0.75,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0005,1.0,0.75,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0005,1.0,0.75,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0005,1.0,1.0,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0005,1.0,1.0,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0005,1.0,1.0,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0005,2.0,0.5,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0005,2.0,0.5,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0005,2.0,0.5,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0005,2.0,0.75,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0005,2.0,0.75,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0005,2.0,0.75,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0005,2.0,1.0,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0005,2.0,1.0,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0005,2.0,1.0,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0006,1.0,0.5,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0006,1.0,0.5,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0006,1.0,0.5,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0006,1.0,0.75,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0006,1.0,0.75,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0006,1.0,0.75,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0006,1.0,1.0,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0006,1.0,1.0,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0006,1.0,1.0,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0006,2.0,0.5,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0006,2.0,0.5,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0006,2.0,0.5,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0006,2.0,0.75,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0006,2.0,0.75,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0006,2.0,0.75,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0006,2.0,1.0,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0006,2.0,1.0,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0006,2.0,1.0,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0007,1.0,0.5,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0007,1.0,0.5,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0007,1.0,0.5,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0007,1.0,0.75,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0007,1.0,0.75,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0007,1.0,0.75,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0007,1.0,1.0,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0007,1.0,1.0,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0007,1.0,1.0,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0007,2.0,0.5,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0007,2.0,0.5,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0007,2.0,0.5,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0007,2.0,0.75,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0007,2.0,0.75,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0007,2.0,0.75,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0007,2.0,1.0,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0007,2.0,1.0,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0007,2.0,1.0,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0008,1.0,0.5,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0008,1.0,0.5,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0008,1.0,0.5,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0008,1.0,0.75,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0008,1.0,0.75,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0008,1.0,0.75,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0008,1.0,1.0,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0008,1.0,1.0,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0008,1.0,1.0,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0008,2.0,0.5,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0008,2.0,0.5,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0008,2.0,0.5,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0008,2.0,0.75,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0008,2.0,0.75,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0008,2.0,0.75,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0008,2.0,1.0,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0008,2.0,1.0,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0008,2.0,1.0,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0009,1.0,0.5,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0009,1.0,0.5,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0009,1.0,0.5,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0009,1.0,0.75,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0009,1.0,0.75,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0009,1.0,0.75,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0009,1.0,1.0,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0009,1.0,1.0,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0009,1.0,1.0,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0009,2.0,0.5,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0009,2.0,0.5,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0009,2.0,0.5,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0009,2.0,0.75,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0009,2.0,0.75,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0009,2.0,0.75,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0009,2.0,1.0,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0009,2.0,1.0,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0009,2.0,1.0,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0010,1.0,0.5,w8421,11.2600,11.2600
10,storm150_a200_c80,c10_storm_150_a200_c80_0010,1.0,0.5,w16421,22.5200,22.5200
10,storm150_a200_c80,c10_storm_150_a200_c80_0010,1.0,0.5,w27931,38.0025,38.0025
10,storm150_a200_c80,c10_storm_150_a200_c80_0010,1.0,0.75,w8421,11.2600,11.2600
10,storm150_a200_c80,c10_storm_150_a200_c80_0010,1.0,0.75,w16421,22.5200,22.5200
10,storm150_a200_c80,c10_storm_150_a200_c80_0010,1.0,0.75,w27931,38.0025,38.0025
10,storm150_a200_c80,c10_storm_150_a200_c80_0010,1.0,1.0,w8421,11.2600,11.2600
10,storm150_a200_c80,c10_storm_150_a200_c80_0010,1.0,1.0,w16421,22.5200,22.5200
10,storm150_a200_c80,c10_storm_150_a200_c80_0010,1.0,1.0,w27931,38.0025,38.0025
10,storm150_a200_c80,c10_storm_150_a200_c80_0010,2.0,0.5,w8421,11.2600,11.2600
10,storm150_a200_c80,c10_storm_150_a200_c80_0010,2.0,0.5,w16421,22.5200,22.5200
10,storm150_a200_c80,c10_storm_150_a200_c80_0010,2.0,0.5,w27931,38.0025,38.0025
10,storm150_a200_c80,c10_storm_150_a200_c80_0010,2.0,0.75,w8421,11.2600,11.2600
10,storm150_a200_c80,c10_storm_150_a200_c80_0010,2.0,0.75,w16421,22.5200,22.5200
10,storm150_a200_c80,c10_storm_150_a200_c80_0010,2.0,0.75,w27931,38.0025,38.0025
10,storm150_a200_c80,c10_storm_150_a200_c80_0010,2.0,1.0,w8421,11.2600,11.2600
10,storm150_a200_c80,c10_storm_150_a200_c80_0010,2.0,1.0,w16421,22.5200,22.5200
10,storm150_a200_c80,c10_storm_150_a200_c80_0010,2.0,1.0,w27931,38.0025,38.0025
10,storm150_a200_c80,c10_storm_150_a200_c80_0011,1.0,0.5,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0011,1.0,0.5,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0011,1.0,0.5,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0011,1.0,0.75,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0011,1.0,0.75,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0011,1.0,0.75,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0011,1.0,1.0,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0011,1.0,1.0,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0011,1.0,1.0,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0011,2.0,0.5,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0011,2.0,0.5,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0011,2.0,0.5,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0011,2.0,0.75,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0011,2.0,0.75,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0011,2.0,0.75,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0011,2.0,1.0,w8421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0011,2.0,1.0,w16421,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0011,2.0,1.0,w27931,0.0000,0.0000
10,storm150_a200_c80,c10_storm_150_a200_c80_0012,1.0,0.5,w8421,35.3060,35.3060
10,storm150_a200_c80,c10_storm_150_a200_c80_0012,1.0,0.5,w16421,35.3060,35.3060
10,storm150_a200_c80,c10_storm_150_a200_c80_0012,1.0,0.5,w27931,79.4385,79.4385
10,storm150_a200_c80,c10_storm_150_a200_c80_0012,1.0,0.75,w8421,70.6120,70.6120
10,storm150_a200_c80,c10_storm_150_a200_c80_0012,1.0,0.75,w16421,141.2240,141.2240
10,storm150_a200_c80,c10_storm_150_a200_c80_0012,1.0,0.75,w27931,238.3155,238.3155
10,storm150_a200_c80,c10_storm_150_a200_c80_0012,1.0,1.0,w8421,70.6120,70.6120
10,storm150_a200_c80,c10_storm_150_a200_c80_0012,1.0,1.0,w16421,141.2240,141.2240
10,storm150_a200_c80,c10_storm_150_a200_c80_0012,1.0,1.0,w27931,238.3155,238.3155
10,storm150_a200_c80,c10_storm_150_a200_c80_0012,2.0,0.5,w8421,17.6530,17.6530
10,storm150_a200_c80,c10_storm_150_a200_c80_0012,2.0,0.5,w16421,17.6530,17.6530
10,storm150_a200_c80,c10_storm_150_a200_c80_0012,2.0,0.5,w27931,26.4795,26.4795
10,storm150_a200_c80,c10_storm_150_a200_c80_0012,2.0,0.75,w8421,35.3060,35.3060
