campus,track,cell,rule,beta,inst_id,n_wo,n_crew,window_bh,util_pooled,util_worst,worst_trade,incomplete_at_horizon,makespan,twt_rule,twt_oracle,nlate_rule,nlate_oracle
12,pmmix,pmmix_p80_c60,atc,0.5,c12_pmmix_400_p80_c60_0024,400,112,25.4396,0.7865,1.4950,C30,76,114.9274,520.0688,520.0688,3,3
12,pmmix,pmmix_p80_c60,edd,0.5,c12_pmmix_400_p80_c60_0024,400,112,25.4396,0.7865,1.4950,C30,76,114.9274,520.0688,520.0688,-1,-1
12,pmmix,pmmix_p80_c60,atc,1.0,c12_pmmix_400_p80_c60_0024,400,112,25.4396,0.7865,1.4950,C30,76,114.9274,193.2264,193.2264,2,2
12,pmmix,pmmix_p80_c60,edd,1.0,c12_pmmix_400_p80_c60_0024,400,112,25.4396,0.7865,1.4950,C30,76,114.9274,193.2264,193.2264,-1,-1
12,pmmix,pmmix_p80_c60,atc,0.25,c12_pmmix_400_p80_c60_0025,400,112,24.3761,0.8114,1.6757,MISC,81,114.8136,877.2240,877.2240,5,5
12,pmmix,pmmix_p80_c60,edd,0.25,c12_pmmix_400_p80_c60_0025,400,112,24.3761,0.8114,1.6757,MISC,81,114.8136,877.2240,877.2240,-1,-1
12,pmmix,pmmix_p80_c60,atc,0.5,c12_pmmix_400_p80_c60_0025,400,112,24.3761,0.8114,1.6757,MISC,81,114.8136,727.0304,727.0304,5,5
12,pmmix,pmmix_p80_c60,edd,0.5,c12_pmmix_400_p80_c60_0025,400,112,24.3761,0.8114,1.6757,MISC,81,114.8136,727.0304,727.0304,-1,-1
12,pmmix,pmmix_p80_c60,atc,1.0,c12_pmmix_400_p80_c60_0025,400,112,24.3761,0.8114,1.6757,MISC,81,114.8136,723.3386,723.3386,5,5
12,pmmix,pmmix_p80_c60,edd,1.0,c12_pmmix_400_p80_c60_0025,400,112,24.3761,0.8114,1.6757,MISC,81,114.8136,723.3386,723.3386,-1,-1
12,pmmix,pmmix_p80_c60,atc,0.25,c12_pmmix_400_p80_c60_0026,400,112,22.1607,0.9150,1.7083,E20,94,111.6767,547.9024,543.4228,7,7
12,pmmix,pmmix_p80_c60,edd,0.25,c12_pmmix_400_p80_c60_0026,400,112,22.1607,0.9150,1.7083,E20,94,111.6767,554.0616,547.6744,-1,-1
12,pmmix,pmmix_p80_c60,atc,0.5,c12_pmmix_400_p80_c60_0026,400,112,22.1607,0.9150,1.7083,E20,94,111.6767,559.3296,554.8500,8,8
12,pmmix,pmmix_p80_c60,edd,0.5,c12_pmmix_400_p80_c60_0026,400,112,22.1607,0.9150,1.7083,E20,94,111.6767,565.4888,558.4340,-1,-1
12,pmmix,pmmix_p80_c60,atc,1.0,c12_pmmix_400_p80_c60_0026,400,112,22.1607,0.9150,1.7083,E20,94,111.6767,242.2820,242.2820,6,6
12,pmmix,pmmix_p80_c60,edd,1.0,c12_pmmix_400_p80_c60_0026,400,112,22.1607,0.9150,1.7083,E20,94,111.6767,242.2820,242.2820,-1,-1
12,pmmix,pmmix_p80_c60,atc,0.25,c12_pmmix_400_p80_c60_0027,400,112,24.1382,0.9143,1.7226,E20,85,109.1291,672.3260,672.3260,6,6
12,pmmix,pmmix_p80_c60,edd,0.25,c12_pmmix_400_p80_c60_0027,400,112,24.1382,0.9143,1.7226,E20,85,109.1291,672.3260,672.3260,-1,-1
12,pmmix,pmmix_p80_c60,atc,0.5,c12_pmmix_400_p80_c60_0027,400,112,24.1382,0.9143,1.7226,E20,85,109.1291,808.9112,808.9112,6,6
12,pmmix,pmmix_p80_c60,edd,0.5,c12_pmmix_400_p80_c60_0027,400,112,24.1382,0.9143,1.7226,E20,85,109.1291,808.9112,808.9112,-1,-1
12,pmmix,pmmix_p80_c60,atc,1.0,c12_pmmix_400_p80_c60_0027,400,112,24.1382,0.9143,1.7226,E20,85,109.1291,639.1148,639.1148,8,8
12,pmmix,pmmix_p80_c60,edd,1.0,c12_pmmix_400_p80_c60_0027,400,112,24.1382,0.9143,1.7226,E20,85,109.1291,639.1148,639.1148,-1,-1
12,pmmix,pmmix_p80_c60,atc,0.25,c12_pmmix_400_p80_c60_0028,400,112,24.4849,0.7192,0.9778,E20,83,67.1038,400.2832,400.2832,6,6
12,pmmix,pmmix_p80_c60,edd,0.25,c12_pmmix_400_p80_c60_0028,400,112,24.4849,0.7192,0.9778,E20,83,67.1038,400.2832,400.2832,-1,-1
12,pmmix,pmmix_p80_c60,atc,0.5,c12_pmmix_400_p80_c60_0028,400,112,24.4849,0.7192,0.9778,E20,83,67.1038,400.2832,400.2832,6,6
12,pmmix,pmmix_p80_c60,edd,0.5,c12_pmmix_400_p80_c60_0028,400,112,24.4849,0.7192,0.9778,E20,83,67.1038,400.2832,400.2832,-1,-1
12,pmmix,pmmix_p80_c60,atc,1.0,c12_pmmix_400_p80_c60_0028,400,112,24.4849,0.7192,0.9778,E20,83,67.1038,139.4748,139.4748,5,5
12,pmmix,pmmix_p80_c60,edd,1.0,c12_pmmix_400_p80_c60_0028,400,112,24.4849,0.7192,0.9778,E20,83,67.1038,139.4748,139.4748,-1,-1
12,pmmix,pmmix_p80_c60,atc,0.25,c12_pmmix_400_p80_c60_0029,400,112,24.0559,0.7798,1.8085,C30,85,120.8214,352.8128,349.9764,4,4
12,pmmix,pmmix_p80_c60,edd,0.25,c12_pmmix_400_p80_c60_0029,400,112,24.0559,0.7798,1.8085,C30,85,120.8214,338.0220,325.8772,-1,-1
12,pmmix,pmmix_p80_c60,atc,0.5,c12_pmmix_400_p80_c60_0029,400,112,24.0559,0.7798,1.8085,C30,85,120.8214,314.6352,311.8348,3,3
12,pmmix,pmmix_p80_c60,edd,0.5,c12_pmmix_400_p80_c60_0029,400,112,24.0559,0.7798,1.8085,C30,85,120.8214,299.8444,287.6996,-1,-1
12,pmmix,pmmix_p80_c60,atc,1.0,c12_pmmix_400_p80_c60_0029,400,112,24.0559,0.7798,1.8085,C30,85,120.8214,52.4060,52.4060,3,3
12,pmmix,pmmix_p80_c60,edd,1.0,c12_pmmix_400_p80_c60_0029,400,112,24.0559,0.7798,1.8085,C30,85,120.8214,45.0106,50.5284,-1,-1
12,pmmix,pmmix_p80_c100,atc,0.25,c12_pmmix_400_p80_c100_0000,400,186,24.0893,0.4494,0.9832,B30,73,101.4957,688.8212,688.8212,6,6
12,pmmix,pmmix_p80_c100,edd,0.25,c12_pmmix_400_p80_c100_0000,400,186,24.0893,0.4494,0.9832,B30,73,101.4957,688.8212,688.8212,-1,-1
12,pmmix,pmmix_p80_c100,atc,0.5,c12_pmmix_400_p80_c100_0000,400,186,24.0893,0.4494,0.9832,B30,73,101.4957,551.7840,551.7840,6,6
12,pmmix,pmmix_p80_c100,edd,0.5,c12_pmmix_400_p80_c100_0000,400,186,24.0893,0.4494,0.9832,B30,73,101.4957,551.7840,551.7840,-1,-1
12,pmmix,pmmix_p80_c100,atc,1.0,c12_pmmix_400_p80_c100_0000,400,186,24.0893,0.4494,0.9832,B30,73,101.4957,451.6268,451.6268,6,6
12,pmmix,pmmix_p80_c100,edd,1.0,c12_pmmix_400_p80_c100_0000,400,186,24.0893,0.4494,0.9832,B30,73,101.4957,451.6268,451.6268,-1,-1
12,pmmix,pmmix_p80_c100,atc,0.25,c12_pmmix_400_p80_c100_0001,400,186,22.1453,0.5502,0.7953,B20,83,111.6914,386.0472,386.0472,5,5
12,pmmix,pmmix_p80_c100,edd,0.25,c12_pmmix_400_p80_c100_0001,400,186,22.1453,0.5502,0.7953,B20,83,111.6914,386.0472,386.0472,-1,-1
12,pmmix,pmmix_p80_c100,atc,0.5,c12_pmmix_400_p80_c100_0001,400,186,22.1453,0.5502,0.7953,B20,83,111.6914,364.3176,364.3176,4,4
12,pmmix,pmmix_p80_c100,edd,0.5,c12_pmmix_400_p80_c100_0001,400,186,22.1453,0.5502,0.7953,B20,83,111.6914,364.3176,364.3176,-1,-1
12,pmmix,pmmix_p80_c100,atc,1.0,c12_pmmix_400_p80_c100_0001,400,186,22.1453,0.5502,0.7953,B20,83,111.6914,57.3692,57.3692,2,2
12,pmmix,pmmix_p80_c100,edd,1.0,c12_pmmix_400_p80_c100_0001,400,186,22.1453,0.5502,0.7953,B20,83,111.6914,57.3692,57.3692,-1,-1
12,pmmix,pmmix_p80_c100,atc,0.25,c12_pmmix_400_p80_c100_0002,400,186,23.6538,0.3984,0.6479,C30,68,114.0305,340.7088,340.7088,4,4
12,pmmix,pmmix_p80_c100,edd,0.25,c12_pmmix_400_p80_c100_0002,400,186,23.6538,0.3984,0.6479,C30,68,114.0305,340.7088,340.7088,-1,-1
12,pmmix,pmmix_p80_c100,atc,0.5,c12_pmmix_400_p80_c100_0002,400,186,23.6538,0.3984,0.6479,C30,68,114.0305,736.1680,736.1680,4,4
12,pmmix,pmmix_p80_c100,edd,0.5,c12_pmmix_400_p80_c100_0002,400,186,23.6538,0.3984,0.6479,C30,68,114.0305,736.1680,736.1680,-1,-1
12,pmmix,pmmix_p80_c100,atc,1.0,c12_pmmix_400_p80_c100_0002,400,186,23.6538,0.3984,0.6479,C30,68,114.0305,801.4872,801.4872,4,4
12,pmmix,pmmix_p80_c100,edd,1.0,c12_pmmix_400_p80_c100_0002,400,186,23.6538,0.3984,0.6479,C30,68,114.0305,801.4872,801.4872,-1,-1
12,pmmix,pmmix_p80_c100,atc,0.25,c12_pmmix_400_p80_c100_0003,400,186,24.0287,0.4674,0.6830,D50,76,98.7066,247.8200,247.8200,4,4
12,pmmix,pmmix_p80_c100,edd,0.25,c12_pmmix_400_p80_c100_0003,400,186,24.0287,0.4674,0.6830,D50,76,98.7066,247.8200,247.8200,-1,-1
12,pmmix,pmmix_p80_c100,atc,0.5,c12_pmmix_400_p80_c100_0003,400,186,24.0287,0.4674,0.6830,D50,76,98.7066,247.8200,247.8200,4,4
12,pmmix,pmmix_p80_c100,edd,0.5,c12_pmmix_400_p80_c100_0003,400,186,24.0287,0.4674,0.6830,D50,76,98.7066,247.8200,247.8200,-1,-1
12,pmmix,pmmix_p80_c100,atc,1.0,c12_pmmix_400_p80_c100_0003,400,186,24.0287,0.4674,0.6830,D50,76,98.7066,221.8932,221.8932,6,6
12,pmmix,pmmix_p80_c100,edd,1.0,c12_pmmix_400_p80_c100_0003,400,186,24.0287,0.4674,0.6830,D50,76,98.7066,221.8932,221.8932,-1,-1
12,pmmix,pmmix_p80_c100,atc,0.25,c12_pmmix_400_p80_c100_0004,400,186,24.0169,0.5042,0.7554,D90,96,109.4537,1419.0616,1419.0616,9,9
12,pmmix,pmmix_p80_c100,edd,0.25,c12_pmmix_400_p80_c100_0004,400,186,24.0169,0.5042,0.7554,D90,96,109.4537,1419.0616,1419.0616,-1,-1
12,pmmix,pmmix_p80_c100,atc,0.5,c12_pmmix_400_p80_c100_0004,400,186,24.0169,0.5042,0.7554,D90,96,109.4537,1314.2344,1314.2344,8,8
12,pmmix,pmmix_p80_c100,edd,0.5,c12_pmmix_400_p80_c100_0004,400,186,24.0169,0.5042,0.7554,D90,96,109.4537,1314.2344,1314.2344,-1,-1
12,pmmix,pmmix_p80_c100,atc,1.0,c12_pmmix_400_p80_c100_0004,400,186,24.0169,0.5042,0.7554,D90,96,109.4537,960.5840,960.5840,10,10
12,pmmix,pmmix_p80_c100,edd,1.0,c12_pmmix_400_p80_c100_0004,400,186,24.0169,0.5042,0.7554,D90,96,109.4537,960.5840,960.5840,-1,-1
12,pmmix,pmmix_p80_c100,atc,0.25,c12_pmmix_400_p80_c100_0005,400,186,24.0975,0.4323,0.5934,MISC,69,71.5542,127.5528,127.5528,5,5
12,pmmix,pmmix_p80_c100,edd,0.25,c12_pmmix_400_p80_c100_0005,400,186,24.0975,0.4323,0.5934,MISC,69,71.5542,127.5528,127.5528,-1,-1
12,pmmix,pmmix_p80_c100,atc,0.5,c12_pmmix_400_p80_c100_0005,400,186,24.0975,0.4323,0.5934,MISC,69,71.5542,127.5528,127.5528,5,5
12,pmmix,pmmix_p80_c100,edd,0.5,c12_pmmix_400_p80_c100_0005,400,186,24.0975,0.4323,0.5934,MISC,69,71.5542,127.5528,127.5528,-1,-1
12,pmmix,pmmix_p80_c100,atc,1.0,c12_pmmix_400_p80_c100_0005,400,186,24.0975,0.4323,0.5934,MISC,69,71.5542,137.5608,137.5608,6,6
12,pmmix,pmmix_p80_c100,edd,1.0,c12_pmmix_400_p80_c100_0005,400,186,24.0975,0.4323,0.5934,MISC,69,71.5542,137.5608,137.5608,-1,-1
12,pmmix,pmmix_p80_c100,atc,0.25,c12_pmmix_400_p80_c100_0006,400,186,23.4894,0.5220,0.7861,D30,78,88.8194,231.1228,231.1228,5,5
12,pmmix,pmmix_p80_c100,edd,0.25,c12_pmmix_400_p80_c100_0006,400,186,23.4894,0.5220,0.7861,D30,78,88.8194,231.1228,231.1228,-1,-1
12,pmmix,pmmix_p80_c100,atc,0.5,c12_pmmix_400_p80_c100_0006,400,186,23.4894,0.5220,0.7861,D30,78,88.8194,427.2156,427.2156,8,8
12,pmmix,pmmix_p80_c100,edd,0.5,c12_pmmix_400_p80_c100_0006,400,186,23.4894,0.5220,0.7861,D30,78,88.8194,427.2156,427.2156,-1,-1
12,pmmix,pmmix_p80_c100,atc,1.0,c12_pmmix_400_p80_c100_0006,400,186,23.4894,0.5220,0.7861,D30,78,88.8194,283.6744,283.6744,7,7
12,pmmix,pmmix_p80_c100,edd,1.0,c12_pmmix_400_p80_c100_0006,400,186,23.4894,0.5220,0.7861,D30,78,88.8194,283.6744,283.6744,-1,-1
12,pmmix,pmmix_p80_c100,atc,0.25,c12_pmmix_400_p80_c100_0007,400,186,25.3103,0.5832,0.9710,E20,93,109.1710,1590.8656,1590.8656,12,12
12,pmmix,pmmix_p80_c100,edd,0.25,c12_pmmix_400_p80_c100_0007,400,186,25.3103,0.5832,0.9710,E20,93,109.1710,1590.8656,1590.8656,-1,-1
12,pmmix,pmmix_p80_c100,atc,0.5,c12_pmmix_400_p80_c100_0007,400,186,25.3103,0.5832,0.9710,E20,93,109.1710,1518.7372,1518.7372,11,11
12,pmmix,pmmix_p80_c100,edd,0.5,c12_pmmix_400_p80_c100_0007,400,186,25.3103,0.5832,0.9710,E20,93,109.1710,1518.7372,1518.7372,-1,-1
12,pmmix,pmmix_p80_c100,atc,1.0,c12_pmmix_400_p80_c100_0007,400,186,25.3103,0.5832,0.9710,E20,93,109.1710,591.7432,591.7432,7,7
12,pmmix,pmmix_p80_c100,edd,1.0,c12_pmmix_400_p80_c100_0007,400,186,25.3103,0.5832,0.9710,E20,93,109.1710,591.7432,591.7432,-1,-1
12,pmmix,pmmix_p80_c100,atc,0.25,c12_pmmix_400_p80_c100_0008,400,186,25.0461,0.3677,0.5164,D30,75,83.9971,646.7388,646.7388,8,8
12,pmmix,pmmix_p80_c100,edd,0.25,c12_pmmix_400_p80_c100_0008,400,186,25.0461,0.3677,0.5164,D30,75,83.9971,646.7388,646.7388,-1,-1
12,pmmix,pmmix_p80_c100,atc,0.5,c12_pmmix_400_p80_c100_0008,400,186,25.0461,0.3677,0.5164,D30,75,83.9971,646.7388,646.7388,8,8
12,pmmix,pmmix_p80_c100,edd,0.5,c12_pmmix_400_p80_c100_0008,400,186,25.0461,0.3677,0.5164,D30,75,83.9971,646.7388,646.7388,-1,-1
12,pmmix,pmmix_p80_c100,atc,1.0,c12_pmmix_400_p80_c100_0008,400,186,25.0461,0.3677,0.5164,D30,75,83.9971,386.9044,386.9044,7,7
12,pmmix,pmmix_p80_c100,edd,1.0,c12_pmmix_400_p80_c100_0008,400,186,25.0461,0.3677,0.5164,D30,75,83.9971,386.9044,386.9044,-1,-1
12,pmmix,pmmix_p80_c100,atc,0.25,c12_pmmix_400_p80_c100_0009,400,186,27.2201,0.4508,0.6443,D50,79,115.4725,415.5872,415.5872,5,5
12,pmmix,pmmix_p80_c100,edd,0.25,c12_pmmix_400_p80_c100_0009,400,186,27.2201,0.4508,0.6443,D50,79,115.4725,415.5872,415.5872,-1,-1
12,pmmix,pmmix_p80_c100,atc,0.5,c12_pmmix_400_p80_c100_0009,400,186,27.2201,0.4508,0.6443,D50,79,115.4725,415.5872,415.5872,5,5
12,pmmix,pmmix_p80_c100,edd,0.5,c12_pmmix_400_p80_c100_0009,400,186,27.2201,0.4508,0.6443,D50,79,115.4725,415.5872,415.5872,-1,-1
12,pmmix,pmmix_p80_c100,atc,1.0,c12_pmmix_400_p80_c100_0009,400,186,27.2201,0.4508,0.6443,D50,79,115.4725,289.0828,289.0828,6,6
12,pmmix,pmmix_p80_c100,edd,1.0,c12_pmmix_400_p80_c100_0009,400,186,27.2201,0.4508,0.6443,D50,79,115.4725,289.0828,289.0828,-1,-1
12,pmmix,pmmix_p80_c100,atc,0.25,c12_pmmix_400_p80_c100_0010,400,186,23.8966,0.5657,1.3178,C30,88,109.9035,968.4230,968.4230,5,5
12,pmmix,pmmix_p80_c100,edd,0.25,c12_pmmix_400_p80_c100_0010,400,186,23.8966,0.5657,1.3178,C30,88,109.9035,968.4230,968.4230,-1,-1
12,pmmix,pmmix_p80_c100,atc,0.5,c12_pmmix_400_p80_c100_0010,400,186,23.8966,0.5657,1.3178,C30,88,109.9035,968.4230,968.4230,5,5
12,pmmix,pmmix_p80_c100,edd,0.5,c12_pmmix_400_p80_c100_0010,400,186,23.8966,0.5657,1.3178,C30,88,109.9035,968.4230,968.4230,-1,-1
12,pmmix,pmmix_p80_c100,atc,1.0,c12_pmmix_400_p80_c100_0010,400,186,23.8966,0.5657,1.3178,C30,88,109.9035,878.8934,878.8934,7,7
12,pmmix,pmmix_p80_c100,edd,1.0,c12_pmmix_400_p80_c100_0010,400,186,23.8966,0.5657,1.3178,C30,88,109.9035,878.8934,878.8934,-1,-1
12,pmmix,pmmix_p80_c100,atc,0.25,c12_pmmix_400_p80_c100_0011,400,186,23.6923,0.5193,0.8308,D50,81,105.9373,403.0886,403.0886,5,5
12,pmmix,pmmix_p80_c100,edd,0.25,c12_pmmix_400_p80_c100_0011,400,186,23.6923,0.5193,0.8308,D50,81,105.9373,403.0886,403.0886,-1,-1
12,pmmix,pmmix_p80_c100,atc,0.5,c12_pmmix_400_p80_c100_0011,400,186,23.6923,0.5193,0.8308,D50,81,105.9373,403.0886,403.0886,5,5
12,pmmix,pmmix_p80_c100,edd,0.5,c12_pmmix_400_p80_c100_0011,400,186,23.6923,0.5193,0.8308,D50,81,105.9373,403.0886,403.0886,-1,-1
12,pmmix,pmmix_p80_c100,atc,1.0,c12_pmmix_400_p80_c100_0011,400,186,23.6923,0.5193,0.8308,D50,81,105.9373,364.2498,364.2498,6,6
12,pmmix,pmmix_p80_c100,edd,1.0,c12_pmmix_400_p80_c100_0011,400,186,23.6923,0.5193,0.8308,D50,81,105.9373,364.2498,364.2498,-1,-1
12,pmmix,pmmix_p80_c100,atc,0.25,c12_pmmix_400_p80_c100_0012,400,186,26.8594,0.4588,0.9292,E10,70,108.6396,248.1340,248.1340,6,6
12,pmmix,pmmix_p80_c100,edd,0.25,c12_pmmix_400_p80_c100_0012,400,186,26.8594,0.4588,0.9292,E10,70,108.6396,248.1340,248.1340,-1,-1
12,pmmix,pmmix_p80_c100,atc,0.5,c12_pmmix_400_p80_c100_0012,400,186,26.8594,0.4588,0.9292,E10,70,108.6396,248.1340,248.1340,6,6
12,pmmix,pmmix_p80_c100,edd,0.5,c12_pmmix_400_p80_c100_0012,400,186,26.8594,0.4588,0.9292,E10,70,108.6396,248.1340,248.1340,-1,-1
12,pmmix,pmmix_p80_c100,atc,1.0,c12_pmmix_400_p80_c100_0012,400,186,26.8594,0.4588,0.9292,E10,70,108.6396,268.3520,268.3520,8,8
12,pmmix,pmmix_p80_c100,edd,1.0,c12_pmmix_400_p80_c100_0012,400,186,26.8594,0.4588,0.9292,E10,70,108.6396,268.3520,268.3520,-1,-1
12,pmmix,pmmix_p80_c100,atc,0.25,c12_pmmix_400_p80_c100_0013,400,186,26.6722,0.3678,0.5386,E20,64,81.7278,144.6824,144.6824,4,4
12,pmmix,pmmix_p80_c100,edd,0.25,c12_pmmix_400_p80_c100_0013,400,186,26.6722,0.3678,0.5386,E20,64,81.7278,144.6824,144.6824,-1,-1
12,pmmix,pmmix_p80_c100,atc,0.5,c12_pmmix_400_p80_c100_0013,400,186,26.6722,0.3678,0.5386,E20,64,81.7278,144.6824,144.6824,4,4
12,pmmix,pmmix_p80_c100,edd,0.5,c12_pmmix_400_p80_c100_0013,400,186,26.6722,0.3678,0.5386,E20,64,81.7278,144.6824,144.6824,-1,-1
12,pmmix,pmmix_p80_c100,atc,1.0,c12_pmmix_400_p80_c100_0013,400,186,26.6722,0.3678,0.5386,E20,64,81.7278,74.1328,74.1328,3,3
12,pmmix,pmmix_p80_c100,edd,1.0,c12_pmmix_400_p80_c100_0013,400,186,26.6722,0.3678,0.5386,E20,64,81.7278,74.1328,74.1328,-1,-1
12,pmmix,pmmix_p80_c100,atc,0.25,c12_pmmix_400_p80_c100_0014,400,186,25.1743,0.5102,0.9145,E10,90,91.7167,357.7968,357.7968,7,7
12,pmmix,pmmix_p80_c100,edd,0.25,c12_pmmix_400_p80_c100_0014,400,186,25.1743,0.5102,0.9145,E10,90,91.7167,357.7968,357.7968,-1,-1
12,pmmix,pmmix_p80_c100,atc,0.5,c12_pmmix_400_p80_c100_0014,400,186,25.1743,0.5102,0.9145,E10,90,91.7167,357.7968,357.7968,7,7
12,pmmix,pmmix_p80_c100,edd,0.5,c12_pmmix_400_p80_c100_0014,400,186,25.1743,0.5102,0.9145,E10,90,91.7167,357.7968,357.7968,-1,-1
12,pmmix,pmmix_p80_c100,atc,1.0,c12_pmmix_400_p80_c100_0014,400,186,25.1743,0.5102,0.9145,E10,90,91.7167,283.1728,283.1728,5,5
12,pmmix,pmmix_p80_c100,edd,1.0,c12_pmmix_400_p80_c100_0014,400,186,25.1743,0.5102,0.9145,E10,90,91.7167,283.1728,283.1728,-1,-1
12,pmmix,pmmix_p80_c100,atc,0.25,c12_pmmix_400_p80_c100_0015,400,186,24.2355,0.4375,0.5862,E10,64,73.3878,532.7044,532.7044,6,6
12,pmmix,pmmix_p80_c100,edd,0.25,c12_pmmix_400_p80_c100_0015,400,186,24.2355,0.4375,0.5862,E10,64,73.3878,532.7044,532.7044,-1,-1
12,pmmix,pmmix_p80_c100,atc,0.5,c12_pmmix_400_p80_c100_0015,400,186,24.2355,0.4375,0.5862,E10,64,73.3878,411.7880,411.7880,5,5
12,pmmix,pmmix_p80_c100,edd,0.5,c12_pmmix_400_p80_c100_0015,400,186,24.2355,0.4375,0.5862,E10,64,73.3878,411.7880,411.7880,-1,-1
12,pmmix,pmmix_p80_c100,atc,1.0,c12_pmmix_400_p80_c100_0015,400,186,24.2355,0.4375,0.5862,E10,64,73.3878,134.7344,134.7344,2,2
12,pmmix,pmmix_p80_c100,edd,1.0,c12_pmmix_400_p80_c100_0015,400,186,24.2355,0.4375,0.5862,E10,64,73.3878,134.7344,134.7344,-1,-1
12,pmmix,pmmix_p80_c100,atc,0.25,c12_pmmix_400_p80_c100_0016,400,186,25.1812,0.4725,0.9557,C30,83,97.2116,262.5384,262.5384,5,5
12,pmmix,pmmix_p80_c100,edd,0.25,c12_pmmix_400_p80_c100_0016,400,186,25.1812,0.4725,0.9557,C30,83,97.2116,262.5384,262.5384,-1,-1
12,pmmix,pmmix_p80_c100,atc,0.5,c12_pmmix_400_p80_c100_0016,400,186,25.1812,0.4725,0.9557,C30,83,97.2116,203.4168,203.4168,4,4
12,pmmix,pmmix_p80_c100,edd,0.5,c12_pmmix_400_p80_c100_0016,400,186,25.1812,0.4725,0.9557,C30,83,97.2116,203.4168,203.4168,-1,-1
12,pmmix,pmmix_p80_c100,atc,1.0,c12_pmmix_400_p80_c100_0016,400,186,25.1812,0.4725,0.9557,C30,83,97.2116,92.5752,92.5752,2,2
12,pmmix,pmmix_p80_c100,edd,1.0,c12_pmmix_400_p80_c100_0016,400,186,25.1812,0.4725,0.9557,C30,83,97.2116,92.5752,92.5752,-1,-1
12,pmmix,pmmix_p80_c100,atc,0.25,c12_pmmix_400_p80_c100_0017,400,186,24.3644,0.5266,0.8217,D30,79,105.2485,442.2836,442.2836,6,6
12,pmmix,pmmix_p80_c100,edd,0.25,c12_pmmix_400_p80_c100_0017,400,186,24.3644,0.5266,0.8217,D30,79,105.2485,442.2836,442.2836,-1,-1
12,pmmix,pmmix_p80_c100,atc,0.5,c12_pmmix_400_p80_c100_0017,400,186,24.3644,0.5266,0.8217,D30,79,105.2485,481.5708,481.5708,6,6
12,pmmix,pmmix_p80_c100,edd,0.5,c12_pmmix_400_p80_c100_0017,400,186,24.3644,0.5266,0.8217,D30,79,105.2485,481.5708,481.5708,-1,-1
12,pmmix,pmmix_p80_c100,atc,1.0,c12_pmmix_400_p80_c100_0017,400,186,24.3644,0.5266,0.8217,D30,79,105.2485,402.9980,402.9980,5,5
12,pmmix,pmmix_p80_c100,edd,1.0,c12_pmmix_400_p80_c100_0017,400,186,24.3644,0.5266,0.8217,D30,79,105.2485,402.9980,402.9980,-1,-1
12,pmmix,pmmix_p80_c100,atc,0.25,c12_pmmix_400_p80_c100_0018,400,186,24.3413,0.4169,0.6241,D90,72,99.9290,670.3540,670.3540,6,6
12,pmmix,pmmix_p80_c100,edd,0.25,c12_pmmix_400_p80_c100_0018,400,186,24.3413,0.4169,0.6241,D90,72,99.9290,670.3540,670.3540,-1,-1
12,pmmix,pmmix_p80_c100,atc,0.5,c12_pmmix_400_p80_c100_0018,400,186,24.3413,0.4169,0.6241,D90,72,99.9290,431.3976,431.3976,7,7
12,pmmix,pmmix_p80_c100,edd,0.5,c12_pmmix_400_p80_c100_0018,400,186,24.3413,0.4169,0.6241,D90,72,99.9290,431.3976,431.3976,-1,-1
12,pmmix,pmmix_p80_c100,atc,1.0,c12_pmmix_400_p80_c100_0018,400,186,24.3413,0.4169,0.6241,D90,72,99.9290,463.1196,463.1196,8,8
12,pmmix,pmmix_p80_c100,edd,1.0,c12_pmmix_400_p80_c100_0018,400,186,24.3413,0.4169,0.6241,D90,72,99.9290,463.1196,463.1196,-1,-1
12,pmmix,pmmix_p80_c100,atc,0.25,c12_pmmix_400_p80_c100_0019,400,186,25.1940,0.4117,0.7985,E10,68,62.5579,303.9712,303.9712,10,10
12,pmmix,pmmix_p80_c100,edd,0.25,c12_pmmix_400_p80_c100_0019,400,186,25.1940,0.4117,0.7985,E10,68,62.5579,303.9712,303.9712,-1,-1
12,pmmix,pmmix_p80_c100,atc,0.5,c12_pmmix_400_p80_c100_0019,400,186,25.1940,0.4117,0.7985,E10,68,62.5579,354.9832,354.9832,10,10
12,pmmix,pmmix_p80_c100,edd,0.5,c12_pmmix_400_p80_c100_0019,400,186,25.1940,0.4117,0.7985,E10,68,62.5579,354.9832,354.9832,-1,-1
12,pmmix,pmmix_p80_c100,atc,1.0,c12_pmmix_400_p80_c100_0019,400,186,25.1940,0.4117,0.7985,E10,68,62.5579,334.4708,334.4708,8,8
12,pmmix,pmmix_p80_c100,edd,1.0,c12_pmmix_400_p80_c100_0019,400,186,25.1940,0.4117,0.7985,E10,68,62.5579,334.4708,334.4708,-1,-1
12,pmmix,pmmix_p80_c100,atc,0.25,c12_pmmix_400_p80_c100_0020,400,186,25.2547,0.5247,0.9705,B30,84,104.9850,532.4776,532.4776,5,5
12,pmmix,pmmix_p80_c100,edd,0.25,c12_pmmix_400_p80_c100_0020,400,186,25.2547,0.5247,0.9705,B30,84,104.9850,532.4776,532.4776,-1,-1
12,pmmix,pmmix_p80_c100,atc,0.5,c12_pmmix_400_p80_c100_0020,400,186,25.2547,0.5247,0.9705,B30,84,104.9850,330.1876,330.1876,6,6
