campus,size,arrival,rule,beta,inst_id,twt_rule,twt_oracle,twt_rule_wonly,twt_oracle_wonly,n_shift,feasible,util_pooled,util_worst,worst_trade,window_bh,makespan,incomplete_at_window,n_wos
5,150,a150,edd,1.0,c05_storm_150_a150_c80_0002,37.7264,37.7264,,,71,1,0.4574,0.9705,C10,9.264,30.844,37,150
5,150,a150,atc,0.25,c05_storm_150_a150_c80_0003,0.0000,0.0000,0.0000,0.0000,92,1,0.4445,0.6919,C10,9.759,28.044,36,150
5,150,a150,edd,0.25,c05_storm_150_a150_c80_0003,0.0000,0.0000,,,92,1,0.4445,0.6919,C10,9.759,28.044,36,150
5,150,a150,atc,0.5,c05_storm_150_a150_c80_0003,0.0000,0.0000,0.0000,0.0000,82,1,0.4445,0.6919,C10,9.759,28.044,36,150
5,150,a150,edd,0.5,c05_storm_150_a150_c80_0003,0.0000,0.0000,,,82,1,0.4445,0.6919,C10,9.759,28.044,36,150
5,150,a150,atc,1.0,c05_storm_150_a150_c80_0003,27.1528,27.1528,0.0000,0.0000,63,1,0.4445,0.6919,C10,9.759,28.044,36,150
5,150,a150,edd,1.0,c05_storm_150_a150_c80_0003,27.1528,27.1528,,,63,1,0.4445,0.6919,C10,9.759,28.044,36,150
5,150,a150,atc,0.25,c05_storm_150_a150_c80_0004,8.9828,8.9828,0.0000,0.0000,99,1,0.5004,1.3622,B20,9.740,36.528,34,150
5,150,a150,edd,0.25,c05_storm_150_a150_c80_0004,8.9828,8.9828,,,99,1,0.5004,1.3622,B20,9.740,36.528,34,150
5,150,a150,atc,0.5,c05_storm_150_a150_c80_0004,8.9828,8.9828,0.0000,0.0000,95,1,0.5004,1.3622,B20,9.740,36.528,34,150
5,150,a150,edd,0.5,c05_storm_150_a150_c80_0004,8.9828,8.9828,,,95,1,0.5004,1.3622,B20,9.740,36.528,34,150
5,150,a150,atc,1.0,c05_storm_150_a150_c80_0004,0.0000,0.0000,0.0000,0.0000,67,1,0.5004,1.3622,B20,9.740,36.528,34,150
5,150,a150,edd,1.0,c05_storm_150_a150_c80_0004,0.0000,0.0000,,,67,1,0.5004,1.3622,B20,9.740,36.528,34,150
5,150,a150,atc,0.25,c05_storm_150_a150_c80_0005,33.2608,33.2608,0.0000,0.0000,86,1,0.4525,0.7114,C30,9.897,42.032,36,150
5,150,a150,edd,0.25,c05_storm_150_a150_c80_0005,33.2608,33.2608,,,86,1,0.4525,0.7114,C30,9.897,42.032,36,150
5,150,a150,atc,0.5,c05_storm_150_a150_c80_0005,33.2608,33.2608,0.0000,0.0000,89,1,0.4525,0.7114,C30,9.897,42.032,36,150
5,150,a150,edd,0.5,c05_storm_150_a150_c80_0005,33.2608,33.2608,,,89,1,0.4525,0.7114,C30,9.897,42.032,36,150
5,150,a150,atc,1.0,c05_storm_150_a150_c80_0005,68.7368,68.7368,0.0000,0.0000,63,1,0.4525,0.7114,C30,9.897,42.032,36,150
5,150,a150,edd,1.0,c05_storm_150_a150_c80_0005,68.7368,68.7368,,,63,1,0.4525,0.7114,C30,9.897,42.032,36,150
5,150,a150,atc,0.25,c05_storm_150_a150_c80_0006,105.6252,105.6252,0.0000,0.0000,96,1,0.4871,1.2922,C30,8.978,38.346,38,150
5,150,a150,edd,0.25,c05_storm_150_a150_c80_0006,105.6252,105.6252,,,96,1,0.4871,1.2922,C30,8.978,38.346,38,150
5,150,a150,atc,0.5,c05_storm_150_a150_c80_0006,105.6252,105.6252,0.0000,0.0000,100,1,0.4871,1.2922,C30,8.978,38.346,38,150
5,150,a150,edd,0.5,c05_storm_150_a150_c80_0006,105.6252,105.6252,,,100,1,0.4871,1.2922,C30,8.978,38.346,38,150
5,150,a150,atc,1.0,c05_storm_150_a150_c80_0006,105.6252,105.6252,0.0000,0.0000,64,1,0.4871,1.2922,C30,8.978,38.346,38,150
5,150,a150,edd,1.0,c05_storm_150_a150_c80_0006,105.6252,105.6252,,,64,1,0.4871,1.2922,C30,8.978,38.346,38,150
5,150,a150,atc,0.25,c05_storm_150_a150_c80_0007,7.2728,7.2728,0.0000,0.0000,93,1,0.6362,1.2065,C10,8.075,64.032,49,150
5,150,a150,edd,0.25,c05_storm_150_a150_c80_0007,7.2728,7.2728,,,93,1,0.6362,1.2065,C10,8.075,64.032,49,150
5,150,a150,atc,0.5,c05_storm_150_a150_c80_0007,7.2728,7.2728,0.0000,0.0000,90,1,0.6362,1.2065,C10,8.075,64.032,49,150
5,150,a150,edd,0.5,c05_storm_150_a150_c80_0007,7.2728,7.2728,,,90,1,0.6362,1.2065,C10,8.075,64.032,49,150
5,150,a150,atc,1.0,c05_storm_150_a150_c80_0007,7.2728,7.2728,0.0000,0.0000,73,1,0.6362,1.2065,C10,8.075,64.032,49,150
5,150,a150,edd,1.0,c05_storm_150_a150_c80_0007,7.2728,7.2728,,,73,1,0.6362,1.2065,C10,8.075,64.032,49,150
5,150,a150,atc,0.25,c05_storm_150_a150_c80_0008,0.0000,0.0000,0.0000,0.0000,101,1,0.5046,0.9221,C10,9.919,33.767,39,150
5,150,a150,edd,0.25,c05_storm_150_a150_c80_0008,0.0000,0.0000,,,101,1,0.5046,0.9221,C10,9.919,33.767,39,150
5,150,a150,atc,0.5,c05_storm_150_a150_c80_0008,0.0000,0.0000,0.0000,0.0000,99,1,0.5046,0.9221,C10,9.919,33.767,39,150
5,150,a150,edd,0.5,c05_storm_150_a150_c80_0008,0.0000,0.0000,,,99,1,0.5046,0.9221,C10,9.919,33.767,39,150
5,150,a150,atc,1.0,c05_storm_150_a150_c80_0008,0.0000,0.0000,0.0000,0.0000,80,1,0.5046,0.9221,C10,9.919,33.767,39,150
5,150,a150,edd,1.0,c05_storm_150_a150_c80_0008,0.0000,0.0000,,,80,1,0.5046,0.9221,C10,9.919,33.767,39,150
5,150,a150,atc,0.25,c05_storm_150_a150_c80_0009,30.2492,30.2492,0.0000,0.0000,86,1,0.4573,1.5090,C30,9.029,35.854,42,150
5,150,a150,edd,0.25,c05_storm_150_a150_c80_0009,30.2492,30.2492,,,86,1,0.4573,1.5090,C30,9.029,35.854,42,150
5,150,a150,atc,0.5,c05_storm_150_a150_c80_0009,30.2492,30.2492,0.0000,0.0000,84,1,0.4573,1.5090,C30,9.029,35.854,42,150
5,150,a150,edd,0.5,c05_storm_150_a150_c80_0009,30.2492,30.2492,,,84,1,0.4573,1.5090,C30,9.029,35.854,42,150
5,150,a150,atc,1.0,c05_storm_150_a150_c80_0009,30.2492,30.2492,0.0000,0.0000,66,1,0.4573,1.5090,C30,9.029,35.854,42,150
5,150,a150,edd,1.0,c05_storm_150_a150_c80_0009,30.2492,30.2492,,,66,1,0.4573,1.5090,C30,9.029,35.854,42,150
5,150,a150,atc,0.25,c05_storm_150_a150_c80_0010,0.0000,0.0000,0.0000,0.0000,99,1,0.3938,1.0129,C30,11.055,25.064,34,150
5,150,a150,edd,0.25,c05_storm_150_a150_c80_0010,0.0000,0.0000,,,99,1,0.3938,1.0129,C30,11.055,25.064,34,150
5,150,a150,atc,0.5,c05_storm_150_a150_c80_0010,0.0000,0.0000,0.0000,0.0000,98,1,0.3938,1.0129,C30,11.055,25.064,34,150
5,150,a150,edd,0.5,c05_storm_150_a150_c80_0010,0.0000,0.0000,,,98,1,0.3938,1.0129,C30,11.055,25.064,34,150
5,150,a150,atc,1.0,c05_storm_150_a150_c80_0010,0.0000,0.0000,0.0000,0.0000,69,1,0.3938,1.0129,C30,11.055,25.064,34,150
5,150,a150,edd,1.0,c05_storm_150_a150_c80_0010,0.0000,0.0000,,,69,1,0.3938,1.0129,C30,11.055,25.064,34,150
5,150,a150,atc,0.25,c05_storm_150_a150_c80_0011,111.7024,111.7024,0.0000,0.0000,97,1,0.5658,1.8084,C10,8.842,52.315,38,150
5,150,a150,edd,0.25,c05_storm_150_a150_c80_0011,111.7024,111.7024,,,97,1,0.5658,1.8084,C10,8.842,52.315,38,150
5,150,a150,atc,0.5,c05_storm_150_a150_c80_0011,111.7024,111.7024,0.0000,0.0000,93,1,0.5658,1.8084,C10,8.842,52.315,38,150
5,150,a150,edd,0.5,c05_storm_150_a150_c80_0011,111.7024,111.7024,,,93,1,0.5658,1.8084,C10,8.842,52.315,38,150
5,150,a150,atc,1.0,c05_storm_150_a150_c80_0011,172.8680,172.8680,0.0000,0.0000,73,1,0.5658,1.8084,C10,8.842,52.315,38,150
5,150,a150,edd,1.0,c05_storm_150_a150_c80_0011,172.8680,172.8680,,,73,1,0.5658,1.8084,C10,8.842,52.315,38,150
5,150,a150,atc,0.25,c05_storm_150_a150_c80_0012,124.3712,124.3712,0.0000,0.0000,90,1,0.4944,1.1681,E20,8.937,35.867,40,150
5,150,a150,edd,0.25,c05_storm_150_a150_c80_0012,124.3712,124.3712,,,90,1,0.4944,1.1681,E20,8.937,35.867,40,150
5,150,a150,atc,0.5,c05_storm_150_a150_c80_0012,124.3712,124.3712,0.0000,0.0000,87,1,0.4944,1.1681,E20,8.937,35.867,40,150
5,150,a150,edd,0.5,c05_storm_150_a150_c80_0012,124.3712,124.3712,,,87,1,0.4944,1.1681,E20,8.937,35.867,40,150
5,150,a150,atc,1.0,c05_storm_150_a150_c80_0012,127.5980,127.5980,0.0000,0.0000,58,1,0.4944,1.1681,E20,8.937,35.867,40,150
5,150,a150,edd,1.0,c05_storm_150_a150_c80_0012,127.5980,127.5980,,,58,1,0.4944,1.1681,E20,8.937,35.867,40,150
5,150,a150,atc,0.25,c05_storm_150_a150_c80_0013,0.0000,0.0000,0.0000,0.0000,91,1,0.4631,0.9707,B20,9.396,28.248,40,150
5,150,a150,edd,0.25,c05_storm_150_a150_c80_0013,0.0000,0.0000,,,91,1,0.4631,0.9707,B20,9.396,28.248,40,150
5,150,a150,atc,0.5,c05_storm_150_a150_c80_0013,0.0000,0.0000,0.0000,0.0000,103,1,0.4631,0.9707,B20,9.396,28.248,40,150
5,150,a150,edd,0.5,c05_storm_150_a150_c80_0013,0.0000,0.0000,,,103,1,0.4631,0.9707,B20,9.396,28.248,40,150
5,150,a150,atc,1.0,c05_storm_150_a150_c80_0013,0.0000,0.0000,0.0000,0.0000,74,1,0.4631,0.9707,B20,9.396,28.248,40,150
5,150,a150,edd,1.0,c05_storm_150_a150_c80_0013,0.0000,0.0000,,,74,1,0.4631,0.9707,B20,9.396,28.248,40,150
5,150,a150,atc,0.25,c05_storm_150_a150_c80_0014,0.0000,0.0000,0.0000,0.0000,87,1,0.3627,1.0152,C10,10.115,19.634,37,150
5,150,a150,edd,0.25,c05_storm_150_a150_c80_0014,0.0000,0.0000,,,87,1,0.3627,1.0152,C10,10.115,19.634,37,150
5,150,a150,atc,0.5,c05_storm_150_a150_c80_0014,0.0000,0.0000,0.0000,0.0000,94,1,0.3627,1.0152,C10,10.115,19.634,37,150
5,150,a150,edd,0.5,c05_storm_150_a150_c80_0014,0.0000,0.0000,,,94,1,0.3627,1.0152,C10,10.115,19.634,37,150
5,150,a150,atc,1.0,c05_storm_150_a150_c80_0014,7.5016,7.5016,0.0000,0.0000,75,1,0.3627,1.0152,C10,10.115,19.634,37,150
5,150,a150,edd,1.0,c05_storm_150_a150_c80_0014,7.5016,7.5016,,,75,1,0.3627,1.0152,C10,10.115,19.634,37,150
5,150,a150,atc,0.25,c05_storm_150_a150_c80_0015,33.7136,33.7136,0.0000,0.0000,90,1,0.4945,1.1400,D40,9.199,39.689,45,150
5,150,a150,edd,0.25,c05_storm_150_a150_c80_0015,33.7136,33.7136,,,90,1,0.4945,1.1400,D40,9.199,39.689,45,150
5,150,a150,atc,0.5,c05_storm_150_a150_c80_0015,33.7136,33.7136,0.0000,0.0000,93,1,0.4945,1.1400,D40,9.199,39.689,45,150
5,150,a150,edd,0.5,c05_storm_150_a150_c80_0015,33.7136,33.7136,,,93,1,0.4945,1.1400,D40,9.199,39.689,45,150
5,150,a150,atc,1.0,c05_storm_150_a150_c80_0015,0.0000,0.0000,0.0000,0.0000,66,1,0.4945,1.1400,D40,9.199,39.689,45,150
5,150,a150,edd,1.0,c05_storm_150_a150_c80_0015,0.0000,0.0000,,,66,1,0.4945,1.1400,D40,9.199,39.689,45,150
5,150,a150,atc,0.25,c05_storm_150_a150_c80_0016,2.4176,2.4176,0.0000,0.0000,98,1,0.4345,0.9874,B30,10.288,29.963,34,150
5,150,a150,edd,0.25,c05_storm_150_a150_c80_0016,2.4176,2.4176,,,98,1,0.4345,0.9874,B30,10.288,29.963,34,150
5,150,a150,atc,0.5,c05_storm_150_a150_c80_0016,2.4176,2.4176,0.0000,0.0000,98,1,0.4345,0.9874,B30,10.288,29.963,34,150
5,150,a150,edd,0.5,c05_storm_150_a150_c80_0016,2.4176,2.4176,,,98,1,0.4345,0.9874,B30,10.288,29.963,34,150
5,150,a150,atc,1.0,c05_storm_150_a150_c80_0016,0.0000,0.0000,0.0000,0.0000,66,1,0.4345,0.9874,B30,10.288,29.963,34,150
5,150,a150,edd,1.0,c05_storm_150_a150_c80_0016,0.0000,0.0000,,,66,1,0.4345,0.9874,B30,10.288,29.963,34,150
5,150,a150,atc,0.25,c05_storm_150_a150_c80_0017,0.0000,0.0000,0.0000,0.0000,102,1,0.4111,0.9972,B30,9.856,35.430,31,150
5,150,a150,edd,0.25,c05_storm_150_a150_c80_0017,0.0000,0.0000,,,102,1,0.4111,0.9972,B30,9.856,35.430,31,150
5,150,a150,atc,0.5,c05_storm_150_a150_c80_0017,30.3792,30.3792,0.0000,0.0000,99,1,0.4111,0.9972,B30,9.856,35.430,31,150
5,150,a150,edd,0.5,c05_storm_150_a150_c80_0017,30.3792,30.3792,,,99,1,0.4111,0.9972,B30,9.856,35.430,31,150
5,150,a150,atc,1.0,c05_storm_150_a150_c80_0017,30.3792,30.3792,0.0000,0.0000,77,1,0.4111,0.9972,B30,9.856,35.430,31,150
5,150,a150,edd,1.0,c05_storm_150_a150_c80_0017,30.3792,30.3792,,,77,1,0.4111,0.9972,B30,9.856,35.430,31,150
5,150,a150,atc,0.25,c05_storm_150_a150_c80_0018,0.0000,0.0000,0.0000,0.0000,95,1,0.3749,0.8319,E10,9.971,21.294,34,150
5,150,a150,edd,0.25,c05_storm_150_a150_c80_0018,0.0000,0.0000,,,95,1,0.3749,0.8319,E10,9.971,21.294,34,150
5,150,a150,atc,0.5,c05_storm_150_a150_c80_0018,0.0000,0.0000,0.0000,0.0000,103,1,0.3749,0.8319,E10,9.971,21.294,34,150
5,150,a150,edd,0.5,c05_storm_150_a150_c80_0018,0.0000,0.0000,,,103,1,0.3749,0.8319,E10,9.971,21.294,34,150
5,150,a150,atc,1.0,c05_storm_150_a150_c80_0018,0.0000,0.0000,0.0000,0.0000,69,1,0.3749,0.8319,E10,9.971,21.294,34,150
5,150,a150,edd,1.0,c05_storm_150_a150_c80_0018,0.0000,0.0000,,,69,1,0.3749,0.8319,E10,9.971,21.294,34,150
5,150,a150,atc,0.25,c05_storm_150_a150_c80_0019,0.0000,0.0000,0.0000,0.0000,94,1,0.3632,0.5095,C10,10.713,30.047,33,150
5,150,a150,edd,0.25,c05_storm_150_a150_c80_0019,0.0000,0.0000,,,94,1,0.3632,0.5095,C10,10.713,30.047,33,150
5,150,a150,atc,0.5,c05_storm_150_a150_c80_0019,0.0000,0.0000,0.0000,0.0000,94,1,0.3632,0.5095,C10,10.713,30.047,33,150
5,150,a150,edd,0.5,c05_storm_150_a150_c80_0019,0.0000,0.0000,,,94,1,0.3632,0.5095,C10,10.713,30.047,33,150
5,150,a150,atc,1.0,c05_storm_150_a150_c80_0019,0.0000,0.0000,0.0000,0.0000,77,1,0.3632,0.5095,C10,10.713,30.047,33,150
5,150,a150,edd,1.0,c05_storm_150_a150_c80_0019,0.0000,0.0000,,,77,1,0.3632,0.5095,C10,10.713,30.047,33,150
5,150,a150,atc,0.25,c05_storm_150_a150_c80_0020,0.0000,0.0000,0.0000,0.0000,103,1,0.5395,1.1983,B20,9.725,65.033,42,150
5,150,a150,edd,0.25,c05_storm_150_a150_c80_0020,0.0000,0.0000,,,103,1,0.5395,1.1983,B20,9.725,65.033,42,150
5,150,a150,atc,0.5,c05_storm_150_a150_c80_0020,0.0000,0.0000,0.0000,0.0000,105,1,0.5395,1.1983,B20,9.725,65.033,42,150
5,150,a150,edd,0.5,c05_storm_150_a150_c80_0020,0.0000,0.0000,,,105,1,0.5395,1.1983,B20,9.725,65.033,42,150
5,150,a150,atc,1.0,c05_storm_150_a150_c80_0020,0.0000,0.0000,0.0000,0.0000,72,1,0.5395,1.1983,B20,9.725,65.033,42,150
5,150,a150,edd,1.0,c05_storm_150_a150_c80_0020,0.0000,0.0000,,,72,1,0.5395,1.1983,B20,9.725,65.033,42,150
5,150,a150,atc,0.25,c05_storm_150_a150_c80_0021,0.0000,0.0000,0.0000,0.0000,90,1,0.4197,1.1463,D50,10.133,32.630,39,150
5,150,a150,edd,0.25,c05_storm_150_a150_c80_0021,0.0000,0.0000,,,90,1,0.4197,1.1463,D50,10.133,32.630,39,150
5,150,a150,atc,0.5,c05_storm_150_a150_c80_0021,0.0000,0.0000,0.0000,0.0000,88,1,0.4197,1.1463,D50,10.133,32.630,39,150
5,150,a150,edd,0.5,c05_storm_150_a150_c80_0021,0.0000,0.0000,,,88,1,0.4197,1.1463,D50,10.133,32.630,39,150
5,150,a150,atc,1.0,c05_storm_150_a150_c80_0021,0.0000,0.0000,0.0000,0.0000,79,1,0.4197,1.1463,D50,10.133,32.630,39,150
5,150,a150,edd,1.0,c05_storm_150_a150_c80_0021,0.0000,0.0000,,,79,1,0.4197,1.1463,D50,10.133,32.630,39,150
5,150,a150,atc,0.25,c05_storm_150_a150_c80_0022,19.9456,19.9456,0.0000,0.0000,95,1,0.5258,1.0912,B30,8.780,30.453,45,150
5,150,a150,edd,0.25,c05_storm_150_a150_c80_0022,19.9456,19.9456,,,95,1,0.5258,1.0912,B30,8.780,30.453,45,150
5,150,a150,atc,0.5,c05_storm_150_a150_c80_0022,48.6976,48.6976,0.0000,0.0000,100,1,0.5258,1.0912,B30,8.780,30.453,45,150
5,150,a150,edd,0.5,c05_storm_150_a150_c80_0022,48.6976,48.6976,,,100,1,0.5258,1.0912,B30,8.780,30.453,45,150
5,150,a150,atc,1.0,c05_storm_150_a150_c80_0022,48.6976,48.6976,0.0000,0.0000,70,1,0.5258,1.0912,B30,8.780,30.453,45,150
5,150,a150,edd,1.0,c05_storm_150_a150_c80_0022,48.6976,48.6976,,,70,1,0.5258,1.0912,B30,8.780,30.453,45,150
5,150,a150,atc,0.25,c05_storm_150_a150_c80_0023,0.0000,0.0000,0.0000,0.0000,91,1,0.3901,0.6249,B30,10.812,58.247,40,150
5,150,a150,edd,0.25,c05_storm_150_a150_c80_0023,0.0000,0.0000,,,91,1,0.3901,0.6249,B30,10.812,58.247,40,150
5,150,a150,atc,0.5,c05_storm_150_a150_c80_0023,0.0000,0.0000,0.0000,0.0000,89,1,0.3901,0.6249,B30,10.812,58.247,40,150
5,150,a150,edd,0.5,c05_storm_150_a150_c80_0023,0.0000,0.0000,,,89,1,0.3901,0.6249,B30,10.812,58.247,40,150
5,150,a150,atc,1.0,c05_storm_150_a150_c80_0023,18.0264,18.0264,0.0000,0.0000,72,1,0.3901,0.6249,B30,10.812,58.247,40,150
5,150,a150,edd,1.0,c05_storm_150_a150_c80_0023,18.0264,18.0264,,,72,1,0.3901,0.6249,B30,10.812,58.247,40,150
5,150,a150,atc,0.25,c05_storm_150_a150_c80_0024,0.0000,0.0000,0.0000,0.0000,99,1,0.4127,1.1673,C10,9.792,33.340,34,150
5,150,a150,edd,0.25,c05_storm_150_a150_c80_0024,0.0000,0.0000,,,99,1,0.4127,1.1673,C10,9.792,33.340,34,150
5,150,a150,atc,0.5,c05_storm_150_a150_c80_0024,0.0000,0.0000,0.0000,0.0000,88,1,0.4127,1.1673,C10,9.792,33.340,34,150
5,150,a150,edd,0.5,c05_storm_150_a150_c80_0024,0.0000,0.0000,,,88,1,0.4127,1.1673,C10,9.792,33.340,34,150
5,150,a150,atc,1.0,c05_storm_150_a150_c80_0024,8.0560,8.0560,0.0000,0.0000,76,1,0.4127,1.1673,C10,9.792,33.340,34,150
5,150,a150,edd,1.0,c05_storm_150_a150_c80_0024,8.0560,8.0560,,,76,1,0.4127,1.1673,C10,9.792,33.340,34,150
5,150,a150,atc,0.25,c05_storm_150_a150_c80_0025,59.0684,59.0684,0.0000,0.0000,95,1,0.4948,1.4430,C30,9.672,39.547,33,150
5,150,a150,edd,0.25,c05_storm_150_a150_c80_0025,59.0684,59.0684,,,95,1,0.4948,1.4430,C30,9.672,39.547,33,150
5,150,a150,atc,0.5,c05_storm_150_a150_c80_0025,63.5724,63.5724,0.0000,0.0000,99,1,0.4948,1.4430,C30,9.672,39.547,33,150
5,150,a150,edd,0.5,c05_storm_150_a150_c80_0025,63.5724,63.5724,,,99,1,0.4948,1.4430,C30,9.672,39.547,33,150
5,150,a150,atc,1.0,c05_storm_150_a150_c80_0025,196.0764,196.0764,0.0000,0.0000,75,1,0.4948,1.4430,C30,9.672,39.547,33,150
5,150,a150,edd,1.0,c05_storm_150_a150_c80_0025,196.0764,196.0764,,,75,1,0.4948,1.4430,C30,9.672,39.547,33,150
5,150,a150,atc,0.25,c05_storm_150_a150_c80_0026,0.0000,0.0000,0.0000,0.0000,85,1,0.4288,1.1254,C10,10.420,23.379,33,150
5,150,a150,edd,0.25,c05_storm_150_a150_c80_0026,0.0000,0.0000,,,85,1,0.4288,1.1254,C10,10.420,23.379,33,150
5,150,a150,atc,0.5,c05_storm_150_a150_c80_0026,0.0000,0.0000,0.0000,0.0000,84,1,0.4288,1.1254,C10,10.420,23.379,33,150
5,150,a150,edd,0.5,c05_storm_150_a150_c80_0026,0.0000,0.0000,,,84,1,0.4288,1.1254,C10,10.420,23.379,33,150
5,150,a150,atc,1.0,c05_storm_150_a150_c80_0026,0.0000,0.0000,0.0000,0.0000,66,1,0.4288,1.1254,C10,10.420,23.379,33,150
5,150,a150,edd,1.0,c05_storm_150_a150_c80_0026,0.0000,0.0000,,,66,1,0.4288,1.1254,C10,10.420,23.379,33,150
5,150,a150,atc,0.25,c05_storm_150_a150_c80_0027,37.8400,37.8400,0.0000,0.0000,95,1,0.5203,0.6665,D50,9.033,38.512,36,150
5,150,a150,edd,0.25,c05_storm_150_a150_c80_0027,37.8400,37.8400,,,95,1,0.5203,0.6665,D50,9.033,38.512,36,150
5,150,a150,atc,0.5,c05_storm_150_a150_c80_0027,37.8400,37.8400,0.0000,0.0000,92,1,0.5203,0.6665,D50,9.033,38.512,36,150
5,150,a150,edd,0.5,c05_storm_150_a150_c80_0027,37.8400,37.8400,,,92,1,0.5203,0.6665,D50,9.033,38.512,36,150
5,150,a150,atc,1.0,c05_storm_150_a150_c80_0027,37.8400,37.8400,0.0000,0.0000,61,1,0.5203,0.6665,D50,9.033,38.512,36,150
5,150,a150,edd,1.0,c05_storm_150_a150_c80_0027,37.8400,37.8400,,,61,1,0.5203,0.6665,D50,9.033,38.512,36,150
5,150,a150,atc,0.25,c05_storm_150_a150_c80_0028,0.0000,0.0000,0.0000,0.0000,93,1,0.5124,1.3016,B30,10.198,56.245,43,150
5,150,a150,edd,0.25,c05_storm_150_a150_c80_0028,0.0000,0.0000,,,93,1,0.5124,1.3016,B30,10.198,56.245,43,150
5,150,a150,atc,0.5,c05_storm_150_a150_c80_0028,0.0000,0.0000,0.0000,0.0000,96,1,0.5124,1.3016,B30,10.198,56.245,43,150
5,150,a150,edd,0.5,c05_storm_150_a150_c80_0028,0.0000,0.0000,,,96,1,0.5124,1.3016,B30,10.198,56.245,43,150
5,150,a150,atc,1.0,c05_storm_150_a150_c80_0028,0.0000,0.0000,0.0000,0.0000,82,1,0.5124,1.3016,B30,10.198,56.245,43,150
5,150,a150,edd,1.0,c05_storm_150_a150_c80_0028,0.0000,0.0000,,,82,1,0.5124,1.3016,B30,10.198,56.245,43,150
5,150,a150,atc,0.25,c05_storm_150_a150_c80_0029,0.0000,0.0000,0.0000,0.0000,98,1,0.4632,0.7589,D50,10.427,27.027,46,150
5,150,a150,edd,0.25,c05_storm_150_a150_c80_0029,0.0000,0.0000,,,98,1,0.4632,0.7589,D50,10.427,27.027,46,150
5,150,a150,atc,0.5,c05_storm_150_a150_c80_0029,10.6440,10.6440,0.0000,0.0000,101,1,0.4632,0.7589,D50,10.427,27.027,46,150
5,150,a150,edd,0.5,c05_storm_150_a150_c80_0029,10.6440,10.6440,,,101,1,0.4632,0.7589,D50,10.427,27.027,46,150
5,150,a150,atc,1.0,c05_storm_150_a150_c80_0029,20.3024,20.3024,0.0000,0.0000,58,1,0.4632,0.7589,D50,10.427,27.027,46,150
5,150,a150,edd,1.0,c05_storm_150_a150_c80_0029,20.3024,20.3024,,,58,1,0.4632,0.7589,D50,10.427,27.027,46,150
5,150,a200,atc,0.25,c05_storm_150_a200_c80_0000,61.3608,61.3608,0.0000,0.0000,91,1,0.6310,1.3477,D50,8.000,60.326,29,150
5,150,a200,edd,0.25,c05_storm_150_a200_c80_0000,61.3608,61.3608,,,91,1,0.6310,1.3477,D50,8.000,60.326,29,150
5,150,a200,atc,0.5,c05_storm_150_a200_c80_0000,0.0000,0.0000,0.0000,0.0000,91,1,0.6310,1.3477,D50,8.000,60.326,29,150
5,150,a200,edd,0.5,c05_storm_150_a200_c80_0000,0.0000,0.0000,,,91,1,0.6310,1.3477,D50,8.000,60.326,29,150
5,150,a200,atc,1.0,c05_storm_150_a200_c80_0000,50.2512,50.2512,0.0000,0.0000,76,1,0.6310,1.3477,D50,8.000,60.326,29,150
5,150,a200,edd,1.0,c05_storm_150_a200_c80_0000,50.2512,50.2512,,,76,1,0.6310,1.3477,D50,8.000,60.326,29,150
5,150,a200,atc,0.25,c05_storm_150_a200_c80_0001,0.0000,0.0000,0.0000,0.0000,96,1,0.4899,1.1162,D50,8.000,42.067,27,150
5,150,a200,edd,0.25,c05_storm_150_a200_c80_0001,0.0000,0.0000,,,96,1,0.4899,1.1162,D50,8.000,42.067,27,150
5,150,a200,atc,0.5,c05_storm_150_a200_c80_0001,0.0000,0.0000,0.0000,0.0000,104,1,0.4899,1.1162,D50,8.000,42.067,27,150
5,150,a200,edd,0.5,c05_storm_150_a200_c80_0001,0.0000,0.0000,,,104,1,0.4899,1.1162,D50,8.000,42.067,27,150
5,150,a200,atc,1.0,c05_storm_150_a200_c80_0001,0.0000,0.0000,0.0000,0.0000,66,1,0.4899,1.1162,D50,8.000,42.067,27,150
5,150,a200,edd,1.0,c05_storm_150_a200_c80_0001,0.0000,0.0000,,,66,1,0.4899,1.1162,D50,8.000,42.067,27,150
5,150,a200,atc,0.25,c05_storm_150_a200_c80_0002,0.0000,0.0000,0.0000,0.0000,90,1,0.5202,2.3933,D40,8.000,33.462,31,150
5,150,a200,edd,0.25,c05_storm_150_a200_c80_0002,0.0000,0.0000,,,90,1,0.5202,2.3933,D40,8.000,33.462,31,150
5,150,a200,atc,0.5,c05_storm_150_a200_c80_0002,0.0000,0.0000,0.0000,0.0000,81,1,0.5202,2.3933,D40,8.000,33.462,31,150
5,150,a200,edd,0.5,c05_storm_150_a200_c80_0002,0.0000,0.0000,,,81,1,0.5202,2.3933,D40,8.000,33.462,31,150
5,150,a200,atc,1.0,c05_storm_150_a200_c80_0002,0.0000,0.0000,0.0000,0.0000,69,1,0.5202,2.3933,D40,8.000,33.462,31,150
5,150,a200,edd,1.0,c05_storm_150_a200_c80_0002,0.0000,0.0000,,,69,1,0.5202,2.3933,D40,8.000,33.462,31,150
5,150,a200,atc,0.25,c05_storm_150_a200_c80_0003,0.0000,0.0000,0.0000,0.0000,99,1,0.4768,1.1596,C10,8.000,18.450,36,150
