campus,u,beta,inst_id,n_wos,util_pool,util_worst,inc_atc,inc_atc_frac,makespan_atc,twt_atc,twt_edd,twt_oracle,feas_atc,feas_edd,feas_oracle
10,70,0.75,c10_storm2_w80_u70_0002,6488,0.6793796672077912,0.9585142857142861,112,0.01726263871763255,166.8861,1319.7422000000001,1302.0490000000004,1292.0513999999998,True,True,True
10,70,1.0,c10_storm2_w80_u70_0002,6488,0.6793796672077912,0.9585142857142861,112,0.01726263871763255,166.8861,1495.7464000000004,1463.5872000000004,1464.7736000000004,True,True,True
10,70,0.25,c10_storm2_w80_u70_0003,6531,0.7175588961038945,0.9591640357142849,122,0.018680140866636042,157.7106,2086.1668,2086.8212,2085.9204,True,True,True
10,70,0.5,c10_storm2_w80_u70_0003,6531,0.7175588961038945,0.9591640357142849,122,0.018680140866636042,157.7106,2275.6348000000003,2270.8844,2270.992,True,True,True
10,70,0.75,c10_storm2_w80_u70_0003,6531,0.7175588961038945,0.9591640357142849,122,0.018680140866636042,157.7106,2644.9456000000005,2640.4832000000006,2647.1976,True,True,True
10,70,1.0,c10_storm2_w80_u70_0003,6531,0.7175588961038945,0.9591640357142849,122,0.018680140866636042,157.7106,2590.2616000000003,2571.6435999999994,2571.9468,True,True,True
10,70,0.25,c10_storm2_w80_u70_0004,6580,0.743960543831168,0.9603264642857156,134,0.020364741641337385,157.6719,2337.7272000000003,2334.3464000000004,2342.1784,True,True,True
10,70,0.5,c10_storm2_w80_u70_0004,6580,0.743960543831168,0.9603264642857156,134,0.020364741641337385,157.6719,2377.4472000000005,2372.456,2374.8576000000003,True,True,True
10,70,0.75,c10_storm2_w80_u70_0004,6580,0.743960543831168,0.9603264642857156,134,0.020364741641337385,157.6719,2395.5816000000004,2390.5904,2415.5176,True,True,True
10,70,1.0,c10_storm2_w80_u70_0004,6580,0.743960543831168,0.9603264642857156,134,0.020364741641337385,157.6719,2779.9260000000004,2776.3756000000003,2780.1928,True,True,True
10,70,0.25,c10_storm2_w80_u70_0005,6614,0.6969210551948046,1.0084533571428584,155,0.0234351375869368,153.0341,1717.9996,1718.3475999999998,1719.2779999999998,True,True,True
10,70,0.5,c10_storm2_w80_u70_0005,6614,0.6969210551948046,1.0084533571428584,155,0.0234351375869368,153.0341,1745.9424,1746.2903999999999,1745.9671999999996,True,True,True
10,70,0.75,c10_storm2_w80_u70_0005,6614,0.6969210551948046,1.0084533571428584,155,0.0234351375869368,153.0341,1932.4447999999998,1932.7927999999997,1933.3007999999995,True,True,True
10,70,1.0,c10_storm2_w80_u70_0005,6614,0.6969210551948046,1.0084533571428584,155,0.0234351375869368,153.0341,1882.7492,1880.2523999999999,1881.8667999999998,True,True,True
10,70,0.25,c10_storm2_w80_u70_0006,6609,0.6836886607142844,0.9841371527777787,132,0.01997276441216523,169.5292,937.4728,931.7008,932.4984000000001,True,True,True
10,70,0.5,c10_storm2_w80_u70_0006,6609,0.6836886607142844,0.9841371527777787,132,0.01997276441216523,169.5292,1045.2839999999997,1040.4328,1040.5703999999996,True,True,True
10,70,0.75,c10_storm2_w80_u70_0006,6609,0.6836886607142844,0.9841371527777787,132,0.01997276441216523,169.5292,1321.3647999999998,1316.1567999999997,1316.8231999999998,True,True,True
