part,arm,policy,split_fit,alpha,band_mode,campus,regime,u,beta,rho,seed,inst_id,n_wos,rule,m0_alone,oracle,rule_sup,m0_sup,m0_sup_revfrac,m0_sup_orr,rule_sup_revfrac,rule_sup_orr
map,stability,stability,1,0.1,global,10,storm2,110,0.0,0.25,301,c10_storm2_w80_u110_0028,10267,9687.934600,6706.318400,1717.692800,2997.178800,3497.271200,0.2490,0.0538,0.2495,0.0849
map,stability,stability,1,0.1,global,10,storm2,110,0.0,0.25,301,c10_storm2_w80_u110_0029,10267,9395.742800,7265.160400,2362.220400,2942.090000,4206.845600,0.2495,0.0661,0.2496,0.0738
map,stability,stability,1,0.1,global,10,storm2,130,0.5,0.25,301,c10_storm2_w80_u130_0020,12155,59216.607600,15068.761200,1626.832000,28562.342400,6210.282000,0.2482,0.0645,0.2496,0.1903
map,stability,stability,1,0.1,global,10,storm2,130,0.5,0.25,301,c10_storm2_w80_u130_0021,12155,53930.710400,16787.158000,4025.761600,14413.791200,7855.340600,0.2490,0.0870,0.2496,0.1939
map,stability,stability,1,0.1,global,10,storm2,130,0.5,0.25,301,c10_storm2_w80_u130_0022,12155,66426.165000,16133.210400,2249.058800,24762.650800,6460.908400,0.2495,0.0880,0.2498,0.1980
map,stability,stability,1,0.1,global,10,storm2,130,0.5,0.25,301,c10_storm2_w80_u130_0023,12155,76596.978200,17436.309200,2232.731200,33089.950800,7890.096800,0.2491,0.0987,0.2493,0.2217
map,stability,stability,1,0.1,global,10,storm2,130,0.5,0.25,301,c10_storm2_w80_u130_0024,12155,63306.870000,15172.701000,2035.008400,26552.203800,6028.506200,0.2487,0.0786,0.2499,0.1795
map,stability,stability,1,0.1,global,10,storm2,130,0.5,0.25,301,c10_storm2_w80_u130_0025,12155,69709.871600,19133.962800,3687.089200,29330.601800,7693.611400,0.2484,0.0859,0.2487,0.1818
map,stability,stability,1,0.1,global,10,storm2,130,0.5,0.25,301,c10_storm2_w80_u130_0026,12155,61704.813400,18334.240200,2480.569600,20170.150800,6687.417400,0.2497,0.0986,0.2500,0.1923
map,stability,stability,1,0.1,global,10,storm2,130,0.5,0.25,301,c10_storm2_w80_u130_0027,12155,74442.909600,26501.518200,5163.836400,26155.767000,9107.004200,0.2499,0.1035,0.2499,0.2059
map,stability,stability,1,0.1,global,10,storm2,130,0.5,0.25,301,c10_storm2_w80_u130_0028,12155,60180.233600,14050.845800,2619.443600,18970.869400,5870.792800,0.2486,0.0813,0.2499,0.1854
map,stability,stability,1,0.1,global,10,storm2,130,0.5,0.25,301,c10_storm2_w80_u130_0029,12155,44429.143200,10025.255400,2882.942200,20058.140200,4539.863000,0.2488,0.0562,0.2499,0.1518
map,stability,stability,1,0.1,global,10,storm2,110,0.0,0.25,302,c10_storm2_w80_u110_0020,10267,7841.446000,5204.948800,1263.991200,2907.804000,2980.947600,0.2498,0.0545,0.2500,0.0781
map,stability,stability,1,0.1,global,10,storm2,110,0.0,0.25,302,c10_storm2_w80_u110_0021,10267,6937.659200,4299.114400,1113.894600,1792.576200,1869.820200,0.2500,0.0426,0.2496,0.0765
map,stability,stability,1,0.1,global,10,storm2,110,0.0,0.25,302,c10_storm2_w80_u110_0022,10267,7058.017000,5656.648400,1632.657600,2631.873200,2665.781600,0.2494,0.0457,0.2498,0.0602
map,stability,stability,1,0.1,global,10,storm2,110,0.0,0.25,302,c10_storm2_w80_u110_0023,10267,9502.409200,7807.354400,3394.430000,4505.606400,4855.517200,0.2495,0.0507,0.2499,0.0712
map,stability,stability,1,0.1,global,10,storm2,110,0.0,0.25,302,c10_storm2_w80_u110_0024,10267,8683.281000,5769.278000,1260.720000,3314.245600,3138.055600,0.2498,0.0467,0.2498,0.0829
map,stability,stability,1,0.1,global,10,storm2,110,0.0,0.25,302,c10_storm2_w80_u110_0025,10267,11934.271400,8165.841200,1082.609600,3514.702800,4662.439800,0.2495,0.0640,0.2499,0.0843
map,stability,stability,1,0.1,global,10,storm2,110,0.0,0.25,302,c10_storm2_w80_u110_0026,10267,5502.794000,4074.266000,1159.070000,2540.930000,2469.484000,0.2496,0.0389,0.2498,0.0613
map,stability,stability,1,0.1,global,10,storm2,110,0.0,0.25,302,c10_storm2_w80_u110_0027,10267,6804.028400,4697.844400,1162.138800,2425.998000,2658.274000,0.2493,0.0485,0.2498,0.0708
map,stability,stability,1,0.1,global,10,storm2,110,0.0,0.25,302,c10_storm2_w80_u110_0028,10267,9687.934600,7336.513600,1717.692800,2942.132800,4053.244000,0.2494,0.0541,0.2497,0.0857
map,stability,stability,1,0.1,global,10,storm2,110,0.0,0.25,302,c10_storm2_w80_u110_0029,10267,9395.742800,7886.258800,2362.220400,3177.029200,3894.818800,0.2498,0.0608,0.2498,0.0755
map,stability,stability,1,0.1,global,10,storm2,130,0.5,0.25,303,c10_storm2_w80_u130_0020,12155,59216.607600,19094.915600,1626.832000,27375.223000,9351.527800,0.2494,0.0802,0.2497,0.1797
map,stability,stability,1,0.1,global,10,storm2,130,0.5,0.25,303,c10_storm2_w80_u130_0021,12155,53930.710400,20430.544000,4025.761600,15060.025800,9327.563200,0.2492,0.1073,0.2499,0.1929
map,stability,stability,1,0.1,global,10,storm2,130,0.5,0.25,303,c10_storm2_w80_u130_0022,12155,66426.165000,21374.257400,2249.058800,24880.834800,9502.627200,0.2498,0.1147,0.2499,0.1990
map,stability,stability,1,0.1,global,10,storm2,130,0.5,0.25,303,c10_storm2_w80_u130_0023,12155,76596.978200,24944.073000,2232.731200,32680.751800,12367.639200,0.2496,0.1006,0.2493,0.2090
map,stability,stability,1,0.1,global,10,storm2,130,0.5,0.25,303,c10_storm2_w80_u130_0024,12155,63306.870000,19243.719800,2035.008400,25900.890200,8416.276800,0.2493,0.1124,0.2499,0.1886
map,stability,stability,1,0.1,global,10,storm2,130,0.5,0.25,303,c10_storm2_w80_u130_0025,12155,69709.871600,23717.269200,3687.089200,29714.718600,11006.126000,0.2478,0.1043,0.2487,0.1799
map,stability,stability,1,0.1,global,10,storm2,130,0.5,0.25,303,c10_storm2_w80_u130_0026,12155,61704.813400,23936.287400,2480.569600,19177.455200,7889.453400,0.2499,0.1230,0.2500,0.1908
map,stability,stability,1,0.1,global,10,storm2,130,0.5,0.25,303,c10_storm2_w80_u130_0027,12155,74442.909600,27097.657800,5163.836400,27228.539400,12724.551400,0.2498,0.1128,0.2499,0.2055
map,stability,stability,1,0.1,global,10,storm2,130,0.5,0.25,303,c10_storm2_w80_u130_0028,12155,60180.233600,17959.489800,2619.443600,20238.344800,8343.872200,0.2487,0.0988,0.2500,0.1751
map,stability,stability,1,0.1,global,10,storm2,130,0.5,0.25,303,c10_storm2_w80_u130_0029,12155,44429.143200,13708.983400,2882.942200,19792.181200,7104.600800,0.2497,0.0741,0.2499,0.1406
map,stability,stability,1,0.1,global,10,storm2,130,1.0,0.25,303,c10_storm2_w80_u130_0020,12155,94348.908800,6513.297400,3534.450400,54537.362800,4195.002000,0.2496,0.0308,0.2491,0.2350
map,stability,stability,1,0.1,global,10,storm2,130,1.0,0.25,303,c10_storm2_w80_u130_0021,12155,78761.139600,8770.209400,6215.658800,33021.934200,6427.059400,0.2495,0.0438,0.2490,0.2500
map,stability,stability,1,0.1,global,10,storm2,130,1.0,0.25,303,c10_storm2_w80_u130_0022,12155,95014.615200,6031.267600,3318.787200,42594.327800,3511.532600,0.2500,0.0289,0.2495,0.2627
map,stability,stability,1,0.1,global,10,storm2,130,1.0,0.25,303,c10_storm2_w80_u130_0023,12155,126058.611800,7585.981000,4100.143200,64178.532000,5899.968400,0.2500,0.0263,0.2491,0.2685
map,stability,stability,1,0.1,global,10,storm2,130,1.0,0.25,303,c10_storm2_w80_u130_0024,12155,94262.789200,6365.175800,3176.285600,46508.461400,3832.804400,0.2490,0.0281,0.2494,0.2401
map,stability,stability,1,0.1,global,10,storm2,130,1.0,0.25,303,c10_storm2_w80_u130_0025,12155,107848.350400,7671.269600,3847.268400,51561.350800,3947.828400,0.2500,0.0373,0.2486,0.2535
map,stability,stability,1,0.1,global,10,storm2,130,1.0,0.25,303,c10_storm2_w80_u130_0026,12155,93903.634800,5949.414800,3561.902800,34950.649600,3739.127000,0.2492,0.0366,0.2489,0.2825
map,stability,stability,1,0.1,global,10,storm2,130,1.0,0.25,303,c10_storm2_w80_u130_0027,12155,111378.213800,15058.282600,8684.596000,49642.833000,9696.892000,0.2494,0.0509,0.2495,0.2877
map,stability,stability,1,0.1,global,10,storm2,130,1.0,0.25,303,c10_storm2_w80_u130_0028,12155,94783.432400,7635.182200,4022.371200,42870.192200,4573.572800,0.2492,0.0336,0.2495,0.2536
map,stability,stability,1,0.1,global,10,storm2,130,1.0,0.25,303,c10_storm2_w80_u130_0029,12155,70832.844000,4682.812800,3203.958000,34515.222000,3437.241200,0.2500,0.0188,0.2495,0.2103
map,stability,stability,1,0.1,global,10,storm2,130,1.0,0.25,301,c10_storm2_w80_u130_0020,12155,94348.908800,10659.071000,3534.450400,55312.840800,7712.454800,0.2499,0.0453,0.2500,0.2374
map,stability,stability,1,0.1,global,10,storm2,130,1.0,0.25,301,c10_storm2_w80_u130_0021,12155,78761.139600,9586.514400,6215.658800,30518.622200,6911.873200,0.2496,0.0623,0.2492,0.2645
