campus,track,size,level,rule,beta,inst_id,twt_rule,twt_oracle
5,storm,150,a200_c80,edd,0.5,c05_storm_150_a200_c80_0022,0.0000,0.0000
5,storm,150,a200_c80,atc,1.0,c05_storm_150_a200_c80_0022,32.2640,32.2640
5,storm,150,a200_c80,edd,1.0,c05_storm_150_a200_c80_0022,32.2640,32.2640
5,storm,150,a200_c80,atc,0.5,c05_storm_150_a200_c80_0023,0.0000,0.0000
5,storm,150,a200_c80,edd,0.5,c05_storm_150_a200_c80_0023,0.0000,0.0000
5,storm,150,a200_c80,atc,1.0,c05_storm_150_a200_c80_0023,101.4428,101.4428
5,storm,150,a200_c80,edd,1.0,c05_storm_150_a200_c80_0023,101.4428,101.4428
5,storm,150,a200_c80,atc,0.5,c05_storm_150_a200_c80_0024,0.0000,0.0000
5,storm,150,a200_c80,edd,0.5,c05_storm_150_a200_c80_0024,0.0000,0.0000
5,storm,150,a200_c80,atc,1.0,c05_storm_150_a200_c80_0024,46.2424,46.2424
5,storm,150,a200_c80,edd,1.0,c05_storm_150_a200_c80_0024,46.2424,46.0376
5,storm,150,a200_c80,atc,0.5,c05_storm_150_a200_c80_0025,0.0000,0.0000
5,storm,150,a200_c80,edd,0.5,c05_storm_150_a200_c80_0025,0.0000,0.0000
5,storm,150,a200_c80,atc,1.0,c05_storm_150_a200_c80_0025,15.4496,15.4496
5,storm,150,a200_c80,edd,1.0,c05_storm_150_a200_c80_0025,15.4496,15.4496
5,storm,150,a200_c80,atc,0.5,c05_storm_150_a200_c80_0026,8.6488,8.6488
5,storm,150,a200_c80,edd,0.5,c05_storm_150_a200_c80_0026,8.6488,8.6488
5,storm,150,a200_c80,atc,1.0,c05_storm_150_a200_c80_0026,0.0000,0.0000
5,storm,150,a200_c80,edd,1.0,c05_storm_150_a200_c80_0026,0.0000,0.0000
5,storm,150,a200_c80,atc,0.5,c05_storm_150_a200_c80_0027,0.0000,0.0000
5,storm,150,a200_c80,edd,0.5,c05_storm_150_a200_c80_0027,0.0000,0.0000
5,storm,150,a200_c80,atc,1.0,c05_storm_150_a200_c80_0027,0.0000,0.0000
5,storm,150,a200_c80,edd,1.0,c05_storm_150_a200_c80_0027,0.0000,0.0000
5,storm,150,a200_c80,atc,0.5,c05_storm_150_a200_c80_0028,3.5520,3.5520
5,storm,150,a200_c80,edd,0.5,c05_storm_150_a200_c80_0028,3.5520,3.5520
5,storm,150,a200_c80,atc,1.0,c05_storm_150_a200_c80_0028,136.0000,136.0000
5,storm,150,a200_c80,edd,1.0,c05_storm_150_a200_c80_0028,136.0000,136.0000
5,storm,150,a200_c80,atc,0.5,c05_storm_150_a200_c80_0029,4.5488,4.5488
5,storm,150,a200_c80,edd,0.5,c05_storm_150_a200_c80_0029,4.5488,4.5488
5,storm,150,a200_c80,atc,1.0,c05_storm_150_a200_c80_0029,13.4952,13.4952
5,storm,150,a200_c80,edd,1.0,c05_storm_150_a200_c80_0029,13.4952,13.4952
5,storm,150,a300_c80,atc,0.5,c05_storm_150_a300_c80_0000,0.0000,0.0000
5,storm,150,a300_c80,edd,0.5,c05_storm_150_a300_c80_0000,0.0000,0.0000
5,storm,150,a300_c80,atc,1.0,c05_storm_150_a300_c80_0000,0.0000,0.0000
5,storm,150,a300_c80,edd,1.0,c05_storm_150_a300_c80_0000,0.0000,0.0000
5,storm,150,a300_c80,atc,0.5,c05_storm_150_a300_c80_0001,0.0000,0.0000
5,storm,150,a300_c80,edd,0.5,c05_storm_150_a300_c80_0001,0.0000,0.0000
5,storm,150,a300_c80,atc,1.0,c05_storm_150_a300_c80_0001,16.6928,16.2664
5,storm,150,a300_c80,edd,1.0,c05_storm_150_a300_c80_0001,16.6928,14.3384
5,storm,150,a300_c80,atc,0.5,c05_storm_150_a300_c80_0002,1.0956,1.0956
5,storm,150,a300_c80,edd,0.5,c05_storm_150_a300_c80_0002,1.0956,1.0956
5,storm,150,a300_c80,atc,1.0,c05_storm_150_a300_c80_0002,1.0956,1.0956
5,storm,150,a300_c80,edd,1.0,c05_storm_150_a300_c80_0002,1.0956,1.0956
5,storm,150,a300_c80,atc,0.5,c05_storm_150_a300_c80_0003,0.0000,0.0000
5,storm,150,a300_c80,edd,0.5,c05_storm_150_a300_c80_0003,0.0000,0.0000
5,storm,150,a300_c80,atc,1.0,c05_storm_150_a300_c80_0003,48.3696,48.3696
5,storm,150,a300_c80,edd,1.0,c05_storm_150_a300_c80_0003,48.3696,48.3696
5,storm,150,a300_c80,atc,0.5,c05_storm_150_a300_c80_0004,2.2232,2.2232
5,storm,150,a300_c80,edd,0.5,c05_storm_150_a300_c80_0004,2.2232,2.2232
5,storm,150,a300_c80,atc,1.0,c05_storm_150_a300_c80_0004,59.6792,59.6792
5,storm,150,a300_c80,edd,1.0,c05_storm_150_a300_c80_0004,59.6792,59.6792
5,storm,150,a300_c80,atc,0.5,c05_storm_150_a300_c80_0005,0.0000,0.0000
5,storm,150,a300_c80,edd,0.5,c05_storm_150_a300_c80_0005,0.0000,0.0000
5,storm,150,a300_c80,atc,1.0,c05_storm_150_a300_c80_0005,42.6552,42.6552
5,storm,150,a300_c80,edd,1.0,c05_storm_150_a300_c80_0005,42.6552,42.6552
5,storm,150,a300_c80,atc,0.5,c05_storm_150_a300_c80_0006,73.2984,73.2984
5,storm,150,a300_c80,edd,0.5,c05_storm_150_a300_c80_0006,73.2984,73.2984
5,storm,150,a300_c80,atc,1.0,c05_storm_150_a300_c80_0006,73.2984,73.2984
5,storm,150,a300_c80,edd,1.0,c05_storm_150_a300_c80_0006,73.2984,73.2984
5,storm,150,a300_c80,atc,0.5,c05_storm_150_a300_c80_0007,61.1720,61.1720
5,storm,150,a300_c80,edd,0.5,c05_storm_150_a300_c80_0007,61.1720,61.1720
5,storm,150,a300_c80,atc,1.0,c05_storm_150_a300_c80_0007,61.1720,61.1720
5,storm,150,a300_c80,edd,1.0,c05_storm_150_a300_c80_0007,61.1720,61.1720
5,storm,150,a300_c80,atc,0.5,c05_storm_150_a300_c80_0008,0.0000,0.0000
5,storm,150,a300_c80,edd,0.5,c05_storm_150_a300_c80_0008,0.0000,0.0000
5,storm,150,a300_c80,atc,1.0,c05_storm_150_a300_c80_0008,1.6216,1.6216
5,storm,150,a300_c80,edd,1.0,c05_storm_150_a300_c80_0008,1.6216,1.6216
5,storm,150,a300_c80,atc,0.5,c05_storm_150_a300_c80_0009,0.0000,0.0000
5,storm,150,a300_c80,edd,0.5,c05_storm_150_a300_c80_0009,0.0000,0.0000
5,storm,150,a300_c80,atc,1.0,c05_storm_150_a300_c80_0009,0.0000,0.0000
5,storm,150,a300_c80,edd,1.0,c05_storm_150_a300_c80_0009,0.0000,0.0000
5,storm,150,a300_c80,atc,0.5,c05_storm_150_a300_c80_0010,1.7560,1.7560
5,storm,150,a300_c80,edd,0.5,c05_storm_150_a300_c80_0010,1.7560,1.7560
5,storm,150,a300_c80,atc,1.0,c05_storm_150_a300_c80_0010,28.0368,28.0368
5,storm,150,a300_c80,edd,1.0,c05_storm_150_a300_c80_0010,28.0368,28.0368
5,storm,150,a300_c80,atc,0.5,c05_storm_150_a300_c80_0011,0.0000,0.0000
5,storm,150,a300_c80,edd,0.5,c05_storm_150_a300_c80_0011,0.0000,0.0000
5,storm,150,a300_c80,atc,1.0,c05_storm_150_a300_c80_0011,103.3540,103.3540
5,storm,150,a300_c80,edd,1.0,c05_storm_150_a300_c80_0011,103.3540,103.3540
5,storm,150,a300_c80,atc,0.5,c05_storm_150_a300_c80_0012,0.0000,0.0000
5,storm,150,a300_c80,edd,0.5,c05_storm_150_a300_c80_0012,0.0000,0.0000
5,storm,150,a300_c80,atc,1.0,c05_storm_150_a300_c80_0012,130.6024,130.6024
5,storm,150,a300_c80,edd,1.0,c05_storm_150_a300_c80_0012,130.6024,130.6024
5,storm,150,a300_c80,atc,0.5,c05_storm_150_a300_c80_0013,0.0000,0.0000
5,storm,150,a300_c80,edd,0.5,c05_storm_150_a300_c80_0013,0.0000,0.0000
5,storm,150,a300_c80,atc,1.0,c05_storm_150_a300_c80_0013,18.2940,18.2940
5,storm,150,a300_c80,edd,1.0,c05_storm_150_a300_c80_0013,18.2940,18.2940
5,storm,150,a300_c80,atc,0.5,c05_storm_150_a300_c80_0014,1.4736,1.1912
5,storm,150,a300_c80,edd,0.5,c05_storm_150_a300_c80_0014,1.4736,1.4736
5,storm,150,a300_c80,atc,1.0,c05_storm_150_a300_c80_0014,198.8504,198.5680
5,storm,150,a300_c80,edd,1.0,c05_storm_150_a300_c80_0014,198.8504,198.8504
5,storm,150,a300_c80,atc,0.5,c05_storm_150_a300_c80_0015,0.0000,0.0000
5,storm,150,a300_c80,edd,0.5,c05_storm_150_a300_c80_0015,0.0000,0.0000
5,storm,150,a300_c80,atc,1.0,c05_storm_150_a300_c80_0015,0.0000,0.0000
5,storm,150,a300_c80,edd,1.0,c05_storm_150_a300_c80_0015,0.0000,0.0000
5,storm,150,a300_c80,atc,0.5,c05_storm_150_a300_c80_0016,2.6320,0.0000
5,storm,150,a300_c80,edd,0.5,c05_storm_150_a300_c80_0016,2.6320,0.0000
5,storm,150,a300_c80,atc,1.0,c05_storm_150_a300_c80_0016,2.6320,0.0000
5,storm,150,a300_c80,edd,1.0,c05_storm_150_a300_c80_0016,2.6320,0.0000
5,storm,150,a300_c80,atc,0.5,c05_storm_150_a300_c80_0017,0.0000,0.0000
5,storm,150,a300_c80,edd,0.5,c05_storm_150_a300_c80_0017,0.0000,0.0000
5,storm,150,a300_c80,atc,1.0,c05_storm_150_a300_c80_0017,63.4160,63.4160
5,storm,150,a300_c80,edd,1.0,c05_storm_150_a300_c80_0017,63.4160,63.4160
5,storm,150,a300_c80,atc,0.5,c05_storm_150_a300_c80_0018,0.0000,0.0000
5,storm,150,a300_c80,edd,0.5,c05_storm_150_a300_c80_0018,0.0000,0.0000
5,storm,150,a300_c80,atc,1.0,c05_storm_150_a300_c80_0018,0.0000,0.0000
5,storm,150,a300_c80,edd,1.0,c05_storm_150_a300_c80_0018,0.0000,0.0000
5,storm,150,a300_c80,atc,0.5,c05_storm_150_a300_c80_0019,93.6144,93.6144
5,storm,150,a300_c80,edd,0.5,c05_storm_150_a300_c80_0019,93.6144,93.6144
5,storm,150,a300_c80,atc,1.0,c05_storm_150_a300_c80_0019,83.7824,83.7824
5,storm,150,a300_c80,edd,1.0,c05_storm_150_a300_c80_0019,83.7824,83.7824
5,storm,150,a300_c80,atc,0.5,c05_storm_150_a300_c80_0020,0.0000,0.0000
5,storm,150,a300_c80,edd,0.5,c05_storm_150_a300_c80_0020,0.0000,0.0000
5,storm,150,a300_c80,atc,1.0,c05_storm_150_a300_c80_0020,47.4256,47.6232
5,storm,150,a300_c80,edd,1.0,c05_storm_150_a300_c80_0020,47.7368,47.5040
5,storm,150,a300_c80,atc,0.5,c05_storm_150_a300_c80_0021,15.6888,15.6888
5,storm,150,a300_c80,edd,0.5,c05_storm_150_a300_c80_0021,15.6888,15.6888
5,storm,150,a300_c80,atc,1.0,c05_storm_150_a300_c80_0021,220.2352,220.2352
5,storm,150,a300_c80,edd,1.0,c05_storm_150_a300_c80_0021,220.2352,220.2352
5,storm,150,a300_c80,atc,0.5,c05_storm_150_a300_c80_0022,25.2552,25.2552
5,storm,150,a300_c80,edd,0.5,c05_storm_150_a300_c80_0022,25.2552,25.2552
5,storm,150,a300_c80,atc,1.0,c05_storm_150_a300_c80_0022,286.1208,286.1208
5,storm,150,a300_c80,edd,1.0,c05_storm_150_a300_c80_0022,286.1208,286.1208
5,storm,150,a300_c80,atc,0.5,c05_storm_150_a300_c80_0023,0.0000,0.0000
5,storm,150,a300_c80,edd,0.5,c05_storm_150_a300_c80_0023,0.0000,0.0000
5,storm,150,a300_c80,atc,1.0,c05_storm_150_a300_c80_0023,2.3640,2.3640
5,storm,150,a300_c80,edd,1.0,c05_storm_150_a300_c80_0023,2.3640,2.3640
5,storm,150,a300_c80,atc,0.5,c05_storm_150_a300_c80_0024,13.4144,13.4144
5,storm,150,a300_c80,edd,0.5,c05_storm_150_a300_c80_0024,13.4144,13.4144
5,storm,150,a300_c80,atc,1.0,c05_storm_150_a300_c80_0024,140.5584,140.5584
5,storm,150,a300_c80,edd,1.0,c05_storm_150_a300_c80_0024,140.5584,140.5584
5,storm,150,a300_c80,atc,0.5,c05_storm_150_a300_c80_0025,5.3744,5.3744
5,storm,150,a300_c80,edd,0.5,c05_storm_150_a300_c80_0025,5.3744,5.3744
5,storm,150,a300_c80,atc,1.0,c05_storm_150_a300_c80_0025,5.3744,5.3744
5,storm,150,a300_c80,edd,1.0,c05_storm_150_a300_c80_0025,5.3744,5.3744
5,storm,150,a300_c80,atc,0.5,c05_storm_150_a300_c80_0026,22.2336,22.2336
5,storm,150,a300_c80,edd,0.5,c05_storm_150_a300_c80_0026,22.2336,22.2336
5,storm,150,a300_c80,atc,1.0,c05_storm_150_a300_c80_0026,22.2336,22.2336
5,storm,150,a300_c80,edd,1.0,c05_storm_150_a300_c80_0026,22.2336,22.2336
5,storm,150,a300_c80,atc,0.5,c05_storm_150_a300_c80_0027,10.6624,10.6624
5,storm,150,a300_c80,edd,0.5,c05_storm_150_a300_c80_0027,10.6624,10.6624
5,storm,150,a300_c80,atc,1.0,c05_storm_150_a300_c80_0027,0.0000,0.0000
5,storm,150,a300_c80,edd,1.0,c05_storm_150_a300_c80_0027,0.0000,0.0000
5,storm,150,a300_c80,atc,0.5,c05_storm_150_a300_c80_0028,33.7024,33.7024
5,storm,150,a300_c80,edd,0.5,c05_storm_150_a300_c80_0028,33.7024,33.7024
5,storm,150,a300_c80,atc,1.0,c05_storm_150_a300_c80_0028,114.6816,114.6816
5,storm,150,a300_c80,edd,1.0,c05_storm_150_a300_c80_0028,114.6816,114.6816
5,storm,150,a300_c80,atc,0.5,c05_storm_150_a300_c80_0029,0.0000,0.0000
5,storm,150,a300_c80,edd,0.5,c05_storm_150_a300_c80_0029,0.0000,0.0000
5,storm,150,a300_c80,atc,1.0,c05_storm_150_a300_c80_0029,31.0728,31.0728
5,storm,150,a300_c80,edd,1.0,c05_storm_150_a300_c80_0029,31.0728,31.0728
5,storm,150,a200_c100,atc,0.5,c05_storm_150_a200_c100_0000,56.8352,56.8352
5,storm,150,a200_c100,edd,0.5,c05_storm_150_a200_c100_0000,56.8352,56.8352
5,storm,150,a200_c100,atc,1.0,c05_storm_150_a200_c100_0000,56.8352,56.8352
5,storm,150,a200_c100,edd,1.0,c05_storm_150_a200_c100_0000,56.8352,56.8352
5,storm,150,a200_c100,atc,0.5,c05_storm_150_a200_c100_0001,16.5024,16.5024
5,storm,150,a200_c100,edd,0.5,c05_storm_150_a200_c100_0001,16.5024,16.5024
5,storm,150,a200_c100,atc,1.0,c05_storm_150_a200_c100_0001,81.7640,81.7640
5,storm,150,a200_c100,edd,1.0,c05_storm_150_a200_c100_0001,81.7640,81.7640
5,storm,150,a200_c100,atc,0.5,c05_storm_150_a200_c100_0002,0.0000,0.0000
5,storm,150,a200_c100,edd,0.5,c05_storm_150_a200_c100_0002,0.0000,0.0000
5,storm,150,a200_c100,atc,1.0,c05_storm_150_a200_c100_0002,0.0000,0.0000
5,storm,150,a200_c100,edd,1.0,c05_storm_150_a200_c100_0002,0.0000,0.0000
5,storm,150,a200_c100,atc,0.5,c05_storm_150_a200_c100_0003,127.7236,127.7236
5,storm,150,a200_c100,edd,0.5,c05_storm_150_a200_c100_0003,127.7236,127.7236
5,storm,150,a200_c100,atc,1.0,c05_storm_150_a200_c100_0003,43.3960,43.3960
5,storm,150,a200_c100,edd,1.0,c05_storm_150_a200_c100_0003,43.3960,43.3960
5,storm,150,a200_c100,atc,0.5,c05_storm_150_a200_c100_0004,58.0120,58.0120
5,storm,150,a200_c100,edd,0.5,c05_storm_150_a200_c100_0004,58.0120,58.0120
5,storm,150,a200_c100,atc,1.0,c05_storm_150_a200_c100_0004,92.2328,92.2328
5,storm,150,a200_c100,edd,1.0,c05_storm_150_a200_c100_0004,92.2328,92.2328
5,storm,150,a200_c100,atc,0.5,c05_storm_150_a200_c100_0005,13.9304,13.9304
5,storm,150,a200_c100,edd,0.5,c05_storm_150_a200_c100_0005,13.9304,13.9304
5,storm,150,a200_c100,atc,1.0,c05_storm_150_a200_c100_0005,13.9304,13.9304
5,storm,150,a200_c100,edd,1.0,c05_storm_150_a200_c100_0005,13.9304,13.9304
5,storm,150,a200_c100,atc,0.5,c05_storm_150_a200_c100_0006,0.0000,0.0000
5,storm,150,a200_c100,edd,0.5,c05_storm_150_a200_c100_0006,0.0000,0.0000
5,storm,150,a200_c100,atc,1.0,c05_storm_150_a200_c100_0006,0.0000,0.0000
5,storm,150,a200_c100,edd,1.0,c05_storm_150_a200_c100_0006,0.0000,0.0000
5,storm,150,a200_c100,atc,0.5,c05_storm_150_a200_c100_0007,1.7128,1.7128
5,storm,150,a200_c100,edd,0.5,c05_storm_150_a200_c100_0007,1.7128,1.7128
5,storm,150,a200_c100,atc,1.0,c05_storm_150_a200_c100_0007,1.7128,1.7128
5,storm,150,a200_c100,edd,1.0,c05_storm_150_a200_c100_0007,1.7128,1.7128
5,storm,150,a200_c100,atc,0.5,c05_storm_150_a200_c100_0008,0.0000,0.0000
5,storm,150,a200_c100,edd,0.5,c05_storm_150_a200_c100_0008,0.0000,0.0000
5,storm,150,a200_c100,atc,1.0,c05_storm_150_a200_c100_0008,39.8560,39.8560
5,storm,150,a200_c100,edd,1.0,c05_storm_150_a200_c100_0008,39.8560,39.8560
5,storm,150,a200_c100,atc,0.5,c05_storm_150_a200_c100_0009,0.0968,0.0968
5,storm,150,a200_c100,edd,0.5,c05_storm_150_a200_c100_0009,0.0968,0.0968
5,storm,150,a200_c100,atc,1.0,c05_storm_150_a200_c100_0009,0.0968,0.0968
5,storm,150,a200_c100,edd,1.0,c05_storm_150_a200_c100_0009,0.0968,0.0968
5,storm,150,a200_c100,atc,0.5,c05_storm_150_a200_c100_0010,0.0000,0.0000
5,storm,150,a200_c100,edd,0.5,c05_storm_150_a200_c100_0010,0.0000,0.0000
5,storm,150,a200_c100,atc,1.0,c05_storm_150_a200_c100_0010,0.0000,0.0000
5,storm,150,a200_c100,edd,1.0,c05_storm_150_a200_c100_0010,0.0000,0.0000
5,storm,150,a200_c100,atc,0.5,c05_storm_150_a200_c100_0011,0.0000,0.0000
5,storm,150,a200_c100,edd,0.5,c05_storm_150_a200_c100_0011,0.0000,0.0000
5,storm,150,a200_c100,atc,1.0,c05_storm_150_a200_c100_0011,0.0000,0.0000
5,storm,150,a200_c100,edd,1.0,c05_storm_150_a200_c100_0011,0.0000,0.0000
5,storm,150,a200_c100,atc,0.5,c05_storm_150_a200_c100_0012,100.7824,100.7824
5,storm,150,a200_c100,edd,0.5,c05_storm_150_a200_c100_0012,100.7824,100.7824
5,storm,150,a200_c100,atc,1.0,c05_storm_150_a200_c100_0012,115.9776,115.9776
5,storm,150,a200_c100,edd,1.0,c05_storm_150_a200_c100_0012,115.9776,115.9776
5,storm,150,a200_c100,atc,0.5,c05_storm_150_a200_c100_0013,12.4200,12.4200
5,storm,150,a200_c100,edd,0.5,c05_storm_150_a200_c100_0013,12.4200,12.4200
5,storm,150,a200_c100,atc,1.0,c05_storm_150_a200_c100_0013,29.9192,29.9192
5,storm,150,a200_c100,edd,1.0,c05_storm_150_a200_c100_0013,29.9192,29.9192
5,storm,150,a200_c100,atc,0.5,c05_storm_150_a200_c100_0014,28.6196,28.6196
5,storm,150,a200_c100,edd,0.5,c05_storm_150_a200_c100_0014,28.6196,28.6196
5,storm,150,a200_c100,atc,1.0,c05_storm_150_a200_c100_0014,75.4524,75.4524
5,storm,150,a200_c100,edd,1.0,c05_storm_150_a200_c100_0014,75.4524,75.4524
5,storm,150,a200_c100,atc,0.5,c05_storm_150_a200_c100_0015,9.5032,9.5032
5,storm,150,a200_c100,edd,0.5,c05_storm_150_a200_c100_0015,9.5032,9.5032
5,storm,150,a200_c100,atc,1.0,c05_storm_150_a200_c100_0015,10.5440,10.5440
5,storm,150,a200_c100,edd,1.0,c05_storm_150_a200_c100_0015,10.5440,10.5440
5,storm,150,a200_c100,atc,0.5,c05_storm_150_a200_c100_0016,30.2544,17.5048
5,storm,150,a200_c100,edd,0.5,c05_storm_150_a200_c100_0016,30.2544,17.5048
5,storm,150,a200_c100,atc,1.0,c05_storm_150_a200_c100_0016,0.0000,0.0000
5,storm,150,a200_c100,edd,1.0,c05_storm_150_a200_c100_0016,0.0000,0.0000
5,storm,150,a200_c100,atc,0.5,c05_storm_150_a200_c100_0017,33.1144,33.1144
5,storm,150,a200_c100,edd,0.5,c05_storm_150_a200_c100_0017,33.1144,33.1144
5,storm,150,a200_c100,atc,1.0,c05_storm_150_a200_c100_0017,52.7904,52.7904
5,storm,150,a200_c100,edd,1.0,c05_storm_150_a200_c100_0017,52.7904,52.7904
5,storm,150,a200_c100,atc,0.5,c05_storm_150_a200_c100_0018,0.0000,0.0000
5,storm,150,a200_c100,edd,0.5,c05_storm_150_a200_c100_0018,0.0000,0.0000
5,storm,150,a200_c100,atc,1.0,c05_storm_150_a200_c100_0018,27.9288,27.9288
5,storm,150,a200_c100,edd,1.0,c05_storm_150_a200_c100_0018,27.9288,27.9288
5,storm,150,a200_c100,atc,0.5,c05_storm_150_a200_c100_0019,66.4016,66.4016
5,storm,150,a200_c100,edd,0.5,c05_storm_150_a200_c100_0019,66.4016,66.4016
5,storm,150,a200_c100,atc,1.0,c05_storm_150_a200_c100_0019,66.4016,66.4016
5,storm,150,a200_c100,edd,1.0,c05_storm_150_a200_c100_0019,66.4016,66.4016
5,storm,150,a200_c100,atc,0.5,c05_storm_150_a200_c100_0020,34.8840,34.8840
5,storm,150,a200_c100,edd,0.5,c05_storm_150_a200_c100_0020,34.8840,34.8840
5,storm,150,a200_c100,atc,1.0,c05_storm_150_a200_c100_0020,34.8840,34.8840
5,storm,150,a200_c100,edd,1.0,c05_storm_150_a200_c100_0020,34.8840,34.8840
5,storm,150,a200_c100,atc,0.5,c05_storm_150_a200_c100_0021,0.0000,0.0000
5,storm,150,a200_c100,edd,0.5,c05_storm_150_a200_c100_0021,0.0000,0.0000
5,storm,150,a200_c100,atc,1.0,c05_storm_150_a200_c100_0021,0.0000,0.0000
5,storm,150,a200_c100,edd,1.0,c05_storm_150_a200_c100_0021,0.0000,0.0000
5,storm,150,a200_c100,atc,0.5,c05_storm_150_a200_c100_0022,0.0000,0.0000
5,storm,150,a200_c100,edd,0.5,c05_storm_150_a200_c100_0022,0.0000,0.0000
5,storm,150,a200_c100,atc,1.0,c05_storm_150_a200_c100_0022,0.0000,0.0000
5,storm,150,a200_c100,edd,1.0,c05_storm_150_a200_c100_0022,0.0000,0.0000
5,storm,150,a200_c100,atc,0.5,c05_storm_150_a200_c100_0023,57.8088,57.8088
5,storm,150,a200_c100,edd,0.5,c05_storm_150_a200_c100_0023,57.8088,57.8088
5,storm,150,a200_c100,atc,1.0,c05_storm_150_a200_c100_0023,2.3952,2.3952
5,storm,150,a200_c100,edd,1.0,c05_storm_150_a200_c100_0023,2.3952,2.3952
5,storm,150,a200_c100,atc,0.5,c05_storm_150_a200_c100_0024,0.0000,0.0000
5,storm,150,a200_c100,edd,0.5,c05_storm_150_a200_c100_0024,0.0000,0.0000
5,storm,150,a200_c100,atc,1.0,c05_storm_150_a200_c100_0024,4.2272,4.2272
5,storm,150,a200_c100,edd,1.0,c05_storm_150_a200_c100_0024,4.2272,4.2272
5,storm,150,a200_c100,atc,0.5,c05_storm_150_a200_c100_0025,0.0000,0.0000
5,storm,150,a200_c100,edd,0.5,c05_storm_150_a200_c100_0025,0.0000,0.0000
5,storm,150,a200_c100,atc,1.0,c05_storm_150_a200_c100_0025,189.9024,189.9024
5,storm,150,a200_c100,edd,1.0,c05_storm_150_a200_c100_0025,189.9024,189.9024
5,storm,150,a200_c100,atc,0.5,c05_storm_150_a200_c100_0026,22.1928,22.1928
5,storm,150,a200_c100,edd,0.5,c05_storm_150_a200_c100_0026,22.1928,22.1928
5,storm,150,a200_c100,atc,1.0,c05_storm_150_a200_c100_0026,10.6360,10.6360
5,storm,150,a200_c100,edd,1.0,c05_storm_150_a200_c100_0026,10.6360,10.6360
5,storm,150,a200_c100,atc,0.5,c05_storm_150_a200_c100_0027,10.6088,10.6088
5,storm,150,a200_c100,edd,0.5,c05_storm_150_a200_c100_0027,10.6088,10.6088
5,storm,150,a200_c100,atc,1.0,c05_storm_150_a200_c100_0027,8.6592,8.6592
5,storm,150,a200_c100,edd,1.0,c05_storm_150_a200_c100_0027,8.6592,8.6592
5,storm,150,a200_c100,atc,0.5,c05_storm_150_a200_c100_0028,286.4376,286.4376
5,storm,150,a200_c100,edd,0.5,c05_storm_150_a200_c100_0028,286.4376,286.4376
5,storm,150,a200_c100,atc,1.0,c05_storm_150_a200_c100_0028,83.4936,83.4936
5,storm,150,a200_c100,edd,1.0,c05_storm_150_a200_c100_0028,83.4936,83.4936
5,storm,150,a200_c100,atc,0.5,c05_storm_150_a200_c100_0029,0.0000,0.0000
5,storm,150,a200_c100,edd,0.5,c05_storm_150_a200_c100_0029,0.0000,0.0000
5,storm,150,a200_c100,atc,1.0,c05_storm_150_a200_c100_0029,71.6136,71.6136
5,storm,150,a200_c100,edd,1.0,c05_storm_150_a200_c100_0029,71.6136,71.6136
5,storm,150,a300_c100,atc,0.5,c05_storm_150_a300_c100_0000,0.0000,0.0000
5,storm,150,a300_c100,edd,0.5,c05_storm_150_a300_c100_0000,0.0000,0.0000
5,storm,150,a300_c100,atc,1.0,c05_storm_150_a300_c100_0000,48.7472,48.7472
5,storm,150,a300_c100,edd,1.0,c05_storm_150_a300_c100_0000,48.7472,48.7472
5,storm,150,a300_c100,atc,0.5,c05_storm_150_a300_c100_0001,0.0000,0.0000
5,storm,150,a300_c100,edd,0.5,c05_storm_150_a300_c100_0001,0.0000,0.0000
5,storm,150,a300_c100,atc,1.0,c05_storm_150_a300_c100_0001,0.0000,0.0000
5,storm,150,a300_c100,edd,1.0,c05_storm_150_a300_c100_0001,0.0000,0.0000
5,storm,150,a300_c100,atc,0.5,c05_storm_150_a300_c100_0002,0.0000,0.0000
5,storm,150,a300_c100,edd,0.5,c05_storm_150_a300_c100_0002,0.0000,0.0000
5,storm,150,a300_c100,atc,1.0,c05_storm_150_a300_c100_0002,0.0000,0.0000
5,storm,150,a300_c100,edd,1.0,c05_storm_150_a300_c100_0002,0.0000,0.0000
5,storm,150,a300_c100,atc,0.5,c05_storm_150_a300_c100_0003,0.0000,0.0000
5,storm,150,a300_c100,edd,0.5,c05_storm_150_a300_c100_0003,0.0000,0.0000
5,storm,150,a300_c100,atc,1.0,c05_storm_150_a300_c100_0003,0.0000,0.0000
5,storm,150,a300_c100,edd,1.0,c05_storm_150_a300_c100_0003,0.0000,0.0000
5,storm,150,a300_c100,atc,0.5,c05_storm_150_a300_c100_0004,0.0000,0.0000
5,storm,150,a300_c100,edd,0.5,c05_storm_150_a300_c100_0004,0.0000,0.0000
5,storm,150,a300_c100,atc,1.0,c05_storm_150_a300_c100_0004,0.0000,0.0000
5,storm,150,a300_c100,edd,1.0,c05_storm_150_a300_c100_0004,0.0000,0.0000
5,storm,150,a300_c100,atc,0.5,c05_storm_150_a300_c100_0005,0.0000,0.0000
5,storm,150,a300_c100,edd,0.5,c05_storm_150_a300_c100_0005,0.0000,0.0000
5,storm,150,a300_c100,atc,1.0,c05_storm_150_a300_c100_0005,13.2240,13.2240
5,storm,150,a300_c100,edd,1.0,c05_storm_150_a300_c100_0005,13.2240,13.2240
5,storm,150,a300_c100,atc,0.5,c05_storm_150_a300_c100_0006,0.0000,0.0000
5,storm,150,a300_c100,edd,0.5,c05_storm_150_a300_c100_0006,0.0000,0.0000
